measure,age,p,raw,z_aligned,ss_1_19
PercDevAbs_TR_10,10,0.97725,93.93786612929829,-2.0000024438996027,4
PercDevAbs_TR_10,10,0.99018,121.23607136490075,-2.3331552225672416,3
PercDevAbs_TR_10,10,0.99617,154.2836408473347,-2.6667000630340683,2
PercDevAbs_TR_10,10,0.99865,193.8014572196528,-2.999976992703401,1
PercDevAbs_TR_10,10.25,0.00135,0.0026675114362945574,2.999976992703393,19
PercDevAbs_TR_10,10.25,0.00383,0.021102419367415838,2.6667000630340683,18
PercDevAbs_TR_10,10.25,0.00982,0.09315844591143303,2.3331552225672434,17
PercDevAbs_TR_10,10.25,0.02275,0.2876228958000423,2.000002443899604,16
PercDevAbs_TR_10,10.25,0.04779,0.7080824039759014,1.6666702079210545,15
PercDevAbs_TR_10,10.25,0.09121,1.4946327560015287,1.3333407702662026,14
PercDevAbs_TR_10,10.25,0.15866,2.8266346291542095,0.9999803859660789,13
PercDevAbs_TR_10,10.25,0.25249,4.923977339558056,0.6666746102242979,12
PercDevAbs_TR_10,10.25,0.36944,8.050372549812515,0.33333688458431254,11
PercDevAbs_TR_10,10.25,0.5,12.51350736466336,-0,10
PercDevAbs_TR_10,10.25,0.63056,18.66736017351389,-0.33333688458431254,9
PercDevAbs_TR_10,10.25,0.74751,26.91343368388499,-0.6666746102242979,8
PercDevAbs_TR_10,10.25,0.84134,37.70082914666201,-0.9999803859660789,7
PercDevAbs_TR_10,10.25,0.90879,51.53293330475255,-1.3333407702662026,6
PercDevAbs_TR_10,10.25,0.95221,68.95797635829182,-1.6666702079210545,5
PercDevAbs_TR_10,10.25,0.97725,90.5809663047155,-2.0000024438996027,4
PercDevAbs_TR_10,10.25,0.99018,117.04305147472284,-2.3331552225672416,3
PercDevAbs_TR_10,10.25,0.99617,149.10600500891482,-2.6667000630340683,2
PercDevAbs_TR_10,10.25,0.99865,187.47595403927198,-2.999976992703401,1
PercDevAbs_TR_10,10.5,0.00135,0.002184849284670212,2.999976992703393,19
PercDevAbs_TR_10,10.5,0.00383,0.01821097755526355,2.6667000630340683,18
PercDevAbs_TR_10,10.5,0.00982,0.08310227240841452,2.3331552225672434,17
PercDevAbs_TR_10,10.5,0.02275,0.26204143755610404,2.000002443899604,16
PercDevAbs_TR_10,10.5,0.04779,0.6542593251617541,1.6666702079210545,15
PercDevAbs_TR_10,10.5,0.09121,1.3947733872276442,1.3333407702662026,14
PercDevAbs_TR_10,10.5,0.15866,2.6570757352073953,0.9999803859660789,13
PercDevAbs_TR_10,10.5,0.25249,4.654421841267648,0.6666746102242979,12
PercDevAbs_TR_10,10.5,0.36944,7.64303804273794,0.33333688458431254,11
PercDevAbs_TR_10,10.5,0.5,11.92233619556956,-0,10
PercDevAbs_TR_10,10.5,0.63056,17.837176394529397,-0.33333688458431254,9
PercDevAbs_TR_10,10.5,0.74751,25.77909479844148,-0.6666746102242979,8
PercDevAbs_TR_10,10.5,0.84134,36.18640679000328,-0.9999803859660789,7
PercDevAbs_TR_10,10.5,0.90879,49.55069106312081,-1.3333407702662026,6
PercDevAbs_TR_10,10.5,0.95221,66.40770056465,-1.6666702079210545,5
PercDevAbs_TR_10,10.5,0.97725,87.34891083359953,-2.0000024438996027,4
PercDevAbs_TR_10,10.5,0.99018,113.00154832337702,-2.3331552225672416,3
PercDevAbs_TR_10,10.5,0.99617,144.11054058197405,-2.6667000630340683,2
PercDevAbs_TR_10,10.5,0.99865,181.36756234713724,-2.999976992703401,1
PercDevAbs_TR_10,10.75,0.00135,0.001784951209515497,2.999976992703393,19
PercDevAbs_TR_10,10.75,0.00383,0.01568720562117338,2.6667000630340683,18
PercDevAbs_TR_10,10.75,0.00982,0.07405009232523216,2.3331552225672434,17
PercDevAbs_TR_10,10.75,0.02275,0.23858048203497575,2.000002443899604,16
PercDevAbs_TR_10,10.75,0.04779,0.6042969104033876,1.6666702079210545,15
PercDevAbs_TR_10,10.75,0.09121,1.3012964611879239,1.3333407702662026,14
PercDevAbs_TR_10,10.75,0.15866,2.497376966449846,0.9999803859660789,13
PercDevAbs_TR_10,10.75,0.25249,4.399347675350788,0.6666746102242979,12
PercDevAbs_TR_10,10.75,0.36944,7.256153837315732,0.33333688458431254,11
PercDevAbs_TR_10,10.75,0.5,11.359149385775071,-0,10
PercDevAbs_TR_10,10.75,0.63056,17.044308552382486,-0.33333688458431254,9
PercDevAbs_TR_10,10.75,0.74751,24.693448225315667,-0.6666746102242979,8
PercDevAbs_TR_10,10.75,0.84134,34.734358687408324,-0.9999803859660789,7
PercDevAbs_TR_10,10.75,0.90879,47.64709171761364,-1.3333407702662026,6
PercDevAbs_TR_10,10.75,0.95221,63.95521168865362,-1.6666702079210545,5
PercDevAbs_TR_10,10.75,0.97725,84.23697122000344,-2.0000024438996027,4
PercDevAbs_TR_10,10.75,0.99018,109.10598330688893,-2.3331552225672416,3
PercDevAbs_TR_10,10.75,0.99617,139.29071693815118,-2.6667000630340683,2
PercDevAbs_TR_10,10.75,0.99865,175.4686927728944,-2.999976992703401,1
PercDevAbs_TR_10,11,0.00135,0.001454631606105408,2.999976992703393,19
PercDevAbs_TR_10,11,0.00383,0.013488643532398108,2.6667000630340683,18
PercDevAbs_TR_10,11,0.00982,0.06591060115105885,2.3331552225672434,17
PercDevAbs_TR_10,11,0.02275,0.21707743043506428,2.000002443899604,16
PercDevAbs_TR_10,11,0.04779,0.5579343477946623,1.6666702079210545,15
PercDevAbs_TR_10,11,0.09121,1.2138113815705154,1.3333407702662026,14
PercDevAbs_TR_10,11,0.15866,2.3469815536836625,0.9999803859660789,13
PercDevAbs_TR_10,11,0.25249,4.157990628273573,0.6666746102242979,12
PercDevAbs_TR_10,11,0.36944,6.888701868355874,0.33333688458431254,11
PercDevAbs_TR_10,11,0.5,10.82262337439343,-0,10
PercDevAbs_TR_10,11,0.63056,16.28707051731198,-0.33333688458431254,9
PercDevAbs_TR_10,11,0.74751,23.654382589062717,-0.6666746102242979,8
PercDevAbs_TR_10,11,0.84134,33.342079816806134,-0.9999803859660789,7
PercDevAbs_TR_10,11,0.90879,45.81896211524049,-1.3333407702662026,6
PercDevAbs_TR_10,11,0.95221,61.59668798121076,-1.6666702079210545,5
PercDevAbs_TR_10,11,0.97725,81.2405903094446,-2.0000024438996027,4
PercDevAbs_TR_10,11,0.99018,105.35097107611901,-2.3331552225672416,3
PercDevAbs_TR_10,11,0.99617,134.64021960403056,-2.6667000630340683,2
PercDevAbs_TR_10,11,0.99865,169.77199577851871,-2.999976992703401,1
PercDevAbs_TR_10,11.25,0.00135,0.0011826033266481126,2.999976992703393,19
PercDevAbs_TR_10,11.25,0.00383,0.011577180824087985,2.6667000630340683,18
PercDevAbs_TR_10,11.25,0.00982,0.058600026213254434,2.3331552225672434,17
PercDevAbs_TR_10,11.25,0.02275,0.1973813641828332,2.000002443899604,16
PercDevAbs_TR_10,11.25,0.04779,0.5149277876971005,1.6666702079210545,15
PercDevAbs_TR_10,11.25,0.09121,1.131951023491763,1.3333407702662026,14
PercDevAbs_TR_10,11.25,0.15866,2.205364005085381,0.9999803859660789,13
PercDevAbs_TR_10,11.25,0.25249,3.9296269150370935,0.6666746102242979,12
PercDevAbs_TR_10,11.25,0.36944,6.539715029941143,0.33333688458431254,11
PercDevAbs_TR_10,11.25,0.5,10.311497481474301,-0,10
PercDevAbs_TR_10,11.25,0.63056,15.563852343969433,-0.33333688458431254,9
PercDevAbs_TR_10,11.25,0.74751,22.659877352345642,-0.6666746102242979,8
PercDevAbs_TR_10,11.25,0.84134,32.0070719414064,-0.9999803859660789,7
PercDevAbs_TR_10,11.25,0.90879,44.063253053735494,-1.3333407702662026,6
PercDevAbs_TR_10,11.25,0.95221,59.32844991877586,-1.6666702079210545,5
PercDevAbs_TR_10,11.25,0.97725,78.35537242840788,-2.0000024438996027,4
PercDevAbs_TR_10,11.25,0.99018,101.73130783074217,-2.3331552225672416,3
PercDevAbs_TR_10,11.25,0.99617,130.15293638615697,-2.6667000630340683,2
PercDevAbs_TR_10,11.25,0.99865,164.270345247707,-2.999976992703401,1
PercDevAbs_TR_10,11.5,0.00135,9.592397617481529e-4,2.999976992703393,19
PercDevAbs_TR_10,11.5,0.00383,0.009918660510008101,2.6667000630340683,18
PercDevAbs_TR_10,11.5,0.00982,0.052041523682425844,2.3331552225672434,17
PercDevAbs_TR_10,11.5,0.02275,0.17935216913854465,2.000002443899604,16
PercDevAbs_TR_10,11.5,0.04779,0.47504913893165185,1.6666702079210545,15
PercDevAbs_TR_10,11.5,0.09121,1.0553701638086284,1.3333407702662026,14
PercDevAbs_TR_10,11.5,0.15866,2.072028157246116,0.9999803859660789,13
PercDevAbs_TR_10,11.5,0.25249,3.713570871316866,0.6666746102242979,12
PercDevAbs_TR_10,11.5,0.36944,6.208274572747407,0.33333688458431254,11
PercDevAbs_TR_10,11.5,0.5,9.824571129183518,-0,10
PercDevAbs_TR_10,11.5,0.63056,14.873117500926863,-0.33333688458431254,9
PercDevAbs_TR_10,11.5,0.74751,21.708000315670986,-0.6666746102242979,8
PercDevAbs_TR_10,11.5,0.84134,30.726941730929966,-0.9999803859660789,7
PercDevAbs_TR_10,11.5,0.90879,42.37703847755342,-1.3333407702662026,6
PercDevAbs_TR_10,11.5,0.95221,57.14696104163568,-1.6666702079210545,5
PercDevAbs_TR_10,11.5,0.97725,75.57708656000966,-2.0000024438996027,4
PercDevAbs_TR_10,11.5,0.99018,98.2419776661357,-2.3331552225672416,3
PercDevAbs_TR_10,11.5,0.99617,125.82296788361785,-2.6667000630340683,2
PercDevAbs_TR_10,11.5,0.99865,158.95685431905298,-2.999976992703401,1
PercDevAbs_TR_10,11.75,0.00135,7.763637243941241e-4,2.999976992703393,19
PercDevAbs_TR_10,11.75,0.00383,0.008482532376233589,2.6667000630340683,18
PercDevAbs_TR_10,11.75,0.00982,0.046164678131265596,2.3331552225672434,17
PercDevAbs_TR_10,11.75,0.02275,0.16285984452657776,2.000002443899604,16
PercDevAbs_TR_10,11.75,0.04779,0.4380851477805184,1.6666702079210545,15
PercDevAbs_TR_10,11.75,0.09121,0.98374427948055565,1.3333407702662026,14
PercDevAbs_TR_10,11.75,0.15866,1.9465056203829025,0.9999803859660789,13
PercDevAbs_TR_10,11.75,0.25249,3.509172941695794,0.6666746102242979,12
PercDevAbs_TR_10,11.75,0.36944,5.893507490128495,0.33333688458431254,11
PercDevAbs_TR_10,11.75,0.5,9.360700429140861,-0,10
PercDevAbs_TR_10,11.75,0.63056,14.213398400510304,-0.33333688458431254,9
PercDevAbs_TR_10,11.75,0.74751,20.796901757681095,-0.6666746102242979,8
PercDevAbs_TR_10,11.75,0.84134,29.499393095725924,-0.9999803859660789,7
PercDevAbs_TR_10,11.75,0.90879,40.75750549198369,-1.3333407702662026,6
PercDevAbs_TR_10,11.75,0.95221,55.04881502582685,-1.6666702079210545,5
PercDevAbs_TR_10,11.75,0.97725,72.90164972985336,-2.0000024438996027,4
PercDevAbs_TR_10,11.75,0.99018,94.87813139775598,-2.3331552225672416,3
PercDevAbs_TR_10,11.75,0.99617,121.644600719339,-2.6667000630340683,2
PercDevAbs_TR_10,11.75,0.99865,153.82484184230677,-2.999976992703401,1
PercDevAbs_TR_10,12,0.00135,6.270552822774071e-4,2.999976992703393,19
PercDevAbs_TR_10,12,0.00383,0.007241514990508044,2.6667000630340683,18
PercDevAbs_TR_10,12,0.00982,0.04090497769762879,2.3331552225672434,17
PercDevAbs_TR_10,12,0.02275,0.14778372204410345,2.000002443899604,16
PercDevAbs_TR_10,12,0.04779,0.40383629824455686,1.6666702079210545,15
PercDevAbs_TR_10,12,0.09121,0.9167680823494295,1.3333407702662026,14
PercDevAbs_TR_10,12,0.15866,1.8283539258037753,0.9999803859660789,13
PercDevAbs_TR_10,12,0.25249,3.315817453603285,0.6666746102242979,12
PercDevAbs_TR_10,12,0.36944,5.594583979618372,0.33333688458431254,11
PercDevAbs_TR_10,12,0.5,8.918795452657887,-0,10
PercDevAbs_TR_10,12,0.63056,13.58329367223976,-0.33333688458431254,9
PercDevAbs_TR_10,12,0.74751,19.924811993326266,-0.6666746102242979,8
PercDevAbs_TR_10,12,0.84134,28.322225412419467,-0.9999803859660789,7
PercDevAbs_TR_10,12,0.90879,39.20195375519552,-1.3333407702662026,6
PercDevAbs_TR_10,12,0.95221,53.03073687127893,-1.6666702079210545,5
PercDevAbs_TR_10,12,0.97725,70.32513076653616,-2.0000024438996027,4
PercDevAbs_TR_10,12,0.99018,91.6350938303447,-2.3331552225672416,3
PercDevAbs_TR_10,12,0.99617,117.61231943974497,-2.6667000630340683,2
PercDevAbs_TR_10,12,0.99865,148.86785021655456,-2.999976992703401,1
PercDevAbs_TR_11,6,0.00135,0.051126794913002205,2.999976992703393,19
PercDevAbs_TR_11,6,0.00383,0.206501152256587,2.6667000630340683,18
PercDevAbs_TR_11,6,0.00982,0.5935769722803943,2.3331552225672434,17
PercDevAbs_TR_11,6,0.02275,1.376044930892612,2.000002443899604,16
PercDevAbs_TR_11,6,0.04779,2.764149986598731,1.6666702079210545,15
PercDevAbs_TR_11,6,0.09121,5.0119634342992665,1.3333407702662026,14
PercDevAbs_TR_11,6,0.15866,8.419695960188525,0.9999803859660789,13
PercDevAbs_TR_11,6,0.25249,13.331867255168033,0.6666746102242979,12
PercDevAbs_TR_11,6,0.36944,20.141071657509123,0.33333688458431254,11
PercDevAbs_TR_11,6,0.5,29.284494479513114,-0,10
PercDevAbs_TR_11,6,0.63056,41.246017419867414,-0.33333688458431254,9
PercDevAbs_TR_11,6,0.74751,56.555955427883866,-0.6666746102242979,8
PercDevAbs_TR_11,6,0.84134,75.78903808610869,-0.9999803859660789,7
PercDevAbs_TR_11,6,0.90879,99.57414281684854,-1.3333407702662026,6
PercDevAbs_TR_11,6,0.95221,128.57584702159642,-1.6666702079210545,5
PercDevAbs_TR_11,6,0.97725,163.51347523213045,-2.0000024438996027,4
PercDevAbs_TR_11,6,0.99018,205.12643149626916,-2.3331552225672416,3
PercDevAbs_TR_11,6,0.99617,254.3041201693642,-2.6667000630340683,2
PercDevAbs_TR_11,6,0.99865,311.8116219595649,-2.999976992703401,1
PercDevAbs_TR_11,6.25,0.00135,0.04545503535732316,2.999976992703393,19
PercDevAbs_TR_11,6.25,0.00383,0.18834904490556534,2.6667000630340683,18
PercDevAbs_TR_11,6.25,0.00982,0.5500449559128004,2.3331552225672434,17
PercDevAbs_TR_11,6.25,0.02275,1.288472551761345,2.000002443899604,16
PercDevAbs_TR_11,6.25,0.04779,2.6071231163763406,1.6666702079210545,15
PercDevAbs_TR_11,6.25,0.09121,4.752493590588622,1.3333407702662026,14
PercDevAbs_TR_11,6.25,0.15866,8.016287409045548,0.9999803859660789,13
PercDevAbs_TR_11,6.25,0.25249,12.733677262366752,0.6666746102242979,12
PercDevAbs_TR_11,6.25,0.36944,19.286924944585003,0.33333688458431254,11
PercDevAbs_TR_11,6.25,0.5,28.102045640629726,-0,10
PercDevAbs_TR_11,6.25,0.63056,39.65083241187746,-0.33333688458431254,9
PercDevAbs_TR_11,6.25,0.74751,54.45060794952389,-0.6666746102242979,8
PercDevAbs_TR_11,6.25,0.84134,73.06227267872973,-0.9999803859660789,7
PercDevAbs_TR_11,6.25,0.90879,96.09972897584095,-1.3333407702662026,6
PercDevAbs_TR_11,6.25,0.95221,124.21202351609371,-1.6666702079210545,5
PercDevAbs_TR_11,6.25,0.97725,158.10179030328888,-2.0000024438996027,4
PercDevAbs_TR_11,6.25,0.99018,198.49162073707652,-2.3331552225672416,3
PercDevAbs_TR_11,6.25,0.99617,246.25019807390407,-2.6667000630340683,2
PercDevAbs_TR_11,6.25,0.99865,302.12594657635145,-2.999976992703401,1
PercDevAbs_TR_11,6.5,0.00135,0.04036015774032796,2.999976992703393,19
PercDevAbs_TR_11,6.5,0.00383,0.1716637521401799,2.6667000630340683,18
PercDevAbs_TR_11,6.5,0.00982,0.509483066768559,2.3331552225672434,17
PercDevAbs_TR_11,6.5,0.02275,1.2061593773431116,2.000002443899604,16
PercDevAbs_TR_11,6.5,0.04779,2.4586295227350825,1.6666702079210545,15
PercDevAbs_TR_11,6.5,0.09121,4.506029237647891,1.3333407702662026,14
PercDevAbs_TR_11,6.5,0.15866,7.631786970859214,0.9999803859660789,13
PercDevAbs_TR_11,6.5,0.25249,12.161975696964682,0.6666746102242979,12
PercDevAbs_TR_11,6.5,0.36944,18.46879282154986,0.33333688458431254,11
PercDevAbs_TR_11,6.5,0.5,26.96736655025975,-0,10
PercDevAbs_TR_11,6.5,0.63056,38.11770264856036,-0.33333688458431254,9
PercDevAbs_TR_11,6.5,0.74751,52.42445045570781,-0.6666746102242979,8
PercDevAbs_TR_11,6.5,0.84134,70.43501552938017,-0.9999803859660789,7
PercDevAbs_TR_11,6.5,0.90879,92.74868485265932,-1.3333407702662026,6
PercDevAbs_TR_11,6.5,0.95221,119.99934028338018,-1.6666702079210545,5
PercDevAbs_TR_11,6.5,0.97725,152.87331691886908,-2.0000024438996027,4
PercDevAbs_TR_11,6.5,0.99018,192.07677912499068,-2.3331552225672416,3
PercDevAbs_TR_11,6.5,0.99617,238.45818159553002,-2.6667000630340683,2
PercDevAbs_TR_11,6.5,0.99865,292.7496544461036,-2.999976992703401,1
PercDevAbs_TR_11,6.75,0.00135,0.03578962648490145,2.999976992703393,19
PercDevAbs_TR_11,6.75,0.00383,0.15633798937217838,2.6667000630340683,18
PercDevAbs_TR_11,6.75,0.00982,0.47170438172432994,2.3331552225672434,17
PercDevAbs_TR_11,6.75,0.02275,1.1288087534198878,2.000002443899604,16
PercDevAbs_TR_11,6.75,0.04779,2.3182269483900266,1.6666702079210545,15
PercDevAbs_TR_11,6.75,0.09121,4.2719407974386625,1.3333407702662026,14
PercDevAbs_TR_11,6.75,0.15866,7.2653297716671625,0.9999803859660789,13
PercDevAbs_TR_11,6.75,0.25249,11.615607889137458,0.6666746102242979,12
PercDevAbs_TR_11,6.75,0.36944,17.68516929569098,0.33333688458431254,11
PercDevAbs_TR_11,6.75,0.5,25.878531064864564,-0,10
PercDevAbs_TR_11,6.75,0.63056,36.64420530947959,-0.33333688458431254,9
PercDevAbs_TR_11,6.75,0.74751,50.47447885341381,-0.6666746102242979,8
PercDevAbs_TR_11,6.75,0.84134,67.90358830813906,-0.9999803859660789,7
PercDevAbs_TR_11,6.75,0.90879,89.51655592066204,-1.3333407702662026,6
PercDevAbs_TR_11,6.75,0.95221,115.93245564655153,-1.6666702079210545,5
PercDevAbs_TR_11,6.75,0.97725,147.8217056682946,-2.0000024438996027,4
PercDevAbs_TR_11,6.75,0.99018,185.87441966266636,-2.3331552225672416,3
PercDevAbs_TR_11,6.75,0.99617,230.91930391403523,-2.6667000630340683,2
PercDevAbs_TR_11,6.75,0.99865,283.6725484704107,-2.999976992703401,1
PercDevAbs_TR_11,7,0.00135,0.03169510839778049,2.999976992703393,19
PercDevAbs_TR_11,7,0.00383,0.1422716157110418,2.6667000630340683,18
PercDevAbs_TR_11,7,0.00982,0.4365330713054546,2.3331552225672434,17
PercDevAbs_TR_11,7,0.02275,1.0561402184433502,2.000002443899604,16
PercDevAbs_TR_11,7,0.04779,2.1854957068369143,1.6666702079210545,15
PercDevAbs_TR_11,7,0.09121,4.049629033779002,1.3333407702662026,14
PercDevAbs_TR_11,7,0.15866,6.916090555612016,0.9999803859660789,13
PercDevAbs_TR_11,7,0.25249,11.093469671113255,0.6666746102242979,12
PercDevAbs_TR_11,7,0.36944,16.93461146890401,0.33333688458431254,11
PercDevAbs_TR_11,7,0.5,24.833690526744565,-0,10
PercDevAbs_TR_11,7,0.63056,35.22801133367219,-0.33333688458431254,9
PercDevAbs_TR_11,7,0.74751,48.597801041403706,-0.6666746102242979,8
PercDevAbs_TR_11,7,0.84134,65.46444493445102,-0.9999803859660789,7
PercDevAbs_TR_11,7,0.90879,86.39904225197728,-1.3333407702662026,6
PercDevAbs_TR_11,7,0.95221,112.0062070166246,-1.6666702079210545,5
PercDevAbs_TR_11,7,0.97725,142.94081290578134,-2.0000024438996027,4
PercDevAbs_TR_11,7,0.99018,179.87729000383615,-2.3331552225672416,3
PercDevAbs_TR_11,7,0.99617,223.62506403802126,-2.6667000630340683,2
PercDevAbs_TR_11,7,0.99865,274.8847308109871,-2.999976992703401,1
PercDevAbs_TR_11,7.25,0.00135,0.028032167024060632,2.999976992703393,19
PercDevAbs_TR_11,7.25,0.00383,0.1293711558473037,2.6667000630340683,18
PercDevAbs_TR_11,7.25,0.00982,0.40380369593984605,2.3331552225672434,17
PercDevAbs_TR_11,7.25,0.02275,0.9878885292572823,2.000002443899604,16
PercDevAbs_TR_11,7.25,0.04779,2.060037401273424,1.6666702079210545,15
PercDevAbs_TR_11,7.25,0.09121,3.8385234410005293,1.3333407702662026,14
PercDevAbs_TR_11,7.25,0.15866,6.583281736812974,0.9999803859660789,13
PercDevAbs_TR_11,7.25,0.25249,10.594505107265405,0.6666746102242979,12
PercDevAbs_TR_11,7.25,0.36944,16.21573698687888,0.33333688458431254,11
PercDevAbs_TR_11,7.25,0.5,23.831071003702707,-0,10
PercDevAbs_TR_11,7.25,0.63056,33.86688255619378,-0.33333688458431254,9
PercDevAbs_TR_11,7.25,0.74751,46.79163408962651,-0.6666746102242979,8
PercDevAbs_TR_11,7.25,0.84134,63.11416898947397,-0.9999803859660789,7
PercDevAbs_TR_11,7.25,0.90879,83.39199640167787,-1.3333407702662026,6
PercDevAbs_TR_11,7.25,0.95221,108.21560954063293,-1.6666702079210545,5
PercDevAbs_TR_11,7.25,0.97725,138.22470051239125,-2.0000024438996027,4
PercDevAbs_TR_11,7.25,0.99018,174.07837374092557,-2.3331552225672416,3
PercDevAbs_TR_11,7.25,0.99617,216.56723009986877,-2.6667000630340683,2
PercDevAbs_TR_11,7.25,0.99865,266.3766087418372,-2.999976992703401,1
PercDevAbs_TR_11,7.5,0.00135,0.02475997168449117,2.999976992703393,19
PercDevAbs_TR_11,7.5,0.00383,0.11754933055063398,2.6667000630340683,18
PercDevAbs_TR_11,7.5,0.00982,0.3733604938118302,2.3331552225672434,17
PercDevAbs_TR_11,7.5,0.02275,0.9238026549910843,2.000002443899604,16
PercDevAbs_TR_11,7.5,0.04779,1.9414735915625612,1.6666702079210545,15
PercDevAbs_TR_11,7.5,0.09121,3.638080578590772,1.3333407702662026,14
PercDevAbs_TR_11,7.5,0.15866,6.2661514331034525,0.9999803859660789,13
PercDevAbs_TR_11,7.5,0.25249,10.117704304917488,0.6666746102242979,12
PercDevAbs_TR_11,7.5,0.36944,15.527221761113777,0.33333688458431254,11
PercDevAbs_TR_11,7.5,0.5,22.868971122479213,-0,10
PercDevAbs_TR_11,7.5,0.63056,32.558669929079166,-0.33333688458431254,9
PercDevAbs_TR_11,7.5,0.74751,45.05330320959208,-0.6666746102242979,8
PercDevAbs_TR_11,7.5,0.84134,60.849473893305664,-0.9999803859660789,7
PercDevAbs_TR_11,7.5,0.90879,80.49142535530804,-1.3333407702662026,6
PercDevAbs_TR_11,7.5,0.95221,104.55586049811721,-1.6666702079210545,5
PercDevAbs_TR_11,7.5,0.97725,133.66764354592027,-2.0000024438996027,4
PercDevAbs_TR_11,7.5,0.99018,168.47090224584576,-2.3331552225672416,3
PercDevAbs_TR_11,7.5,0.99617,209.73785647880274,-2.6667000630340683,2
PercDevAbs_TR_11,7.5,0.99865,258.1389182918794,-2.999976992703401,1
PercDevAbs_TR_11,7.75,0.00135,0.021840981671506443,2.999976992703393,19
PercDevAbs_TR_11,7.75,0.00383,0.10672446304589195,2.6667000630340683,18
PercDevAbs_TR_11,7.75,0.00982,0.3450563517505263,2.3331552225672434,17
PercDevAbs_TR_11,7.75,0.02275,0.8636441664976774,2.000002443899604,16
PercDevAbs_TR_11,7.75,0.04779,1.8294434923342375,1.6666702079210545,15
PercDevAbs_TR_11,7.75,0.09121,3.4477810325478755,1.3333407702662026,14
PercDevAbs_TR_11,7.75,0.15866,5.963979737535492,0.9999803859660789,13
PercDevAbs_TR_11,7.75,0.25249,9.662099164137343,0.6666746102242979,12
PercDevAbs_TR_11,7.75,0.36944,14.86779551509403,0.33333688458431254,11
PercDevAbs_TR_11,7.75,0.5,21.945757908830423,-0,10
PercDevAbs_TR_11,7.75,0.63056,31.301310361599143,-0.33333688458431254,9
PercDevAbs_TR_11,7.75,0.74751,43.380240539383884,-0.6666746102242979,8
PercDevAbs_TR_11,7.75,0.84134,58.66720484689806,-0.9999803859660789,7
PercDevAbs_TR_11,7.75,0.90879,77.69349713847443,-1.3333407702662026,6
PercDevAbs_TR_11,7.75,0.95221,101.02235241562315,-1.6666702079210545,5
PercDevAbs_TR_11,7.75,0.97725,129.26415205535275,-2.0000024438996027,4
PercDevAbs_TR_11,7.75,0.99018,163.04838775992584,-2.3331552225672416,3
PercDevAbs_TR_11,7.75,0.99617,203.12933118135356,-2.6667000630340683,2
PercDevAbs_TR_11,7.75,0.99865,250.16278935189104,-2.999976992703401,1
PercDevAbs_TR_11,8,0.00135,0.019240746436109183,2.999976992703393,19
PercDevAbs_TR_11,8,0.00383,0.09682020819810731,2.6667000630340683,18
PercDevAbs_TR_11,8,0.00982,0.3187524421588684,2.3331552225672434,17
PercDevAbs_TR_11,8,0.02275,0.8071867582441135,2.000002443899604,16
PercDevAbs_TR_11,8,0.04779,1.7236033540863638,1.6666702079210545,15
PercDevAbs_TR_11,8,0.09121,3.267128627254206,1.3333407702662026,14
PercDevAbs_TR_11,8,0.15866,5.676077730392864,0.9999803859660789,13
PercDevAbs_TR_11,8,0.25249,9.226762157861598,0.6666746102242979,12
PercDevAbs_TR_11,8,0.36944,14.23624029977465,0.33333688458431254,11
PercDevAbs_TR_11,8,0.5,21.059865005776416,-0,10
PercDevAbs_TR_11,8,0.63056,30.092824609639397,-0.33333688458431254,9
PercDevAbs_TR_11,8,0.74751,41.769982674324964,-0.6666746102242979,8
PercDevAbs_TR_11,8,0.84134,56.56433597682848,-0.9999803859660789,7
PercDevAbs_TR_11,8,0.90879,74.99453755190302,-1.3333407702662026,6
PercDevAbs_TR_11,8,0.95221,97.61066937263467,-1.6666702079210545,5
PercDevAbs_TR_11,8,0.97725,125.00896694337305,-2.0000024438996027,4
PercDevAbs_TR_11,8,0.99018,157.8046188049608,-2.3331552225672416,3
PercDevAbs_TR_11,8,0.99617,196.73437079896343,-2.6667000630340683,2
PercDevAbs_TR_11,8,0.99865,242.43974018535295,-2.999976992703401,1
PercDevAbs_TR_11,8.25,0.00135,0.016927732630645703,2.999976992703393,19
PercDevAbs_TR_11,8.25,0.00383,0.0877653570470428,2.6667000630340683,18
PercDevAbs_TR_11,8.25,0.00982,0.29431801585912837,2.3331552225672434,17
PercDevAbs_TR_11,8.25,0.02275,0.7542160223000783,2.000002443899604,16
PercDevAbs_TR_11,8.25,0.04779,1.6236261764783024,1.6666702079210545,15
PercDevAbs_TR_11,8.25,0.09121,3.095649986270713,1.3333407702662026,14
PercDevAbs_TR_11,8.25,0.15866,5.401786730743418,0.9999803859660789,13
PercDevAbs_TR_11,8.25,0.25249,8.810805037705206,0.6666746102242979,12
PercDevAbs_TR_11,8.25,0.36944,13.631388322123849,0.33333688458431254,11
PercDevAbs_TR_11,8.25,0.5,20.209789183362698,-0,10
PercDevAbs_TR_11,8.25,0.63056,28.931311899933792,-0.33333688458431254,9
PercDevAbs_TR_11,8.25,0.74751,40.220162698447425,-0.6666746102242979,8
PercDevAbs_TR_11,8.25,0.84134,54.53795891136719,-0.9999803859660789,7
PercDevAbs_TR_11,8.25,0.90879,72.39101425734023,-1.3333407702662026,6
PercDevAbs_TR_11,8.25,0.95221,94.31656537706426,-1.6666702079210545,5
PercDevAbs_TR_11,8.25,0.97725,120.89703120883004,-2.0000024438996027,4
