thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item1.stopped,sound_1.stopped,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.016282399999909103,0.02023629999894183,0.02023629999894183,1.0539237999910256,space,1.0277581999980612,None,,,,,,,,,,,,,,,,,,,,,,,,,BLU515,001,2025-03-12_11h34.04.596,Time estimation,2023.2.3,59.82965301208568,2025-03-12 11h34.18.165910 +0100,
,,,,,,,,,1.5027066999900853,1.5294917999999598,1.5171760800061747,3.067992399999639,3.067992399999639,3.0758725999912713,3.084648310000193,6.159491899990826,6.180034299992258,6.677832100001979,6.677832100001979,7.176041700004134,7.812224099994637,p,1,619.7603000036906,None,1.028,3.084,3,,,,,BLU515,001,2025-03-12_11h34.04.596,Time estimation,2023.2.3,59.82965301208568,2025-03-12 11h34.18.165910 +0100,
,,,,,,,,,8.011830799994641,8.02785889999359,8.026361429996905,9.610086599990609,9.610086599990609,9.893309199993382,9.892405510004028,13.118938799991156,13.118938799991156,13.593908900002134,13.593908900002134,14.09272639999108,16.178152299995418,p,1,2077.693100000033,None,1.07,3.21,3,,,,,BLU515,001,2025-03-12_11h34.04.596,Time estimation,2023.2.3,59.82965301208568,2025-03-12 11h34.18.165910 +0100,
,,,,,,,,,16.380925099991146,16.400817399990046,16.39269953000476,18.271695199990063,18.271695199990063,18.547923299993272,18.54746661000245,22.639752999995835,22.639752999995835,23.115346499995212,23.115346499995212,23.615062600001693,24.73395549999259,p,1,1115.5617000040365,None,1.3563333333333334,4.069,3,,,,,BLU515,001,2025-03-12_11h34.04.596,Time estimation,2023.2.3,59.82965301208568,2025-03-12 11h34.18.165910 +0100,
,,24.74583210000128,24.748189099991578,24.748189099991578,26.83318020000297,space,2.0820177999994485,None,,,,,,,,,,,,,,,,,,,,,,,,,BLU515,001,2025-03-12_11h34.04.596,Time estimation,2023.2.3,59.82965301208568,2025-03-12 11h34.18.165910 +0100,
,,,,,,,,,27.038117299991427,27.054858299990883,27.063803240004926,33.75215929999831,33.77944610000122,34.034834899997804,34.03448580999684,36.10849909999524,36.10849909999524,36.603068900003564,36.603068900003564,37.10247939999681,38.17134869999427,w,1,1056.2808999966364,None,6.193,2.0614706213422065,3.0041660239464334,,,,,BLU515,001,2025-03-12_11h34.04.596,Time estimation,2023.2.3,59.82965301208568,2025-03-12 11h34.18.165910 +0100,
,,,,,,,,,38.374886899997364,38.392181299990625,38.38559753000154,46.5301516999898,46.5301516999898,46.80665479999152,46.805526709996045,50.630835299991304,50.630835299991304,51.12354849999247,51.12354849999247,51.62332839998999,53.074227399993106,w,1,1438.3896000072127,None,7.628,3.8105464681340484,2.0018126176362534,,,,,BLU515,001,2025-03-12_11h34.04.596,Time estimation,2023.2.3,59.82965301208568,2025-03-12 11h34.18.165910 +0100,
,,,,,,,,,53.27404459999525,53.292172399989795,53.289103230001636,55.37168830000155,55.36087499999849,55.638676000002306,55.63847130999493,56.66049219999695,56.66049219999695,57.15608990000328,57.15608990000328,57.65604980000353,60.158140400002594,w,1,2486.183399989386,None,1.5649724475879292,1.01,1.5494776708791378,,,,,BLU515,001,2025-03-12_11h34.04.596,Time estimation,2023.2.3,59.82965301208568,2025-03-12 11h34.18.165910 +0100,
,,,,,,,,,60.35126309999032,60.36807039999985,60.3722829300008,66.54112809999788,66.54112809999788,66.8153261999978,66.81521320999018,74.28859779999766,74.28859779999766,74.78394120000303,74.78394120000303,75.28312469999946,77.21914119999565,p,1,1928.9404000010109,None,5.655969691403896,7.456,1.3182531743994035,,,,,BLU515,001,2025-03-12_11h34.04.596,Time estimation,2023.2.3,59.82965301208568,2025-03-12 11h34.18.165910 +0100,
,,,,,,,,,77.42287229999783,77.44052249999368,77.4330265299999,80.48193799999717,80.48193799999717,80.75437110000348,80.75405290999042,83.77959069999633,83.77959069999633,84.25505510000221,84.25505510000221,84.75390090000292,85.43960519999382,w,0,675.2888999908464,None,2.5267582446577994,3.008,1.190458171595825,,,,,BLU515,001,2025-03-12_11h34.04.596,Time estimation,2023.2.3,59.82965301208568,2025-03-12 11h34.18.165910 +0100,
