thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,sound_1.stopped,item1.stopped,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.07652539999980945,0.10574310000083642,0.10574310000083642,1.408210000001418,space,1.2984101000001829,None,,,,,,,,,,,,,,,,,,,,,GLE1113,001,2024-09-09_15h39.56.673,Time estimation,2023.2.3,59.90183287713082,2024-09-09 15h40.15.077823 +0200,
,,,,,,,,,4.101384500001586,4.204726100000698,4.15474105001158,5.571143500001199,5.57112577000189,6.6544946000030905,6.6544946000030905,7.120957500002987,7.120957500002987,7.620898400000442,7.837623300001724,7.870826100002887,11.388568100002885,p,0,3753.9029999970808,None,3.16,1.0533333333333335,3,GLE1113,001,2024-09-09_15h39.56.673,Time estimation,2023.2.3,59.90183287713082,2024-09-09 15h40.15.077823 +0200,
,,,,,,,,,12.38115900000048,12.486546500000259,12.436315810004816,15.406480000001466,15.406552269999883,16.429222599999775,16.429222599999775,16.90642200000002,16.90642200000002,17.408180500002345,15.961545500002103,15.998789500001294,18.22645829999965,,,,,,,,,,,,,,,
