thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,sound_1.stopped,item1.stopped,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,366.57288100011647,366.67662180028856,366.61019882895056,374.45762350037694,374.45768697038295,383.27286180015653,383.27286180015653,383.75651880027726,383.75651880027726,374.79112480022013,374.84089500037953,384.2558691999875,384.80848010024056,p,1,549.1809998638928,None,7.655010661082403,8.792,1.1485287727550766,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,385.51097790012136,385.60632480029017,385.5564150493592,393.8868956002407,393.8869880702347,400.93511439999565,400.93511439999565,401.41893840022385,401.41893840022385,394.17052050027996,394.1871522003785,401.9191161002964,403.3707981002517,p,0,1445.546600036323,None,8.074,7.029863066148694,1.1485287727550766,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,404.12175500020385,404.21929460018873,404.15225448906426,410.1340172002092,410.13409676998856,417.1493618004024,417.1493618004024,417.63206090033054,417.63206090033054,410.4335418003611,410.48404220025986,418.1322498000227,423.8994968002662,w,0,5756.1865001916885,None,5.753036613191797,6.996,1.2160534462718473,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,424.67545930016786,424.78175220033154,424.71490272935483,427.86356010008603,427.8635473702103,431.77965490007773,431.77965490007773,432.24603270040825,432.24603270040825,428.19616409996524,428.2476139003411,432.74610470002517,433.58067950000986,p,1,823.9929000847042,None,2.95,3.888846864478241,1.3182531743994037,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,434.35194239998236,434.4630305003375,434.3962707292289,438.3280123001896,438.3280897703022,441.19357710005715,441.19357710005715,441.6610026000999,441.6610026000999,438.6614934001118,438.71137459995225,442.1605532001704,442.8955368003808,w,1,723.3794997446239,None,3.737,2.8348120623358843,1.3182531743994037,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,443.6164688002318,443.71149890031666,443.66111121922734,452.09240450011566,452.09235627008604,458.85734029999,458.85734029999,459.34151490032673,459.34151490032673,452.37520630005747,452.4084912999533,459.8402889003046,462.1082175001502,p,0,2251.501699909568,None,8.197,6.740657678435269,1.2160534462718473,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,462.91138460021466,463.02399390004575,462.9571253693663,468.53860109997913,468.538795470167,472.67137320013717,472.67137320013717,473.13770100008696,473.13770100008696,468.9053521002643,468.95525990007445,473.63783750031143,475.70612670015544,w,1,2063.023700378835,None,5.419,4.11074299325613,1.3182531743994037,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,476.4811288001947,476.5881699002348,476.5214572293684,482.0359734003432,482.03601466994735,486.08561530010775,486.08561530010775,486.5685354000889,486.5685354000889,482.3693252000958,482.41923570027575,487.0686604999937,487.70327430032194,w,1,623.2638000510633,None,5.316,4.03260929177885,1.3182531743994037,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,488.52943880017847,488.6355527001433,488.56896273912866,496.35020050033927,496.35028347037735,502.6489125001244,502.6489125001244,503.11513390019536,503.11513390019536,496.73341290000826,496.7666184003465,503.6152453003451,507.6836748002097,p,0,4058.5372000932693,None,7.632,6.276039941663777,1.2160534462718473,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
,,,,,,,,,508.41754830023274,508.49826600030065,508.4480920190923,512.930071900133,512.9301714700647,518.5449541001581,518.5449541001581,519.0287859002128,519.0287859002128,513.2129391999915,513.2468521003611,519.5289264000021,522.2139274002984,p,1,2682.1959000080824,None,4.240460109300935,5.59,1.3182531743994037,,,,SSP817,001,2025-01-16_10h32.08.108,Time estimation,2023.2.3,59.9762013737953,2025-01-16 10h32.26.952201 +0100,
