thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.002386000007390976,0.026895102113485336,0.026895102113485336,27.344900500029325,space,27.310670901089907,None,,,,,,,,,,,,,,,,,,,,,,,,PSA115,001,2025-04-03_09h48.02.590,Time estimation,2023.2.3,60.187954891274536,2025-04-03 09h48.40.632929 +0200,
,,,,,,,,,28.202142000198364,28.299689799547195,28.221953089162707,30.121080599725246,30.117249730601905,30.483235400170088,30.565728802233934,35.45626360177994,35.46186999976635,35.91535720229149,35.91535720229149,36.400946002453566,38.74500950053334,p,1,2340.5425995588303,None,1.762,5.286,3,,,,PSA115,001,2025-04-03_09h48.02.590,Time estimation,2023.2.3,60.187954891274536,2025-04-03 09h48.40.632929 +0200,
,,,,,,,,,39.04300820082426,39.07886530086398,39.057719972357155,43.796738002449274,43.79595613069832,43.65597040206194,43.661637499928474,45.15543970093131,45.15543970093131,45.65487230196595,45.65487230196595,46.140918500721455,46.872228499501944,w,1,714.3452987074852,None,4.04,1.3466666666666667,3,,,,PSA115,001,2025-04-03_09h48.02.590,Time estimation,2023.2.3,60.187954891274536,2025-04-03 09h48.40.632929 +0200,
,,,,,,,,,47.168047200888395,47.19539039954543,47.18543187193573,49.46461769938469,49.463829930499195,49.3272649012506,49.33302890136838,54.22930220142007,54.22930220142007,54.700667802244425,54.700667802244425,55.197434201836586,55.73431250080466,p,1,523.235697299242,None,1.5806666666666667,4.742,3,,,,PSA115,001,2025-04-03_09h48.02.590,Time estimation,2023.2.3,60.187954891274536,2025-04-03 09h48.40.632929 +0200,
,,55.76199560239911,55.7695703022182,55.7695703022182,62.531258799135685,space,6.753232501447201,None,,,,,,,,,,,,,,,,,,,,,,,,PSA115,001,2025-04-03_09h48.02.590,Time estimation,2023.2.3,60.187954891274536,2025-04-03 09h48.40.632929 +0200,
,,,,,,,,,63.08566930145025,63.14888359978795,63.126107381284235,66.23619170114398,66.23539702929557,66.35353609919548,66.36092660203576,74.33747589960694,74.34588209912181,74.83683850243688,74.83683850243688,75.32825320214033,75.36236830055714,p,1,27.80890092253685,None,2.6945914225359537,8.095,3.0041660239464334,,,,PSA115,001,2025-04-03_09h48.02.590,Time estimation,2023.2.3,60.187954891274536,2025-04-03 09h48.40.632929 +0200,
,,,,,,,,,75.9110908024013,75.96360890194774,75.94205375202,78.5359796024859,78.5352577302605,78.67176860198379,78.67909679934382,82.93429630249739,82.93429630249739,83.40219780057669,83.40219780057669,83.8880707025528,83.95732429996133,p,1,63.25959786772728,None,2.173530110494395,4.351,2.0018126176362534,,,,PSA115,001,2025-04-03_09h48.02.590,Time estimation,2023.2.3,60.187954891274536,2025-04-03 09h48.40.632929 +0200,
,,,,,,,,,84.4666859023273,84.4952559992671,84.48591225892307,86.23156160116196,86.23082883246244,86.24824020266533,86.2641561999917,87.05879490077496,87.05879490077496,87.5491352006793,87.5491352006793,88.04341180250049,90.30259089916945,p,0,2252.1458007395267,None,1.2597253464247389,0.813,1.5494776708791378,,,,PSA115,001,2025-04-03_09h48.02.590,Time estimation,2023.2.3,60.187954891274536,2025-04-03 09h48.40.632929 +0200,
,,,,,,,,,90.56500070169568,90.59369130060077,90.58380301035942,94.69598609954119,94.69033602960408,94.51712330058217,94.52291510254145,96.41566159948707,96.41566159948707,96.87983540073037,96.87983540073037,97.3680130019784,98.51636040210724,w,1,1133.4705986082554,None,3.375,1.6859719887195088,2.0018126176362534,,,,PSA115,001,2025-04-03_09h48.02.590,Time estimation,2023.2.3,60.187954891274536,2025-04-03 09h48.40.632929 +0200,
,,,,,,,,,99.0640656016767,99.11745630204678,99.09569475241005,103.18531130254269,103.18792043216527,103.27122170105577,103.28439740091562,105.07804460078478,105.07804460078478,105.5464859008789,105.5464859008789,106.02765830233693,106.3622395992279,w,1,318.527203053236,None,3.668,1.8323393347031582,2.0018126176362534,,,,PSA115,001,2025-04-03_09h48.02.590,Time estimation,2023.2.3,60.187954891274536,2025-04-03 09h48.40.632929 +0200,
,,,,,,,,,106.9204590022564,106.9735774025321,106.95760588124395,115.56820200011134,115.56747012920678,115.65141450241208,115.66729279980063,120.63535710051656,120.63535710051656,121.07783430069685,121.07783430069685,121.56872469931841,121.75415990129113,w,1,174.67670142650604,None,8.192,5.01185505454105,1.6345245245226203,,,,PSA115,001,2025-04-03_09h48.02.590,Time estimation,2023.2.3,60.187954891274536,2025-04-03 09h48.40.632929 +0200,
,,,,,,,,,122.33526750281453,122.38879390060902,122.36566211022438,125.07563720270991,125.074880431965,125.2011142000556,125.20851400122046,128.91223249956965,128.91223249956965,129.3703260011971,129.3703260011971,129.86253390088677,131.3943684026599,w,0,1513.6727020144463,None,2.31382273147879,3.782,1.6345245245226203,,,,PSA115,001,2025-04-03_09h48.02.590,Time estimation,2023.2.3,60.187954891274536,2025-04-03 09h48.40.632929 +0200,
,,,,,,,,,131.94464350119233,131.98855260014534,131.97289055027068,137.47517869994044,137.4743877310306,137.57765970006585,137.5850670002401,140.01661239936948,140.01661239936948,140.50178150087595,140.50178150087595,140.99675850197673,141.48353829979897,w,1,477.64259949326515,None,5.067,2.5312059457308895,2.0018126176362534,,,,PSA115,001,2025-04-03_09h48.02.590,Time estimation,2023.2.3,60.187954891274536,2025-04-03 09h48.40.632929 +0200,
,,,,,,,,,142.23537519946694,142.28814550116658,142.26109210886062,150.0739791020751,150.07317633144558,150.35910069942474,150.37249330058694,153.91718360036612,153.91718360036612,154.36670450121164,154.36670450121164,154.86105520278215,155.21203180029988,w,1,340.83180129528046,None,7.585,3.789065936129622,2.0018126176362534,,,,PSA115,001,2025-04-03_09h48.02.590,Time estimation,2023.2.3,60.187954891274536,2025-04-03 09h48.40.632929 +0200,
,,,,,,,,,155.56207520142198,155.59404090046883,155.59130689017476,160.2289815992117,160.22823972962797,160.15322210267186,160.15322210267186,166.79688860103488,166.79688860103488,167.2849305011332,167.2849305011332,167.77574549987912,168.5597812011838,w,0,774.6702991425991,None,4.009116964405212,6.553,1.6345245245226203,,,,PSA115,001,2025-04-03_09h48.02.590,Time estimation,2023.2.3,60.187954891274536,2025-04-03 09h48.40.632929 +0200,
