thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item1.stopped,sound_1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0020674000043072738,0.004933800002618227,0.004933800002618227,43.98336389999895,space,43.96466059999511,None,,,,,,,,,,,,,,,,,,,,,,,,,EMA1114,001,2025-04-11_10h49.42.372,Time estimation,2023.2.3,59.942119887062475,2025-04-11 10h50.06.666536 +0200,
,,,,,,,,,44.50281299999915,44.53522850000445,44.530998830002495,48.149833900002704,48.14886061000143,48.20656720000261,48.20656720000261,49.22653790000186,49.22653790000186,49.700257299999066,49.700257299999066,50.199066400004085,52.31692050000129,w,1,2116.898100000981,None,3.162,1.054,3,,,,,EMA1114,001,2025-04-11_10h49.42.372,Time estimation,2023.2.3,59.942119887062475,2025-04-11 10h50.06.666536 +0200,
,,,,,,,,,52.54644530000223,52.569324800002505,52.5651374500012,56.748356299998704,56.748141809998195,56.498278500002925,56.498278500002925,57.898070299997926,57.898070299997926,58.39993230000255,58.39993230000255,58.898322900000494,60.849216200003866,w,1,1938.8916999960202,None,3.4290000000000003,1.143,3,,,,,EMA1114,001,2025-04-11_10h49.42.372,Time estimation,2023.2.3,59.942119887062475,2025-04-11 10h50.06.666536 +0200,
,,,,,,,,,61.086635300001944,61.10945260000153,61.11436766000261,68.38161599999876,68.38087310999836,68.13116140000056,68.15605750000395,70.56586750000133,70.56586750000133,71.0488966999983,71.0488966999983,71.5478643000024,71.83244450000348,w,1,271.64360000460874,None,6.519,2.173,3,,,,,EMA1114,001,2025-04-11_10h49.42.372,Time estimation,2023.2.3,59.942119887062475,2025-04-11 10h50.06.666536 +0200,
,,71.83965330000501,71.84751740000502,71.84751740000502,85.11400339999818,space,13.256796499998018,None,,,,,,,,,,,,,,,,,,,,,,,,,EMA1114,001,2025-04-11_10h49.42.372,Time estimation,2023.2.3,59.942119887062475,2025-04-11 10h50.06.666536 +0200,
,,,,,,,,,85.35409010000149,85.37537359999988,85.37926456000278,87.99667490000138,87.99636191000027,87.76622579999821,87.76622579999821,93.6461294000037,93.6461294000037,94.14776459999848,94.14776459999848,94.64655409999978,94.98077390000253,p,1,323.8848000037251,None,1.879723009643055,5.647,3.0041660239464334,,,,,EMA1114,001,2025-04-11_10h49.42.372,Time estimation,2023.2.3,59.942119887062475,2025-04-11 10h50.06.666536 +0200,
,,,,,,,,,95.21787680000125,95.23937670000305,95.24574806000456,99.12945970000146,99.12906641000009,98.8792265000011,98.89593920000334,105.41651700000511,105.41651700000511,105.91373540000495,105.91373540000495,106.4125950000016,107.51356459999806,p,1,1085.6903000021703,None,3.1386554089258296,6.283,2.0018126176362534,,,,,EMA1114,001,2025-04-11_10h49.42.372,Time estimation,2023.2.3,59.942119887062475,2025-04-11 10h50.06.666536 +0200,
,,,,,,,,,107.75810880000063,107.78296340000088,107.77854356000026,115.61166870000307,115.61135851000145,115.38581420000264,115.38581420000264,120.20563770000444,120.20563770000444,120.69627839999885,120.69627839999885,121.19501850000233,121.54585519999819,w,1,345.4234000018914,None,7.091,4.576380888391074,1.5494776708791378,,,,,EMA1114,001,2025-04-11_10h49.42.372,Time estimation,2023.2.3,59.942119887062475,2025-04-11 10h50.06.666536 +0200,
,,,,,,,,,121.78431129999808,121.80556430000433,121.810663759998,124.77803980000317,124.77773341000139,124.55559840000205,124.55559840000205,126.48576120000507,126.48576120000507,126.97925789999863,126.97925789999863,127.47799690000102,128.71209839999938,w,1,1226.6128999981447,None,2.2291661179093913,1.691,1.3182531743994035,,,,,EMA1114,001,2025-04-11_10h49.42.372,Time estimation,2023.2.3,59.942119887062475,2025-04-11 10h50.06.666536 +0200,
,,,,,,,,,128.9380220000021,128.95945690000372,128.96039485000074,134.12744730000122,134.12708111000248,133.8606553999998,133.8772519999984,137.83605830000306,137.83605830000306,138.32863820000057,138.32863820000057,138.82755500000349,139.9281037000037,w,1,1091.1797999942792,None,4.402,3.6977359684121125,1.190458171595825,,,,,EMA1114,001,2025-04-11_10h49.42.372,Time estimation,2023.2.3,59.942119887062475,2025-04-11 10h50.06.666536 +0200,
,,,,,,,,,140.1560707000026,140.17914649999875,140.17647854999814,148.69324179999967,148.69302891000407,148.44312490000448,148.43680380000296,157.3590727999981,157.3590727999981,157.84419630000048,157.84419630000048,158.34310220000043,158.79379640000116,p,1,435.4744000011124,None,7.749861104450265,8.651,1.1162780704588713,,,,,EMA1114,001,2025-04-11_10h49.42.372,Time estimation,2023.2.3,59.942119887062475,2025-04-11 10h50.06.666536 +0200,
,,,,,,,,,159.02917639999941,159.05169800000294,159.04230765000102,167.77550740000152,167.77521291000303,167.52579459999833,167.52579459999833,175.2259056000039,175.2259056000039,175.70995589999802,175.70995589999802,176.20877019999898,176.64281830000255,w,1,430.46160000085365,None,7.972,7.437465219252043,1.0718705587172768,,,,,EMA1114,001,2025-04-11_10h49.42.372,Time estimation,2023.2.3,59.942119887062475,2025-04-11 10h50.06.666536 +0200,
,,,,,,,,,176.88917450000008,176.91012870000122,176.9077293600043,183.70786280000175,183.70771661000472,183.47607419999986,183.47607419999986,189.52649060000113,189.52649060000113,190.02571460000036,190.02571460000036,190.52432760000374,191.29306100000395,p,0,754.1909999999916,None,6.064,5.804177167234209,1.0447648004669026,,,,,EMA1114,001,2025-04-11_10h49.42.372,Time estimation,2023.2.3,59.942119887062475,2025-04-11 10h50.06.666536 +0200,
,,,,,,,,,191.5305582000001,191.55145220000122,191.55734306000377,197.107253400005,197.10702221000102,196.8763592000032,196.8763592000032,201.61557529999845,201.61557529999845,202.09177710000222,202.09177710000222,202.59063040000183,203.60830640000495,p,0,1016.3576999984798,None,4.807,4.484683305186223,1.0718705587172768,,,,,EMA1114,001,2025-04-11_10h49.42.372,Time estimation,2023.2.3,59.942119887062475,2025-04-11 10h50.06.666536 +0200,
