thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.07615410001017153,0.10879460000433028,0.10879460000433028,2.0642212000093423,space,1.953190000000177,None,,,,,,,,,,,,,,,,,,,,,,,,,CGU716,001,2025-01-27_10h53.22.603,Time estimation,2023.2.3,60.03107208539359,2025-01-27 10h53.46.308610 +0100,
,,,,,,,,,4.16148370000883,4.257876400020905,4.207982350120437,4.4575433999998495,4.457692750022398,6.12400370000978,6.157467800017912,8.656784899998456,8.656784899998456,9.140017600002466,9.140017600002466,9.639916700019967,11.824991500005126,p,1,2175.056800013408,None,1.3940000000000001,4.182,3,,,,,CGU716,001,2025-01-27_10h53.22.603,Time estimation,2023.2.3,60.03107208539359,2025-01-27 10h53.46.308610 +0100,
,,,,,,,,,12.796997600002214,12.889308100013295,12.83943245006085,16.055377000011504,16.05538955001102,16.588524700026028,16.621990300016478,17.15510900001391,17.15510900001391,17.63839380000718,17.63839380000718,18.13832630001707,18.37367980001727,w,1,220.45900000375696,None,3.231,1.077,3,,,,,CGU716,001,2025-01-27_10h53.22.603,Time estimation,2023.2.3,60.03107208539359,2025-01-27 10h53.46.308610 +0100,
,,,,,,,,,19.11618989999988,19.221650600025896,19.154835650054153,22.15418470001896,22.154209850027108,22.454113900021184,22.504150200024014,30.486034200002905,30.486034200002905,30.952642400021432,30.952642400021432,31.452490000025136,35.80340730000171,p,1,4334.310199978063,None,2.768,8.303999999999998,3,,,,,CGU716,001,2025-01-27_10h53.22.603,Time estimation,2023.2.3,60.03107208539359,2025-01-27 10h53.46.308610 +0100,
,,35.82576289999997,35.834708100010175,35.834708100010175,37.13651530002244,space,1.2901695999898948,None,,,,,,,,,,,,,,,,,,,,,,,,,CGU716,001,2025-01-27_10h53.22.603,Time estimation,2023.2.3,60.03107208539359,2025-01-27 10h53.46.308610 +0100,
,,,,,,,,,38.06693670002278,38.167885300004855,38.11778625005682,39.234126000024844,39.234185650004655,39.73403740001959,39.767390300025,42.516718600003514,42.516718600003514,42.983342000021366,42.983342000021366,43.48339940002188,47.55119330002344,p,1,4056.876199989347,None,1.0848268617720411,3.259,3.0041660239464334,,,,,CGU716,001,2025-01-27_10h53.22.603,Time estimation,2023.2.3,60.03107208539359,2025-01-27 10h53.46.308610 +0100,
,,,,,,,,,48.47007680000388,48.565806200000225,48.51575210005394,52.848101300012786,52.84814625002618,53.33139640002628,53.36469930000021,61.44640929999878,61.44640929999878,61.9296756000258,61.9296756000258,62.42952250002418,64.18126550002489,p,1,1738.9812999754213,None,4.287114550278764,8.582,2.0018126176362534,,,,,CGU716,001,2025-01-27_10h53.22.603,Time estimation,2023.2.3,60.03107208539359,2025-01-27 10h53.46.308610 +0100,
,,,,,,,,,65.12025930001982,65.22916690001148,65.1625291500619,67.09549540001899,67.09549014999939,67.61209609999787,67.64524260000326,70.07793610001681,70.07793610001681,70.5612475000089,70.5612475000089,71.06117550001363,72.16292440000689,p,1,1086.1813000228722,None,1.914,2.96570026206267,1.5494776708791378,,,,,CGU716,001,2025-01-27_10h53.22.603,Time estimation,2023.2.3,60.03107208539359,2025-01-27 10h53.46.308610 +0100,
,,,,,,,,,73.16315710000345,73.26072790002218,73.21082715006487,74.52718380000442,74.52720505001199,75.0937324000115,75.12708780000685,75.57704080000985,75.57704080000985,76.0600822000124,76.0600822000124,76.56009530002484,78.52866460001678,w,1,1958.9804999995977,None,1.356482516456986,1.029,1.3182531743994035,,,,,CGU716,001,2025-01-27_10h53.22.603,Time estimation,2023.2.3,60.03107208539359,2025-01-27 10h53.46.308610 +0100,
,,,,,,,,,79.27972990000853,79.392937000026,79.32623860005988,86.60816150001483,86.60817095001985,86.92470150001463,86.97471590002533,92.57362609999836,92.57362609999836,93.04009390002466,93.04009390002466,93.5401476000261,96.57526780001353,w,1,3027.02649999992,None,7.07,5.938889890203006,1.190458171595825,,,,,CGU716,001,2025-01-27_10h53.22.603,Time estimation,2023.2.3,60.03107208539359,2025-01-27 10h53.46.308610 +0100,
