thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item1.stopped,sound_1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0032740000024205074,0.005899800002225675,0.005899800002225675,22.811979299993254,space,22.790481799995177,None,,,,,,,,,,,,,,,,,,,,,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
,,,,,,,,,23.48074230000202,23.546280700000352,23.511283800008826,25.479584999993676,25.477860149994378,25.740028500003973,25.740028500003973,30.46863790000498,30.46863790000498,30.947032500000205,30.947032500000205,31.44468469999265,34.02827919999254,p,1,2572.3614000016823,None,1.656,4.968,3,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
,,,,,,,,,34.301592599993455,34.338359400004265,34.32749740000582,44.026030699998955,44.02493394999474,43.84154019999551,43.83310619999247,47.03730050000013,47.03730050000013,47.52823339999304,47.52823339999304,48.02605939999921,49.07703079999192,w,1,1037.7062000043225,None,8.994,2.998,3,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
,,,,,,,,,49.329164599999785,49.36202559999947,49.34273349999567,54.70742019999307,54.70672435000015,54.490165800001705,54.4819681999943,56.25823130000208,56.25823130000208,56.76007550000213,56.76007550000213,57.25800359999994,59.708498499996495,w,1,2445.0324999925215,None,4.629,1.543,3,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
,,59.71702519999235,59.72264419999556,59.72264419999556,64.57305419999466,space,4.836276500005624,None,,,,,,,,,,,,,,,,,,,,,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
,,,,,,,,,64.8346251000039,64.86690969999472,64.85569425000284,74.57143409999844,74.57079084999859,74.37083070000517,74.35919339999964,77.57838540000375,77.57838540000375,78.07423539999581,78.07423539999581,78.57226929999888,79.6895463999972,w,1,1114.4807999953628,None,8.991468909671674,2.993,3.0041660239464334,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
,,,,,,,,,79.96347879999666,79.9960851999931,79.98835419999959,88.55302469999879,88.55228194999799,88.35229779999645,88.35229779999645,92.48678249999648,92.48678249999648,92.97280799999135,92.97280799999135,93.47026360000018,94.63801650000096,w,1,1166.2424000096507,None,7.853,3.9229446007153492,2.0018126176362534,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
,,,,,,,,,94.90949370000453,94.94260239999858,94.93669050000317,98.71819899999537,98.71762725000153,98.534295999998,98.51888879999751,103.50818900000013,103.50818900000013,104.0043280999962,104.0043280999962,104.50197119999211,105.30304420000175,p,1,793.978400004562,None,3.0791021320707674,4.771,1.5494776708791378,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
,,,,,,,,,105.58498869999312,105.62182259999099,105.6020899999974,107.90039939999406,107.89966984999191,107.71641919999092,107.7007825000037,109.99960729999293,109.99960729999293,110.50320959999226,110.50320959999226,111.00114049999684,113.7185213000048,p,1,2702.8767000010703,None,1.59,2.0960225472950516,1.3182531743994035,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
,,,,,,,,,113.99111770000309,114.023549000005,114.01761780000815,121.19897499999206,121.19816335000505,121.01485069999762,120.99874060000002,126.65728109999327,126.65728109999327,127.15179269999499,127.15179269999499,127.64880860000267,128.68325839999306,p,0,1024.705100004212,None,6.477,5.44076235061455,1.190458171595825,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
,,,,,,,,,128.98898310000368,129.02067759999773,129.01565470000787,132.31394749999163,132.3131683500047,132.1466136999952,132.1380158999964,135.7677909000049,135.7677909000049,136.2499550999928,136.2499550999928,136.74742600000172,137.91572889999952,p,1,1158.7109000101918,None,2.6155825504239045,3.448,1.3182531743994035,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
,,,,,,,,,138.19690840000112,138.23056470000301,138.2147170000069,144.82896620000247,144.8282584499917,144.64499760000035,144.6289676000015,149.3108743000048,149.3108743000048,149.81496079999488,149.81496079999488,150.31261789999553,151.4633618999942,p,0,1141.6819999867585,None,5.91,4.4832055896186995,1.3182531743994035,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
,,,,,,,,,151.73218720000295,151.76870580000104,151.7623166000092,160.42695470000035,160.42631024999136,160.2376968000026,160.2376968000026,165.56740620000346,165.56740620000346,166.06302990000404,166.06302990000404,166.5606487000041,169.59450690000085,p,0,3017.9409999982454,None,7.953,5.132697391816981,1.5494776708791378,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
,,,,,,,,,169.89760909999313,169.93202429999656,169.92675540001073,178.00791780000145,178.00722135000396,177.85726439999416,177.84963640000205,181.72710629999347,181.72710629999347,182.22790240000177,182.22790240000177,182.7248316000041,183.97566889999143,w,1,1249.4449999940116,None,7.413,3.703143808111917,2.0018126176362534,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
,,,,,,,,,184.25499580000178,184.29483299999265,184.27470099999917,189.45642289999523,189.4558978499932,189.2724082999921,189.24006719999306,198.40820459999668,198.40820459999668,198.8920608000044,198.8920608000044,199.38957030000165,200.09053940000013,p,1,692.5191000045743,None,4.46595246789701,8.94,2.0018126176362534,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
,,,,,,,,,200.40111209999304,200.43864659999963,200.42286279999826,206.20406599999114,206.20340634999738,206.03684179999982,206.02099140000064,214.5462516999978,214.5462516999978,215.03981299999577,215.03981299999577,215.5371707000013,216.3386152000021,p,1,789.1499999968801,None,5.098118673033516,8.333,1.6345245245226203,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
,,,,,,,,,216.5951808999962,216.6288698999997,216.6207004500058,222.63528780000343,222.63471454999817,222.41806630000065,222.407721399999,231.2873888000031,231.2873888000031,231.77185770000506,231.77185770000506,232.26856329999282,232.73670140000468,p,1,464.0743000054499,None,5.282270085559988,8.634,1.6345245245226203,,,,,MZA515,001,2024-05-03_09h53.13.924,Time estimation,2023.2.3,59.997288124627154,2024-05-03 09h53.30.124589 +0200,
