thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,sound_1.stopped,item1.stopped,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.07836419999875943,0.11133160000099451,0.11133160000099451,6.712795200000983,space,6.596135200001299,None,,,,,,,,,,,,,,,,,,,,,RBE415,001,2025-01-20_16h23.08.537,Time estimation,2023.2.3,60.019326223909644,2025-01-20 16h23.25.758311 +0100,
,,,,,,,,,9.311727399999654,9.426393599998846,9.360698479992788,11.942368899999565,11.942486120001195,13.375396700001147,13.375396700001147,13.858738999999332,13.858738999999332,14.10858609999923,14.158731200001057,14.358688100001018,16.0270586000006,w,1,1654.707599998801,None,4.229,1.4096666666666666,3,RBE415,001,2025-01-20_16h23.08.537,Time estimation,2023.2.3,60.019326223909644,2025-01-20 16h23.25.758311 +0100,
,,,,,,,,,16.983972999998514,17.091740700001537,17.0252500999959,18.241191099998105,18.241362719999234,21.87371930000154,21.87371930000154,22.340506199998345,22.340506199998345,18.774509599999874,18.807833499999106,22.840253999998822,22.943204600000172,,,,,,,,,,,,,,,
