thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.02027176899719052,0.05356973300513346,0.05356973300513346,29.6998919990001,space,29.62519631801115,None,,,,,,,,,,,,,,,,,,,,,,,,,aci315,001,2025-01-22_15h36.31.604,Time estimation,2023.2.3,60.139441594492084,2025-01-22 15h36.46.297213 +0100,
,,,,,,,,,30.452131120997365,30.500718444003724,30.463853830951848,32.7504318440042,32.75111995599582,33.016821743993205,33.050581146992045,38.884461312001804,38.884461312001804,39.38376353299827,39.38376353299827,39.867550045004464,40.66892303999339,p,1,797.2273680061335,None,2.042,6.1259999999999994,3,,,,,aci315,001,2025-01-22_15h36.31.604,Time estimation,2023.2.3,60.139441594492084,2025-01-22 15h36.46.297213 +0100,
,,,,,,,,,41.258392153991736,41.28373663299135,41.28170311496069,48.95002349099377,48.949745133999386,49.06653485300194,49.06653485300194,51.38304953799525,51.38304953799525,51.883076092999545,51.883076092999545,52.38397724600509,53.102108363993466,w,1,711.5957499918295,None,7.2780000000000005,2.426,3,,,,,aci315,001,2025-01-22_15h36.31.604,Time estimation,2023.2.3,60.139441594492084,2025-01-22 15h36.46.297213 +0100,
,,,,,,,,,53.68306707699958,53.71708573499927,53.69827251895913,58.03308854000352,58.03406766799162,58.133166523999535,58.150111277995165,59.34981146399514,59.34981146399514,59.84951354400255,59.84951354400255,60.34992576499644,61.36856337299105,w,1,1008.3053869893774,None,3.932,1.3106666666666666,3,,,,,aci315,001,2025-01-22_15h36.31.604,Time estimation,2023.2.3,60.139441594492084,2025-01-22 15h36.46.297213 +0100,
,,61.386841846993775,61.41751237500284,61.41751237500284,66.05183416299406,space,4.622139283994329,None,,,,,,,,,,,,,,,,,,,,,,,,,aci315,001,2025-01-22_15h36.31.604,Time estimation,2023.2.3,60.139441594492084,2025-01-22 15h36.46.297213 +0100,
,,,,,,,,,66.68747602499207,66.71756034999271,66.71446266796556,68.78338145799353,68.78342650800187,68.9496960539982,68.9496960539982,73.96627514199645,73.96627514199645,74.48447056800069,74.48447056800069,74.96631598999375,75.30059649099712,p,1,325.9114969987422,None,1.7256036978908442,5.184,3.0041660239464334,,,,,aci315,001,2025-01-22_15h36.31.604,Time estimation,2023.2.3,60.139441594492084,2025-01-22 15h36.46.297213 +0100,
,,,,,,,,,75.95003837900003,75.98296072799712,75.9630487159593,79.44961230500485,79.45049681299133,79.61652750600479,79.63339590799296,81.01719756399689,81.03305632800038,81.51741539000068,81.51741539000068,82.0171158890007,86.18514169000264,w,1,4158.132304000901,None,3.1388421844536456,1.568,2.0018126176362534,,,,,aci315,001,2025-01-22_15h36.31.604,Time estimation,2023.2.3,60.139441594492084,2025-01-22 15h36.46.297213 +0100,
,,,,,,,,,86.80152543100121,86.83275556500303,86.83085787996242,91.05025447100343,91.05046520900214,91.19969755099737,91.19969755099737,97.03293531900272,97.03293531900272,97.53228882599797,97.53228882599797,98.03398262799601,98.41878934499982,p,1,366.7615809972631,None,3.857428933847616,5.977,1.5494776708791378,,,,,aci315,001,2025-01-22_15h36.31.604,Time estimation,2023.2.3,60.139441594492084,2025-01-22 15h36.46.297213 +0100,
,,,,,,,,,99.09139588699327,99.11678766099794,99.11409147996164,106.16706203500507,106.16683658599504,106.36741397999867,106.36741397999867,111.29947308699775,111.29947308699775,111.79982553700393,111.79982553700393,112.29968134600495,112.93571404299291,w,1,627.2594269976253,None,6.748,5.1188953162008435,1.3182531743994035,,,,,aci315,001,2025-01-22_15h36.31.604,Time estimation,2023.2.3,60.139441594492084,2025-01-22 15h36.46.297213 +0100,
,,,,,,,,,113.60384553999756,113.6322345410008,113.63036076795834,115.23306071499246,115.23326175399416,115.4165622510045,115.4165622510045,116.31560858999728,116.31560858999728,116.79902279299858,116.79902279299858,117.29939906099753,127.57279861299321,w,1,10252.676312011317,None,1.2821234508087034,1.077,1.190458171595825,,,,,aci315,001,2025-01-22_15h36.31.604,Time estimation,2023.2.3,60.139441594492084,2025-01-22 15h36.46.297213 +0100,
,,,,,,,,,128.23017522800365,128.26580898999237,128.2512225449609,133.83251748599287,133.83340969900019,134.0166074890003,134.03363906699815,138.5486502040003,138.5486502040003,139.0489149329951,139.0489149329951,139.5496947139909,144.63411082699895,w,1,5075.507317000302,None,5.256,4.708504215118553,1.1162780704588713,,,,,aci315,001,2025-01-22_15h36.31.604,Time estimation,2023.2.3,60.139441594492084,2025-01-22 15h36.46.297213 +0100,
,,,,,,,,,145.26407667600142,145.29900110600283,145.2794642969675,149.08246009600407,149.08225013699848,149.2326340849977,149.24998535300256,152.29970048199175,152.29970048199175,152.81551298999693,152.81551298999693,153.2999756460049,153.74014246900333,w,1,432.28468199959025,None,3.449,3.2177392801304934,1.0718705587172768,,,,,aci315,001,2025-01-22_15h36.31.604,Time estimation,2023.2.3,60.139441594492084,2025-01-22 15h36.46.297213 +0100,
,,,,,,,,,154.4045072759909,154.43292977700185,154.41818790396792,156.3677369049983,156.36717537700315,156.55157140099618,156.55157140099618,158.06588228599867,158.06588228599867,158.54870513999776,158.54870513999776,159.0502936349949,159.91933014900133,p,1,858.3752060076222,None,1.617,1.6893846823549814,1.0447648004669026,,,,,aci315,001,2025-01-22_15h36.31.604,Time estimation,2023.2.3,60.139441594492084,2025-01-22 15h36.46.297213 +0100,
