thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.016256165001323097,0.04961381100110884,0.04961381100110884,23.188513004000924,space,23.11853895400054,None,,,,,,,,,,,,,,,,,,,,,,,,,ban1015,001,2025-01-24_15h37.34.137,Time estimation,2023.2.3,60.21618997153584,2025-01-24 15h37.58.412427 +0100,
,,,,,,,,,23.734256311001445,23.77980473400021,23.74636104280253,25.330564857000354,25.3295803577008,25.396235759000774,25.42981762999989,28.746432933001415,28.746432933001415,29.229885501001263,29.229885501001263,29.730315143000553,35.36432448200139,p,1,5618.339708000349,None,1.135,3.4050000000000002,3,,,,,ban1015,001,2025-01-24_15h37.34.137,Time estimation,2023.2.3,60.21618997153584,2025-01-24 15h37.58.412427 +0100,
,,,,,,,,,35.74151078400064,35.762312501999986,35.763528559801124,37.964063528001134,37.96354546470011,37.86311043600108,37.86311043600108,42.76280918700104,42.76280918700104,43.262883076000435,43.262883076000435,43.76340764900124,44.413287815999865,p,1,643.326163999518,None,1.5973333333333333,4.792,3,,,,,ban1015,001,2025-01-24_15h37.34.137,Time estimation,2023.2.3,60.21618997153584,2025-01-24 15h37.58.412427 +0100,
,,,,,,,,,44.786437755001316,44.812376925001445,44.795915509101,51.979470223001044,51.98026280670147,51.84647848500026,51.880278532000375,54.163108230000944,54.18039336500078,54.662887660000706,54.662887660000706,55.16288225400058,55.91415432000031,w,1,740.9682729994529,None,6.5520000000000005,2.184,3,,,,,ban1015,001,2025-01-24_15h37.34.137,Time estimation,2023.2.3,60.21618997153584,2025-01-24 15h37.58.412427 +0100,
,,55.92445919900092,55.94674518100146,55.94674518100146,61.01407799300068,space,5.055908047999765,None,,,,,,,,,,,,,,,,,,,,,,,,,ban1015,001,2025-01-24_15h37.34.137,Time estimation,2023.2.3,60.21618997153584,2025-01-24 15h37.58.412427 +0100,
,,,,,,,,,61.4037961920003,61.429923994001,61.41343067580092,64.27947428000152,64.27938242670152,64.17944769000133,64.19578305600044,71.0787627589998,71.0787627589998,71.57976887699988,71.57976887699988,72.06318329399983,73.19712329499998,p,1,1120.676567999908,None,2.26,6.789415214118939,3.0041660239464334,,,,,ban1015,001,2025-01-24_15h37.34.137,Time estimation,2023.2.3,60.21618997153584,2025-01-24 15h37.58.412427 +0100,
,,,,,,,,,73.73699233700063,73.76237297100124,73.76299860480175,76.39613227600057,76.39624365170002,76.4621247740015,76.4621247740015,80.79606477200105,80.79606477200105,81.29562182300106,81.29562182300106,81.79610435200084,82.71268373900057,p,1,910.227369000495,None,2.198007926034323,4.4,2.0018126176362534,,,,,ban1015,001,2025-01-24_15h37.34.137,Time estimation,2023.2.3,60.21618997153584,2025-01-24 15h37.58.412427 +0100,
,,,,,,,,,83.21117089700056,83.24558952000007,83.22859805870084,88.1299316550012,88.1297006317005,88.14529718700032,88.16187179799999,94.97839179000039,94.97839179000039,95.47903945500002,95.47903945500002,95.97920392000015,96.76277905000097,p,1,775.8181909994164,None,4.413745437273524,6.839,1.5494776708791378,,,,,ban1015,001,2025-01-24_15h37.34.137,Time estimation,2023.2.3,60.21618997153584,2025-01-24 15h37.58.412427 +0100,
,,,,,,,,,97.30220320900116,97.32960622200153,97.32861560780147,102.94523598900014,102.94573921070022,103.0119953049998,103.0119953049998,106.87835570900097,106.87835570900097,107.36282423500052,107.36282423500052,107.86296598700028,109.89617839800121,w,1,2017.3353539994423,None,5.172,3.923373825635857,1.3182531743994035,,,,,ban1015,001,2025-01-24_15h37.34.137,Time estimation,2023.2.3,60.21618997153584,2025-01-24 15h37.58.412427 +0100,
,,,,,,,,,110.47418807600116,110.49735311299992,110.4952032042016,118.1781507070009,118.17885645970145,118.27807403500083,118.27807403500083,124.29490286700093,124.29490286700093,124.79589188800128,124.79589188800128,125.29590118600026,126.82920550000017,w,1,1524.4540659987251,None,7.28,6.115292560209037,1.190458171595825,,,,,ban1015,001,2025-01-24_15h37.34.137,Time estimation,2023.2.3,60.21618997153584,2025-01-24 15h37.58.412427 +0100,
,,,,,,,,,127.460763649,127.49611533800089,127.4781330223026,130.91117201000088,130.9125697487003,131.06127128499975,131.0789674030002,134.34477257599974,134.34477257599974,134.82898491800006,134.82898491800006,135.3289960380007,140.51410371800011,w,0,5183.435402001123,None,3.069127747525906,3.426,1.1162780704588713,,,,,ban1015,001,2025-01-24_15h37.34.137,Time estimation,2023.2.3,60.21618997153584,2025-01-24 15h37.58.412427 +0100,
,,,,,,,,,141.1604623580006,141.19542164500126,141.17891453300217,146.8279365489998,146.82828124670104,146.99472208500083,147.01156533200083,153.1443163640015,153.1443163640015,153.6442540370008,153.6442540370008,154.1451992860002,156.0804641520008,p,1,1931.5530039984878,None,5.307200329038556,6.318,1.190458171595825,,,,,ban1015,001,2025-01-24_15h37.34.137,Time estimation,2023.2.3,60.21618997153584,2025-01-24 15h37.58.412427 +0100,
,,,,,,,,,156.7201810860006,156.7479006350004,156.74570062600105,162.67773306300114,162.67867255870132,162.84422053399976,162.84422053399976,169.34424268000112,169.34424268000112,169.82761522800138,169.82761522800138,170.3278375990012,171.8125886930011,p,1,1475.3851870009385,None,5.590284613762519,6.655,1.190458171595825,,,,,ban1015,001,2025-01-24_15h37.34.137,Time estimation,2023.2.3,60.21618997153584,2025-01-24 15h37.58.412427 +0100,
,,,,,,,,,172.44722481999997,172.47871996899994,172.46148284130268,180.6941648460015,180.6946965216999,180.84429759399973,180.8617007140001,189.61061502899975,189.61061502899975,190.1114801980002,190.1114801980002,190.6113612270001,195.02887547300088,p,1,4401.075310001033,None,7.879000411973988,8.914,1.1313617887940566,,,,,ban1015,001,2025-01-24_15h37.34.137,Time estimation,2023.2.3,60.21618997153584,2025-01-24 15h37.58.412427 +0100,
,,,,,,,,,195.68528425300065,195.7105071900005,195.71117295770145,202.54369292900083,202.54481290670137,202.72721173900027,202.72721173900027,208.29381510200074,208.31133270200007,208.79517540600136,208.79517540600136,209.29447307900045,210.87982181200096,p,0,1569.922686998325,None,6.507,5.751475844818795,1.1313617887940566,,,,,ban1015,001,2025-01-24_15h37.34.137,Time estimation,2023.2.3,60.21618997153584,2025-01-24 15h37.58.412427 +0100,
