thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item1.stopped,sound_1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,179.7060548000154,179.72644980001496,179.71878824993618,183.15191110002343,183.15219165002344,182.87286040000618,182.87286040000618,186.37361359997885,186.37361359997885,186.85206629999448,186.85206629999448,187.35159159998875,188.31994920002762,p,1,966.2267999956384,None,2.636,3.2055168843725896,1.2160534462718473,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,188.50980850000633,188.53072370000882,188.53576584997936,196.41786799998954,196.4180009499716,196.14366080000764,196.14366080000764,205.05265379999764,205.05265379999764,205.551151200023,205.551151200023,206.05079930002103,206.83534739998868,p,1,777.5945999892429,None,7.096727554580504,8.63,1.2160534462718473,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,207.0497192000039,207.07021590002114,207.0676310999668,211.98357659997419,211.98382365001015,211.72284040000523,211.72284040000523,215.60313180001685,215.60313180001685,216.08349039999302,216.08349039999302,216.58389990002615,217.6343865999952,w,1,1041.096100001596,None,4.139,3.6037408014354035,1.1485287727550766,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,217.8446813999908,217.8650398000027,217.8670436999644,224.76647149998462,224.76630264999693,224.5034281000262,224.5034281000262,231.86386630003108,231.86386630003108,232.2996875999961,232.2996875999961,232.78369260003092,235.167372099997,p,1,2371.6140000033192,None,6.1208740841002385,7.03,1.1485287727550766,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,235.3745757000288,235.39494800003013,235.40008389997527,244.84884920000331,244.8491704500222,244.59286610002164,244.59286610002164,252.7243535000016,252.7243535000016,253.2152938999934,253.2152938999934,253.7149399999762,254.2491749000037,p,0,522.8647000039928,None,8.674,7.8639768749479675,1.1030042608126809,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,254.45766429998912,254.47867839998798,254.48183549994135,258.68158560001757,258.6813916500134,258.414766700007,258.414766700007,261.6645940000308,261.6645940000308,262.1645961999893,262.1645961999893,262.6651794000063,265.61537160002626,w,1,2944.7818999760784,None,3.422615742810128,2.98,1.1485287727550766,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,265.8261273999815,265.84625639999285,265.84805679997663,271.91409729997395,271.91442915001534,271.64790490001906,271.64790490001906,278.0023525999859,278.0023525999859,278.4972498000134,278.4972498000134,278.99706720001996,281.11543860001257,w,0,2107.5773000484332,None,5.291987579397048,6.078,1.1485287727550766,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,281.32563769997796,281.34585510002216,281.3478726999718,282.8468102000188,282.8466465500125,282.5640293000033,282.58695570001146,283.77057430002606,283.77057430002606,284.2132985999924,284.2132985999924,284.713253599999,286.2644753999775,w,0,1545.3760999953374,None,0.717,0.8719103209769145,1.2160534462718473,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,286.4578634999925,286.4779488000204,286.4803179499518,288.3633497999981,288.3632484500005,288.06330039998284,288.08305389998714,289.80261449998943,289.80261449998943,290.2965067999903,290.2965067999903,290.79649219999555,291.2640142000164,w,0,451.81090000551194,None,1.086,1.4316229473977522,1.3182531743994035,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,291.45326689997455,291.4736419999972,291.47988524997487,296.7628641999909,296.76278135001775,296.4627234999789,296.4841007000068,303.39594760001637,303.39594760001637,303.87909240002045,303.87909240002045,304.3798420000239,304.51334320002934,w,0,122.65439995098859,None,4.484179984670525,6.625,1.4774161658648883,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,304.7245415999787,304.74487450002925,304.74601849996253,313.69584020000184,313.6960587499954,313.4331376000191,313.4331376000191,318.41392630001064,318.41392630001064,318.91174990002764,318.91174990002764,319.4125127000152,319.74705950001953,p,0,332.35680003417656,None,8.176,4.710985286408457,1.7355180504571663,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,319.9521818999783,319.97269620001316,319.9788064999855,321.79482190002454,321.7947815500258,321.52908559999196,321.52908559999196,324.08292349998374,324.08292349998374,324.5784156000009,324.5784156000009,325.07780219998676,325.57879240001785,p,1,486.6379000013694,None,1.045,2.2767688077938293,2.178726131860124,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,325.78019379999023,325.8003614000045,325.79480854997524,328.12777810002444,328.12780924998805,327.8443054999807,327.8443054999807,331.4832747000037,331.4832747000037,331.9774628999876,331.9774628999876,332.4778947000159,333.11164550000103,p,1,625.887000001967,None,1.5366777636901012,3.348,2.178726131860124,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,333.3076434999821,333.32781290001003,333.3278324499784,336.3939624999766,336.3940459499892,336.11324959999183,336.11324959999183,337.71269080002094,337.71269080002094,338.21065020002425,338.21065020002425,338.7109171000193,341.27873120002914,w,1,2565.538299968466,None,2.278735200250259,1.313,1.7355180504571663,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,341.473836500023,341.4951126999804,341.4942705499648,345.2109048999846,345.21115434998063,344.927123499976,344.927123499976,346.9127053000266,346.9127053000266,347.3937758000102,347.3937758000102,347.89334299997427,348.49533659999724,w,1,595.7927999552339,None,2.9243479150203253,1.685,1.7355180504571663,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,348.68867679999676,348.70891899999697,348.7108946499589,358.4595696000033,358.45969614999484,358.183190700016,358.183190700016,364.53394970000954,364.53394970000954,365.0259847000125,365.0259847000125,365.52589809999336,366.06021329999203,w,1,525.730499997735,None,8.956,6.061934481918371,1.4774161658648886,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,366.2711754000047,366.29124579997733,366.2927341999719,367.7928159000003,367.79238244997686,367.53308040002594,367.53308040002594,368.882689799997,368.882689799997,369.3763344999752,369.3763344999752,369.8761584000313,370.7934986000182,w,0,906.0177000355907,None,0.73,1.0785138010813686,1.4774161658648886,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,370.9901180000161,371.01093029999174,371.00916194996677,374.3919973000302,374.3919754499977,374.1152646000264,374.1152646000264,378.8927460000268,378.8927460000268,379.39228949998505,379.39228949998505,379.89199560001725,379.9267238000175,p,1,17.842100001871586,None,2.5928857373823453,4.5,1.7355180504571663,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,380.1200222999905,380.14027889998397,380.1428806499403,388.0079252999858,388.0082288499863,387.73393089999445,387.73393089999445,392.0927438000217,392.0927438000217,392.57471770001575,392.57471770001575,393.0744231999852,393.4919153000228,p,0,410.5725000263192,None,7.07,4.07371159184293,1.7355180504571663,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,393.70117229997413,393.7210617000237,393.72463579995093,396.57459610002115,396.5742579500249,396.35321770003065,396.35321770003065,401.11235980002675,401.11235980002675,401.60709960001986,401.60709960001986,402.1073753000237,402.4748293000157,w,0,363.2876999909058,None,2.078737631945182,4.529,2.178726131860124,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,402.7042564000003,402.72472719999496,402.72416914996575,405.1077374999877,405.107147949998,404.8639368999866,404.8639368999866,410.01443699997617,410.01443699997617,410.50679790001595,410.50679790001595,411.0078735999996,411.84142369998153,w,0,827.9367000213824,None,1.6310683101205898,4.9,3.0041660239464334,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,412.0295446999953,412.0496779999812,412.04024289994265,420.5064810999902,420.5063909500197,420.22373139997944,420.2139146000263,423.0642558999825,423.0642558999825,423.5561626999988,423.5561626999988,424.05617789999815,424.79040649998933,w,1,728.0234000063501,None,7.659,2.5494596300435908,3.0041660239464334,,,,FCI1117,001,2024-11-25_11h27.00.682,Time estimation,2023.2.3,60.15323434651564,2024-11-25 11h27.13.193769 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.7904432999785,424.80652949999785,427.79071199998725,,,,,,,,
