thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,sound_1.stopped,item1.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.08427349998964928,0.10046069999225438,0.10046069999225438,21.1815048000135,space,21.065483699989272,None,,,,,,,,,,,,,,,,,,,,,,,,,TRI218,001,2024-11-14_15h27.56.400,Time estimation,2023.2.3,60.20745079153477,2024-11-14 15h28.17.922340 +0100,
,,,,,,,,,23.74723750000703,23.845515199995134,23.786679120216284,27.36137180001242,27.361394970014224,29.11098050000146,29.11098050000146,29.4776506999915,29.52758900000481,29.577563500002725,29.577563500002725,30.077580400014995,37.14510719999089,w,1,7059.737700008554,None,5.1690000000000005,1.723,3,,,,,TRI218,001,2024-11-14_15h27.56.400,Time estimation,2023.2.3,60.20745079153477,2024-11-14 15h28.17.922340 +0100,
,,,,,,,,,38.05535070001497,38.15932370000519,38.09578529007267,45.27461480000056,45.27528457000735,47.673963300010655,47.673963300010655,45.7408667000127,45.7909154999943,48.14039730001241,48.14039730001241,48.64033460000064,50.72572819999186,w,1,2082.2902000218164,None,7.116,2.372,3,,,,,TRI218,001,2024-11-14_15h27.56.400,Time estimation,2023.2.3,60.20745079153477,2024-11-14 15h28.17.922340 +0100,
,,,,,,,,,51.63157150000916,51.7229662000027,51.67581839007907,57.688439599995036,57.68849247001926,59.704732300015166,59.704732300015166,58.15498769999249,58.18837980000535,60.17130780001753,60.17130780001753,60.671123000007356,63.956136299995705,w,1,3281.9813000096474,None,5.955,1.985,3,,,,,TRI218,001,2024-11-14_15h27.56.400,Time estimation,2023.2.3,60.20745079153477,2024-11-14 15h28.17.922340 +0100,
,,63.98111320001772,64.00387670000782,64.00387670000782,68.22166050001397,space,4.210447299992666,None,,,,,,,,,,,,,,,,,,,,,,,,,TRI218,001,2024-11-14_15h27.56.400,Time estimation,2023.2.3,60.20745079153477,2024-11-14 15h28.17.922340 +0100,
,,,,,,,,,69.13836670000455,69.2361421000096,69.1891625600867,70.45248249999713,70.45253737000749,74.16827490000287,74.16827490000287,70.95242560000042,70.96899709998979,74.65158689999953,74.65158689999953,75.15145450001,76.11985459999414,p,1,959.5969999791123,None,1.2306243964318,3.697,3.0041660239464334,,,,,TRI218,001,2024-11-14_15h27.56.400,Time estimation,2023.2.3,60.20745079153477,2024-11-14 15h28.17.922340 +0100,
,,,,,,,,,77.01213280000957,77.10217659999034,77.05401662007208,80.78366330001154,80.78381056999788,88.14882130001206,88.14882130001206,81.23355319999973,81.26690539999981,88.6153353000118,88.6153353000118,89.11518439999782,90.31743950000964,p,1,1195.838299987372,None,3.6631800276385658,7.333,2.0018126176362534,,,,,TRI218,001,2024-11-14_15h27.56.400,Time estimation,2023.2.3,60.20745079153477,2024-11-14 15h28.17.922340 +0100,
,,,,,,,,,91.25784850001219,91.34814260000712,91.30094503008296,96.58035090001067,96.58043757000124,99.99625840000226,99.99625840000226,97.08019830001285,97.09694930000114,100.46290040001622,100.46290040001622,100.9627967000124,103.46444020001218,w,1,2497.8278999915347,None,5.248,3.386947807400417,1.5494776708791378,,,,,TRI218,001,2024-11-14_15h27.56.400,Time estimation,2023.2.3,60.20745079153477,2024-11-14 15h28.17.922340 +0100,
,,,,,,,,,104.36331020001671,104.46224389999406,104.41488789008582,112.07714440001291,112.07724327000906,117.87602799999877,117.87602799999877,112.54376480000792,112.57707100000698,118.35914730001241,118.35914730001241,118.85912310000276,119.6443799000117,w,1,768.1249000015669,None,7.608,5.771273794554833,1.3182531743994035,,,,,TRI218,001,2024-11-14_15h27.56.400,Time estimation,2023.2.3,60.20745079153477,2024-11-14 15h28.17.922340 +0100,
,,,,,,,,,120.58037879999029,120.67539039999247,120.62840533008567,122.10848389999592,122.1084737700061,123.8580559999973,123.8580559999973,122.60837910001283,122.64177300001029,124.34124380000867,124.34124380000867,124.84116559999529,131.7416623000172,w,0,6889.3704999936745,None,1.456,1.733307097843521,1.190458171595825,,,,,TRI218,001,2024-11-14_15h27.56.400,Time estimation,2023.2.3,60.20745079153477,2024-11-14 15h28.17.922340 +0100,
