thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,image_L.started,image_R.started,sound_2.stopped,item2.stopped,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,292.08460829997784,292.1874632999825,292.13733139998516,295.82014439997147,295.82015494997614,296.1366464999737,296.1700402999995,298.9529603999981,298.9529603999981,298.46974879998015,298.46974879998015,299.4528413999942,300.0048929999757,p,0,546.8624999921303,None,3.471,2.6330298818217432,1.3182531743994037,,,,,NGU118,001,2024-12-19_15h43.57.747,Time estimation,2023.2.3,60.02217218804249,2024-12-19 15h44.22.419425 +0100,
,,,,,,,,,300.93995339999674,301.0357505999855,300.98551414998946,309.16762579997885,309.167426849989,309.6672305999964,309.7007364999736,315.18286449997686,315.18286449997686,314.7165300999768,314.7165300999768,315.6828314999875,316.81863009999506,w,1,1130.475900019519,None,8.152,5.517741167552318,1.4774161658648886,,,,,NGU118,001,2024-12-19_15h43.57.747,Time estimation,2023.2.3,60.02217218804249,2024-12-19 15h44.22.419425 +0100,
,,,,,,,,,317.7940137999831,317.8990976999921,317.8489281999879,320.58177779999096,320.58185814997415,321.1319077999797,321.16508409997914,325.16426369998953,325.16426369998953,324.68114869997953,324.68114869997953,325.66425359999994,327.31674299997394,w,0,1648.3833999955095,None,2.759,4.076191201621227,1.4774161658648886,,,,,NGU118,001,2024-12-19_15h43.57.747,Time estimation,2023.2.3,60.02217218804249,2024-12-19 15h44.22.419425 +0100,
,,,,,,,,,328.277033499995,328.3803759999864,328.3303514499974,331.7796624999901,331.7797081500001,332.31304629999795,332.3462921999744,338.2784913999785,338.2784913999785,337.7952640999865,337.7952640999865,338.7784859999956,341.14741819998017,p,1,2366.386000008788,None,3.4566047863459306,5.999,1.7355180504571663,,,,,NGU118,001,2024-12-19_15h43.57.747,Time estimation,2023.2.3,60.02217218804249,2024-12-19 15h44.22.419425 +0100,
,,,,,,,,,342.1123300999752,342.21103669999866,342.16060974997237,346.01028319998295,346.01028775000015,346.54370989999734,346.57689749999554,353.1922190999903,353.1922190999903,352.7256499999785,352.7256499999785,353.6920828000002,357.66084819997195,w,0,3965.9464999858756,None,3.850723418428047,6.683,1.7355180504571663,,,,,NGU118,001,2024-12-19_15h43.57.747,Time estimation,2023.2.3,60.02217218804249,2024-12-19 15h44.22.419425 +0100,
,,,,,,,,,358.6578920999891,358.7576295999752,358.70727934997416,360.44066819999716,360.44058374997695,361.00715439999476,361.04053299999214,364.82318889998714,364.82318889998714,364.3398656999925,364.3398656999925,365.3228190999944,366.8579922999779,p,1,1517.9636999964714,None,1.7794801940939433,3.877,2.178726131860124,,,,,NGU118,001,2024-12-19_15h43.57.747,Time estimation,2023.2.3,60.02217218804249,2024-12-19 15h44.22.419425 +0100,
,,,,,,,,,367.83611819997896,367.93918179997127,367.88872559999584,374.6212106999883,374.6211037499714,375.1877110999776,375.20437549997587,378.23701389998314,378.23701389998314,377.7538234999811,377.7538234999811,378.7371304999979,379.7063699999999,w,1,956.7694000143092,None,6.762,3.1036484582056345,2.178726131860124,,,,,NGU118,001,2024-12-19_15h43.57.747,Time estimation,2023.2.3,60.02217218804249,2024-12-19 15h44.22.419425 +0100,
,,,,,,,,,380.6779513999936,380.7866733999981,380.72023694998353,383.5861855999974,383.58600064999774,384.1026969999948,384.1525677999889,389.0515887999791,389.0515887999791,388.58519509999314,388.58519509999314,389.55161079997197,390.28659439997864,p,1,721.6257999825757,None,2.865426838222756,4.973,1.7355180504571663,,,,,NGU118,001,2024-12-19_15h43.57.747,Time estimation,2023.2.3,60.02217218804249,2024-12-19 15h44.22.419425 +0100,
,,,,,,,,,391.19306349998806,391.301338499994,391.23411584997086,395.91680639999686,395.91693384998945,396.38370809998014,396.4334506999876,399.0830691999872,399.0830691999872,398.5997790999827,398.5997790999827,399.58295859998907,400.5847053999896,w,1,986.355300003197,None,4.628,2.66663893169011,1.7355180504571663,,,,,NGU118,001,2024-12-19_15h43.57.747,Time estimation,2023.2.3,60.02217218804249,2024-12-19 15h44.22.419425 +0100,
,,,,,,,,,401.54906499999925,401.64914209998096,401.59871004997404,406.58146219997434,406.581463249994,407.1148677999736,407.1479683999787,414.44702799999504,414.44702799999504,413.96324029998505,413.96324029998505,414.94651599999634,427.24602299998514,w,0,12289.125300012529,None,4.984377570885092,7.364,1.4774161658648886,,,,,NGU118,001,2024-12-19_15h43.57.747,Time estimation,2023.2.3,60.02217218804249,2024-12-19 15h44.22.419425 +0100,
,,,,,,,,,428.13031899998896,428.22709039997426,428.1768069999933,431.09328909998294,431.0932645499823,431.5435410999926,431.5766838999989,436.52592429998913,436.52592429998913,436.0423474999843,436.0423474999843,437.0253202999884,437.11087519998546,p,1,72.3915999988094,None,2.842,4.9323422993992665,1.7355180504571663,,,,,NGU118,001,2024-12-19_15h43.57.747,Time estimation,2023.2.3,60.02217218804249,2024-12-19 15h44.22.419425 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.1109593999863,437.1252835999767,440.1249955999956,440.1095157999953,,,,,,,,
