thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0304802689997814,0.06263686600050278,0.06263686600050278,27.072690296000474,space,26.986298005000208,None,,,,,,,,,,,,,,,,,,,,,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,27.64822921799987,27.692911682999693,27.67314973040211,31.19241177599997,31.192099562200564,31.27611574399998,31.310009959000126,32.22576799699982,32.22576799699982,32.726593327000046,32.726593327000046,33.22642870999971,36.29382453800008,w,1,3056.1445419998563,None,3.104,1.0346666666666666,3,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,36.66710143900036,36.69313608700031,36.69113491280114,38.81005571300011,38.808889005200584,38.709174317999896,38.709174317999896,43.34313715100052,43.34313715100052,43.84304912600055,43.84304912600055,44.343117794000136,45.19456125600027,p,1,849.8264279996874,None,1.5110000000000001,4.533,3,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,45.64787463799985,45.67595037200044,45.65819279760181,52.35870974499994,52.35931410220037,52.309764870000436,52.32612845899985,54.40825786200003,54.40825786200003,54.90870087500025,54.90870087500025,55.40939764799987,55.610294434000025,w,1,186.35387999984232,None,6.1499999999999995,2.05,3,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,55.62409981500059,55.64226579699971,55.64226579699971,61.54362673800006,space,5.887934980999489,None,,,,,,,,,,,,,,,,,,,,,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,62.0642850080003,62.09276566300014,62.09042218360137,64.99259960200015,64.99185016019983,65.04168911499983,65.04168911499983,72.34155167400058,72.34155167400058,72.8426256620005,72.8426256620005,73.3427450979998,73.42642510400037,p,1,67.58333200014022,None,2.446,7.348190094572977,3.0041660239464334,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,73.99645912899996,74.02531557800012,74.00609643700136,76.99256174000038,76.99233964920059,77.05809169199983,77.09246363400052,82.10806892300025,82.10806892300025,82.59265595800025,82.59265595800025,83.09265896299985,83.19343125399973,p,1,93.7346870005058,None,2.551,5.1066239875900825,2.0018126176362534,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,83.72992188100034,83.75861212600012,83.75636057680167,87.69271117199969,87.69239847619993,87.75804144100039,87.75804144100039,93.10787329200048,93.10787329200048,93.5923062009997,93.5923062009997,94.09255370499977,94.342284114,p,1,242.2112290005316,None,3.4895630325102998,5.407,1.5494776708791378,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,94.91862567699991,94.9423111820006,94.93861532120191,100.42575680299979,100.42525183720063,100.52462476100027,100.52462476100027,107.12444937300006,107.12444937300006,107.62447091900049,107.62447091900049,108.12488126300013,110.60913654700016,p,1,2475.280894000207,None,5.077932016397221,6.694,1.3182531743994035,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,111.17588597400027,111.20813887799977,111.20533260220164,115.89161964699997,115.89208936020005,115.97442959199998,115.99133343500034,120.97414633800054,120.97414633800054,121.47406986900023,121.47406986900023,121.97497092499998,122.67643264300023,p,1,689.8052229998939,None,4.270624639574552,5.084,1.190458171595825,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,123.26914753700021,123.30881475299975,123.2889776804017,130.17555587300012,130.17542172320026,130.2915189129999,130.3089954980005,137.44103745099983,137.44103745099983,137.95884686000045,137.95884686000045,138.44116911200035,138.6925258580004,p,1,239.87567699987267,None,6.499276651576312,7.255,1.1162780704588713,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,139.42115899800046,139.45742873700055,139.4543745642024,147.5074100920001,147.50822771119982,147.75819811600013,147.75819811600013,155.8745564740002,155.8745564740002,156.35726132400032,156.35726132400032,156.8586527839998,158.34211410999978,p,1,1466.3724519996322,None,7.800382174882881,8.361,1.0718705587172768,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,158.9454943159999,158.97417621600016,158.97148153360158,164.54037520700058,164.54153819519996,164.67392519900022,164.67392519900022,169.52391354500014,169.52391354500014,170.0235667500001,170.0235667500001,170.5240546820005,174.00942047900025,w,1,3468.598843000109,None,5.196,4.973368166383402,1.0447648004669026,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,174.6685652819997,174.69034467599977,174.68842368520217,182.09025110699986,182.09132185220022,182.2735350869998,182.2735350869998,188.97351798700038,188.97351798700038,189.47321061500043,189.47321061500043,189.97470188199986,190.84238337599982,p,0,850.2546429999711,None,7.076,6.883161216441192,1.0280160201824404,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,191.51519570999972,191.55702655599998,191.53799448840198,197.75772441699974,197.75749353120062,197.95694396100043,197.97388751400013,203.42320916500012,203.42320916500012,203.92322723000052,203.92322723000052,204.42399573400053,205.79233952600043,p,0,1366.0162659998605,None,5.913,5.659647029989426,1.0447648004669026,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,206.46930945500026,206.50692669799992,206.4874660174022,209.97382396900048,209.97425527620015,210.15639327700046,210.17319140400014,212.93981839299977,212.93981839299977,213.42338827300046,213.42338827300046,213.92322086400054,215.30815780900048,w,1,1380.5050849996405,None,3.166305630450836,2.954,1.0718705587172768,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,215.96007857800032,215.98966275900057,215.98712413520224,219.72372383000038,219.72364077519995,219.90648497599977,219.90648497599977,222.90623881700049,222.90623881700049,223.40704621700024,223.40704621700024,223.90640041500046,225.27488190199983,p,0,1353.5206490005294,None,3.407,3.1785554443040276,1.0718705587172768,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,225.9490082809998,225.9901210099997,225.97037032940204,232.45628889599993,232.45729509519987,232.65671931100042,232.6737540390004,239.3725740660002,239.3725740660002,239.87245907099987,239.87245907099987,240.37307503800002,240.4925451600002,p,1,104.46464800043032,None,6.183047201816638,6.902,1.1162780704588713,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,241.10588704099973,241.13920963500004,241.1214604686016,249.65593387799981,249.65663646220054,249.7895551720003,249.80630860099973,256.9725721820005,256.9725721820005,257.4570858449997,257.4570858449997,257.95610069099985,258.7259058139998,w,1,760.4424399996788,None,8.157,7.307319041613781,1.1162780704588713,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,259.4072484650005,259.43936958500035,259.4376996546021,260.7230876040003,260.72336739919973,260.922772977,260.922772977,261.7891738170001,261.7891738170001,262.27353576800033,262.27353576800033,262.77395688100023,264.8914222250005,p,1,2110.955372999342,None,0.983,1.0626097147720146,1.0809864850173088,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,265.59140940399993,265.6229625550004,265.60354048560254,269.6900174900002,269.68941120220023,269.88960770500034,269.9069731360005,273.78897529999995,273.78897529999995,274.27265654300027,274.27265654300027,274.77385274100016,276.1783239180004,w,0,1379.4306629997664,None,3.7826559875394996,4.089,1.0809864850173088,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,276.86717380200025,276.905997672,276.88869567360194,284.3390826599998,284.3391041362003,284.5557970939999,284.57354739699986,292.33876700400015,292.33876700400015,292.83975574800024,292.83975574800024,293.3399315659999,294.7576435480005,p,1,1414.3385020006463,None,7.1612980775604465,7.994,1.1162780704588713,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,295.3924204020004,295.42216723300044,295.41970689700247,302.85552889300016,302.85590556820006,303.0223114540004,303.0223114540004,310.788694545,310.788694545,311.2893358609999,311.2893358609999,311.78925107099985,313.3762153730004,w,0,1581.083442999443,None,7.096798019819096,7.922,1.1162780704588713,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,314.07531278900024,314.10516758300037,314.10322536780205,321.6554228770001,321.6562105331997,321.8885833200002,321.8885833200002,330.15583004900054,330.15583004900054,330.63817086400013,330.63817086400013,331.15567792300044,331.54483695399995,w,0,368.70777099920815,None,7.270777010730581,8.493,1.1681007390909666,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,332.18513670500033,332.2219669779997,332.20625337600177,333.95511926700055,333.95574639119985,334.1223632629999,334.1393911160003,335.705241959,335.705241959,336.2057724410006,336.2057724410006,336.70570119900003,339.79008128700025,p,1,3073.725445000491,None,1.406,1.7510710828173517,1.2454275126723697,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,340.42221391600015,340.456101795,340.45210097600193,344.4383098320004,344.4392085381998,344.6050152560001,344.6050152560001,347.37146593299985,347.37146593299985,347.8713640120004,347.8713640120004,348.3720067690001,352.7065287080004,w,1,4330.204533000142,None,3.642,2.9242970489588727,1.2454275126723697,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,353.4060481030001,353.43937438800003,353.4353040478025,357.65447998200034,357.65522364620045,357.8712805670002,357.8712805670002,361.021353995,361.021353995,361.50486133699997,361.50486133699997,362.0215545310002,363.1236790419998,p,0,1098.043033999602,None,3.933,3.3670041190631546,1.1681007390909666,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,363.86158385,363.904820363,363.8850699212027,370.7543107820002,370.75559823919974,371.02168943500055,371.0391028410004,379.00494272500055,379.02118853699994,379.50444516900006,379.50444516900006,380.0056291810006,380.12262583899974,p,1,108.32606599979044,None,6.6250343083359855,8.251,1.2454275126723697,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,380.79737638700044,380.83770787699996,380.81812970840235,386.4878410299998,386.4884235482006,386.68776621800043,386.7050456730003,393.1710573830005,393.1710573830005,393.6713335310005,393.6713335310005,394.1715516390004,396.3056399779998,p,1,2126.0190399998464,None,5.362014193560503,6.678,1.2454275126723697,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,396.8843137109998,396.92143297300026,396.9016371692016,401.8717980399997,401.8707846752006,401.97104042200044,401.9883620259998,407.20399659899977,407.20399659899977,407.70491605700045,407.70491605700045,408.20421615600026,416.6726673510002,w,0,8462.247648999437,None,4.561250431316677,5.328,1.1681007390909666,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,417.2858875230004,417.3208669780006,417.3016679456019,424.2702155220004,424.2715471942003,424.4040697239998,424.42169824899975,429.57039414500014,429.57039414500014,430.06998678200034,430.06998678200034,430.57087746599973,431.70528563800053,p,0,1118.5228160002225,None,6.591,5.292158662736939,1.2454275126723697,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,432.41162287000043,432.45399083600023,432.43404257980256,435.4538891689999,435.45446577920046,435.67037449000054,435.7048329099998,439.1869196890002,439.1869196890002,439.6711788299999,439.6711788299999,440.17138671500015,441.922645656,p,1,1733.9248999996926,None,2.7356966257651942,3.73,1.363455276754853,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,442.5928440100006,442.6201475759999,442.61769591140217,445.00455755500025,445.0037503842006,445.18701089000024,445.20464307900056,446.5368911880005,446.5368911880005,447.02020601999993,447.02020601999993,447.52083544700054,449.15550828600044,w,1,1628.0263339995145,None,2.0710885653906215,1.519,1.363455276754853,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
,,,,,,,,,449.8081301940001,449.8366851440005,449.8343136892019,450.537682141,450.53674288719975,450.72060624000005,450.72060624000005,451.0032495020005,451.0032495020005,451.50458173600055,451.50458173600055,452.0042233840004,453.6052964979999,p,1,1588.2694040001297,None,0.375,0.46703531725213865,1.2454275126723697,,,,SLE0616,001,2025-03-18_12h09.08.348,Time estimation,2023.2.3,60.009060287799294,2025-03-18 12h09.53.866640 +0100,
