thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item1.stopped,sound_1.stopped,item2.started,sound_2.started,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,235.19941290002316,235.21635620004963,235.22520524007268,242.46628729999065,242.46628729999065,242.72509020008147,242.72487915999955,248.39655230008066,248.39655230008066,248.89322189998347,248.89322189998347,249.37525889999233,251.07653530000243,w,1,1694.760899990797,None,6.73,5.653285567336101,1.190458171595825,,,,,TBI117,001,2025-05-07_11h39.44.464,Time estimation,2023.2.3,60.028369399773894,2025-05-07 11h40.01.159688 +0200,
,,,,,,,,,251.29935510002542,251.31620090000797,251.3090664400952,254.11577859998215,254.11577859998215,254.37525340006687,254.37496575998375,256.41567790007684,256.41567790007684,256.90964069997426,256.90964069997426,257.4088714000536,258.8266390999779,w,1,1406.3359000720084,None,2.2921389840967583,2.026,1.1313617887940566,,,,,TBI117,001,2025-05-07_11h39.44.464,Time estimation,2023.2.3,60.028369399773894,2025-05-07 11h40.01.159688 +0200,
,,,,,,,,,259.0412744000787,259.05799470003694,259.05892174015753,265.84598530002404,265.84598530002404,266.10900160006713,266.10876145999646,273.2159839000087,273.2159839000087,273.7100192999933,273.7100192999933,274.2092972000828,276.27708050003275,p,1,2057.601499953307,None,6.272971272580143,7.097,1.1313617887940566,,,,,TBI117,001,2025-05-07_11h39.44.464,Time estimation,2023.2.3,60.028369399773894,2025-05-07 11h40.01.159688 +0200,
,,,,,,,,,276.49294730008114,276.5099800999742,276.50936004007235,280.7253708000062,280.7253708000062,280.9925695999991,280.9923629600671,284.39690290007275,284.39690290007275,284.877387000015,284.877387000015,285.3760289000347,287.3437303000828,w,1,1952.534900046885,None,3.703,3.3931788507944503,1.091307049474569,,,,,TBI117,001,2025-05-07_11h39.44.464,Time estimation,2023.2.3,60.028369399773894,2025-05-07 11h40.01.159688 +0200,
,,,,,,,,,287.5775612000143,287.5948260000441,287.59305810014484,296.0595862000482,296.0595862000482,296.30979249998927,296.30974736000644,304.99666180007625,304.99666180007625,305.47813780000433,305.47813780000433,305.9770398000255,306.79470540001057,p,1,809.6919000381604,None,7.951932505318456,8.678,1.091307049474569,,,,,TBI117,001,2025-05-07_11h39.44.464,Time estimation,2023.2.3,60.028369399773894,2025-05-07 11h40.01.159688 +0200,
,,,,,,,,,307.0060821999796,307.0234337999718,307.0271636401303,308.0928093000548,308.1154725999804,308.37685310002416,308.3765707599814,309.00601890007965,309.00601890007965,309.477972600027,309.477972600027,309.9771422999911,311.76145079999696,w,0,1780.4330999497324,None,0.568,0.604244528485732,1.0638107895875564,,,,,TBI117,001,2025-05-07_11h39.44.464,Time estimation,2023.2.3,60.028369399773894,2025-05-07 11h40.01.159688 +0200,
,,,,,,,,,311.9678960000165,311.98520960006863,311.99391204013955,314.0351329999976,314.0351329999976,314.29315899999347,314.2932449600776,315.7060268999776,315.7060268999776,316.1946702999994,316.1946702999994,316.69332510000095,318.74493819999043,w,1,2042.4378000898287,None,1.5267385622149219,1.399,1.091307049474569,,,,,TBI117,001,2025-05-07_11h39.44.464,Time estimation,2023.2.3,60.028369399773894,2025-05-07 11h40.01.159688 +0200,
,,,,,,,,,318.9556783000007,318.97312680003233,318.9774087400874,325.526909600012,325.54618120007217,325.8099704000633,325.8099137599929,332.43539510003757,332.43539510003757,332.91150000004563,332.91150000004563,333.4109245999716,333.94548780005425,p,1,531.5571000101045,None,6.054208119686453,6.607,1.091307049474569,,,,,TBI117,001,2025-05-07_11h39.44.464,Time estimation,2023.2.3,60.028369399773894,2025-05-07 11h40.01.159688 +0200,
,,,,,,,,,334.15342590003274,334.1711246999912,334.1776277400786,342.6463023000397,342.6463023000397,342.91089330008253,342.9106717600371,350.3966267000651,350.3966267000651,350.89476120006293,350.89476120006293,351.39370560005773,352.69524670008104,p,0,1289.8718999931589,None,7.96,7.482533621496849,1.0638107895875564,,,,,TBI117,001,2025-05-07_11h39.44.464,Time estimation,2023.2.3,60.028369399773894,2025-05-07 11h40.01.159688 +0200,
,,,,,,,,,352.91594330000225,352.9330887000542,352.92766854015645,358.59616509999614,358.59616509999614,358.8604870000854,358.8605380600202,364.4964059999911,364.4964059999911,364.97846450004727,364.97846450004727,365.4774882000638,367.36229850002564,w,0,1879.146800027229,None,5.1534533774960805,5.624,1.091307049474569,,,,,TBI117,001,2025-05-07_11h39.44.464,Time estimation,2023.2.3,60.028369399773894,2025-05-07 11h40.01.159688 +0200,
,,,,,,,,,367.5827385999728,367.59985190001316,367.5946804401465,371.7773145000683,371.76645190001,372.0443682000041,372.04396196006564,376.2060714000836,376.2060714000836,376.6787483000662,376.6787483000662,377.17793090001214,377.94532870000694,w,0,755.0011000130326,None,3.666378024328932,4.148,1.1313617887940566,,,,,TBI117,001,2025-05-07_11h39.44.464,Time estimation,2023.2.3,60.028369399773894,2025-05-07 11h40.01.159688 +0200,
,,,,,,,,,378.1618610000005,378.1812986000441,378.17788944009226,382.83558030007407,382.83558030007407,383.09448209998664,383.09407726005884,388.03558819997124,388.03558819997124,388.52898990001995,388.52898990001995,389.028081699973,389.6123834999744,p,1,581.0476000187919,None,4.1421026942844446,4.931,1.190458171595825,,,,,TBI117,001,2025-05-07_11h39.44.464,Time estimation,2023.2.3,60.028369399773894,2025-05-07 11h40.01.159688 +0200,
,,,,,,,,,389.8283823999809,389.84572630003095,389.8448923401302,391.95650980004575,391.95650980004575,392.2111888000509,392.21109806007007,393.5467044999823,393.5467044999823,394.04576880007517,394.04576880007517,394.54486170003656,396.0623667000327,p,0,1511.0504999756813,None,1.5856902845656389,1.332,1.190458171595825,,,,,TBI117,001,2025-05-07_11h39.44.464,Time estimation,2023.2.3,60.028369399773894,2025-05-07 11h40.01.159688 +0200,
,,,,,,,,,396.26913560007233,396.2866258000722,396.2948217401281,401.5652854000218,401.5652854000218,401.82838830002584,401.8281082600006,405.56553420005366,405.56553420005366,406.06237000005785,406.06237000005785,406.56162280007266,408.1289908000035,w,1,1552.2012000437826,None,4.763,3.7233298786892743,1.2792312674902502,,,,,TBI117,001,2025-05-07_11h39.44.464,Time estimation,2023.2.3,60.028369399773894,2025-05-07 11h40.01.159688 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.1290362,408.1447656999808,411.1451393000316,411.1292477999814,,,,,,,,
