thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item1.stopped,sound_1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0022882999619469047,0.01107779995072633,0.01107779995072633,19.940310399979353,space,19.922436599968933,None,,,,,,,,,,,,,,,,,,,,,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,20.51293700002134,20.543307399959303,20.539122399594635,27.589905899949372,27.589175449986943,27.689117699977942,27.689117699977942,29.807970999972895,29.807970999972895,30.29049149993807,30.29049149993807,30.789571100031026,31.57526960002724,w,1,775.936699938029,None,6.636000000000001,2.212,3,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,31.915803599986248,31.94106969994027,31.93959369978402,33.889060299959965,33.888803749997166,33.75940440001432,33.75940440001432,37.84629190003034,37.84629190003034,38.34065879997797,38.34065879997797,38.839228000026196,38.97429559996817,p,1,122.99320008605719,None,1.314,3.942,3,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,39.255130799952894,39.28005139995366,39.27241039983928,42.40490399999544,42.40469854995608,42.20874189992901,42.20874189992901,49.697413399931975,49.697413399931975,50.189587399945594,50.189587399945594,50.68817799992394,50.73944949998986,p,1,38.832099991850555,None,2.425,7.2749999999999995,3,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,50.74732889991719,50.754397799959406,50.754397799959406,53.473035100032575,space,2.705138699966483,None,,,,,,,,,,,,,,,,,,,,,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,53.70500630000606,53.726374199963175,53.721208749804646,55.90493249997962,55.904159649927166,55.6580809999723,55.6580809999723,60.198428399977274,60.198428399977274,60.6723543999251,60.6723543999251,61.17092139995657,61.93926869996358,p,1,757.173299905844,None,1.4210266563071015,4.269,3.0041660239464334,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,62.16731379996054,62.18837689992506,62.18772124988027,67.07049940002616,67.07044414996635,66.82809029996861,66.82809029996861,75.3376887999475,75.3376887999475,75.82166090002283,75.82166090002283,76.32031709991861,76.42133729998022,p,1,87.59870007634163,None,4.121764408570272,8.251,2.0018126176362534,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,76.64726130000781,76.66900979995262,76.67023684980813,86.41964690003078,86.41944694991689,86.17782069998793,86.17782069998793,92.23739569995087,92.23739569995087,92.72109779994935,92.72109779994935,93.21966499998234,95.57178360002581,w,1,2340.8453000010923,None,8.99,5.801955180741186,1.5494776708791378,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,95.91306880000047,95.94462540000677,95.93638389979023,101.40226400003303,101.4022610500222,101.32595119997859,101.32367149996571,105.06823949993122,105.06823949993122,105.57052670000121,105.57052670000121,106.06879179994576,106.36973739997484,w,1,289.43010000512004,None,4.827,3.6616638546682676,1.3182531743994035,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,106.60270739998668,106.62413549993653,106.61864814988803,112.05220159993041,112.05110544997733,111.8179162000306,111.80849740002304,116.00834069994744,116.00834069994744,116.48620019992813,116.48620019992813,116.98479629994836,118.35264900000766,w,1,1357.3309999192134,None,4.681,3.9320995157058376,1.190458171595825,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,118.58378629991785,118.60548349993769,118.6014576498419,120.75124279991724,120.75082974992692,120.50853250001092,120.50853250001092,122.3184216999216,122.3184216999216,122.80282250000164,122.80282250000164,123.30179789999966,125.6523871999234,p,1,2337.855099933222,None,1.392,1.5538590740787488,1.1162780704588713,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,125.87837419996504,125.90249180002138,125.90115614980459,130.06731840001885,130.06678704994266,129.82789620000403,129.82789620000403,133.72752059996128,133.72752059996128,134.21853780001402,134.21853780001402,134.71833479998168,138.65126630000304,w,0,3930.3488000296056,None,3.405261923014294,3.65,1.0718705587172768,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,138.88378749997355,138.9074356999481,138.90014484978747,142.81659569998737,142.81625494996553,142.5680638999911,142.5680638999911,145.65734459995292,145.65734459995292,146.13521999993827,146.13521999993827,146.63372069993056,148.36876400001347,p,0,1718.6957000521943,None,3.153,2.8245650285899537,1.1162780704588713,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,148.68088370002806,148.71338059997652,148.71684464982246,155.36596389999613,155.36605585000945,155.19912370003294,155.21944120002445,160.42993630003184,160.42993630003184,160.88391380000394,160.88391380000394,161.3835262999637,162.21766650001518,p,0,819.1048000007868,None,5.984,5.026636082457538,1.190458171595825,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,162.53593409992754,162.55955479992554,162.5493635997409,171.1153234000085,171.11478204997258,170.94834539992735,170.93873049994,177.0988406999968,177.0988406999968,177.58375260001048,177.58375260001048,178.08201889996417,179.28369409998413,w,1,1185.4483999777585,None,7.883,5.9798831917029105,1.3182531743994037,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,179.67400759994052,179.70336539996788,179.69845834968146,184.23149449995253,184.23126474996099,184.16449310001917,184.15317930001765,189.44922429998405,189.44922429998405,189.94933169998694,189.94933169998694,190.44783540000208,192.29861329996493,p,1,1835.5487999506295,None,3.9476483736676324,5.204,1.3182531743994037,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,192.56956540001556,192.59563669993076,192.59755499984604,198.7969371000072,198.7970233499771,198.580278599984,198.61372399993706,205.48842089995742,205.48842089995742,205.96501949999947,205.96501949999947,206.46352109999862,208.14813929994125,p,1,1680.9553999919444,None,5.485778623013504,6.671,1.2160534462718473,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,208.3772518999176,208.399742999929,208.39664904982783,212.5966849999968,212.59628574999516,212.34748799994122,212.34748799994122,216.77954949997365,216.77954949997365,217.28210970002692,217.28210970002692,217.78036119998433,219.1324709999608,p,1,1347.6158999837935,None,3.4398159166639912,4.183,1.2160534462718473,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,219.47250969999004,219.49896450003143,219.4967264997773,227.86275780003052,227.8623546499992,227.73920349997934,227.73920349997934,234.5992460999405,234.5992460999405,235.08105079992674,235.08105079992674,235.57943869999144,235.9649262999883,p,0,367.86530003882945,None,7.72,6.721642664189735,1.1485287727550766,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,236.28306069993414,236.31082659994718,236.31269574975596,245.82850780000445,245.828183049988,245.67982339998707,245.67982339998707,253.1393807999557,253.1393807999557,253.6303713999223,253.6303713999223,254.12830219999887,255.29735529993195,p,0,1161.5894000278786,None,8.862,7.28750864295393,1.2160534462718473,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
,,,,,,,,,255.61115519993473,255.63905739993788,255.64493684978225,257.14450890000444,257.14416484995746,256.98950899997726,256.98950899997726,257.78074279997963,257.78074279997963,258.28006050002296,258.28006050002296,258.7783315000124,260.4635480999714,w,1,1670.7044000504538,None,0.8331360062204232,0.632,1.3182531743994037,,,,,TNE713,001,2024-05-15_11h29.06.589,Time estimation,2023.2.3,60.14332156236015,2024-05-15 11h29.19.929052 +0200,
