thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_2.stopped,item2.stopped,image_L.started,image_R.started,sound_1.stopped,item1.stopped,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,130.110271499987,130.20737930000178,130.1573603998986,133.53998059997684,133.53994129999774,141.03853619997972,141.03853619997972,141.5217094999971,141.5217094999971,134.1066549999814,134.13997019999078,142.02158169998438,142.77362339998945,p,1,737.5274999940302,None,3.4304449240799935,7.474,2.178726131860124,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,143.79198320000432,143.8879277999804,143.83792559988797,147.48752769999555,147.48721079999814,149.6533952000027,149.6533952000027,150.13671649998287,150.13671649998287,148.08715209999355,148.1037704999908,150.63667619999615,189.74729830000433,p,0,39098.52400000091,None,3.714008627978336,2.14,1.7355180504571663,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,190.74550789999194,190.84529289999045,190.79513949988177,192.84482529998058,192.84490949998144,197.44392719998723,197.44392719998723,197.92729749999125,197.92729749999125,193.41145829999004,193.44479359997786,198.42716160000418,212.50943929998903,p,1,14068.024599982891,None,2.0966380001602096,4.568,2.178726131860124,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,213.4116614999948,213.5075715999992,213.45742769990466,215.60698660000344,215.60716819998925,216.5901959000039,216.5901959000039,217.0732999999891,217.0732999999891,216.07343389999005,216.1069801999838,217.5732210999995,219.29145249997964,w,1,1707.4520000023767,None,2.0981132649812992,0.963,2.178726131860124,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,220.04099979999592,220.1395649999904,220.0894501999137,224.33881389998714,224.33875669998815,226.68829130000086,226.68829130000086,227.17144929998904,227.17144929998904,224.65536710000015,224.68869499998982,227.67146990000037,229.37355069999467,p,0,1693.1270000059158,None,4.046,2.331292376321993,1.7355180504571663,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,230.31057359999977,230.40412049999577,230.35411569991265,233.25349350000033,233.25359969999408,239.51902999999584,239.51902999999584,239.98558229999617,239.98558229999617,233.7366323999886,233.7700463999936,240.48547709998093,241.60419419998652,p,1,1115.2912999968976,None,2.864976882005261,6.242,2.178726131860124,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,242.588920899987,242.6849852000014,242.63485569990007,245.30109500000253,245.3014150999952,246.58429040000192,246.58429040000192,247.05071300000418,247.05071300000418,245.8515606999863,245.88446410000324,247.5506555000029,249.7527641999768,w,1,2191.6578999953344,None,2.6950842251109735,1.237,2.178726131860124,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,250.76950840000063,250.86670270000468,250.8168933998968,257.49892689997796,257.49878979998175,261.39792999997735,261.39792999997735,261.86454209999647,261.86454209999647,258.0651816999889,258.09872439998435,262.3643538999895,265.21739159998833,w,1,2844.065999990562,None,6.731,3.878380866293459,1.7355180504571663,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,266.19044079998275,266.29708129999926,266.2308631998894,271.4291889999877,271.42921390000265,274.4455426999775,274.4455426999775,274.9286046999914,274.9286046999914,271.97926579997875,272.0126182999811,275.42850419998285,281.8131517999864,p,0,6371.489399985876,None,5.203,2.9979521092445207,1.7355180504571663,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,282.76425439998275,282.8605506999884,282.8107338999107,284.54332070000237,284.54359210000257,288.32593349998933,288.32593349998933,288.7758694999793,288.7758694999793,285.0432587999967,285.0765474999789,289.2756922999979,292.9268688999873,w,0,3636.30519999424,None,1.7152224620399967,3.737,2.178726131860124,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,293.85540679999394,293.9582700000028,293.9080033999053,295.9578391999821,295.9576728999964,302.05650929998956,302.05650929998956,302.5231024999812,302.5231024999812,296.45764219999546,296.490908799984,303.02299369999673,305.07507759999135,p,1,2043.2397999975365,None,2.021858962382135,6.074,3.0041660239464334,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,306.01698939999915,306.12247289999505,306.0726173998846,307.1388394999958,307.13884430000326,310.3549541999819,310.3549541999819,310.8380468999967,310.8380468999967,307.6552798000048,307.6887488999928,311.33835129998624,315.7894816999906,w,0,4440.158099983819,None,1.0641888545827602,3.197,3.0041660239464334,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,316.73270739999134,316.8369909999892,316.7869002998923,319.3698769999901,319.3698072999832,327.10143949999474,327.10143949999474,327.58489369999734,327.58489369999734,319.88630099999136,319.91965809999965,328.08462489998783,329.36985170000116,p,1,1274.5954999991227,None,2.5677675396469857,7.714,3.0041660239464334,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,330.28241849999176,330.3842467999784,330.3174993999128,338.9991283999989,338.999195899989,341.8986992999853,341.8986992999853,342.3986051999964,342.3986051999964,339.46562439997797,339.5158814000024,342.8818210999889,345.2494769000041,w,1,2350.4571999947075,None,8.627964820774157,2.872,3.0041660239464334,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,346.1780746000004,346.28115470000193,346.23089059989434,347.61403939998127,347.6141052999883,350.5968551999831,350.5968551999831,351.06327089999104,351.06327089999104,348.11389269999927,348.14732099999674,351.56337049999274,353.3313744000043,w,0,1752.314600016689,None,1.357,2.956531360934188,2.178726131860124,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,354.2899381000025,354.3795917999814,354.3293535998964,361.2282193999854,361.22835069999564,363.54428499998176,363.54428499998176,364.0275305999967,364.0275305999967,361.74469729998964,361.7779832999804,364.52740669998457,367.56249699997716,p,0,3028.4999999857973,None,6.888,2.292816024512372,3.0041660239464334,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,368.51505200000247,368.61116969998693,368.55983859990374,371.7426689999993,371.74264889999176,372.825774500001,372.825774500001,373.30897189999814,373.30897189999814,372.2591914999939,372.2925944000017,373.8089349999791,376.34452809998766,w,1,2530.714699998498,None,3.17540348731138,1.057,3.0041660239464334,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,377.3137579000031,377.40823329999694,377.3584417999082,384.8066618999874,384.80677939997986,387.30642109998735,387.30642109998735,387.78946830000496,387.78946830000496,385.3399150999903,385.3733402999933,388.28936090000207,391.62449429999106,w,1,3322.61300002574,None,7.451,2.4802224446343906,3.0041660239464334,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,392.5716409999877,392.688628599979,392.62206329990295,396.10454420000315,396.10450719998335,403.7029934999882,403.7029934999882,404.1865230999829,404.1865230999829,396.62119839998195,396.67115300000296,404.686234599998,408.53770399998757,p,1,3848.7335999961942,None,3.477720255519683,7.577,2.178726131860124,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,409.50643909999053,409.6017642999941,409.5517288998817,412.0847120999824,412.08483729997533,417.633605799987,417.633605799987,418.10014120000415,418.10014120000415,412.617955099995,412.63468920000014,418.60012829999323,421.85157119997893,w,0,3240.7798999920487,None,2.5335905781270487,5.52,2.178726131860124,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,422.80681359997834,422.9159371999849,422.8490719998954,424.34885660000145,424.3489378999802,428.8313026999822,428.8313026999822,429.29785079997964,429.29785079997964,424.84868819999974,424.8988645999925,429.79779459998826,434.86608340000384,w,0,5065.542299998924,None,1.482,4.452174047488614,3.0041660239464334,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,435.82864130000235,435.9298404000001,435.8797478998895,438.446022899996,438.44616130000213,439.3293330000015,439.3293330000015,439.7957681999833,439.7957681999833,438.9792104999942,439.01261299999896,440.29570519999834,444.93020139998407,p,0,4628.236599994125,None,2.571566116498147,0.856,3.0041660239464334,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,445.92212709999876,446.0280975999776,445.9777536999027,452.393373400002,452.39332049997756,454.5595592999889,454.5595592999889,455.04277609998826,455.04277609998826,452.9766532999929,452.99328249998507,455.5426354999945,460.4107143000001,p,0,4850.79360002419,None,6.454,2.148349974187405,3.0041660239464334,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,461.35831749998033,461.4581714999804,461.4082076998893,463.02461249998305,463.0245546999795,467.8734392999904,467.8734392999904,468.35681480000494,468.35681480000494,463.5577818999882,463.5746323999774,468.8567192000046,473.85736429999815,w,0,4987.870100012515,None,1.6081002053454223,4.831,3.0041660239464334,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,474.73996179999085,474.83896649998496,474.78875339991646,482.1373840000015,482.13738529998227,484.5870373999933,484.5870373999933,485.0534212999919,485.0534212999919,482.58721209998475,482.62069209999754,485.5532947999891,487.2731235999963,w,1,1715.8917000051588,None,7.272,2.4206385206524343,3.0041660239464334,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,488.1877051999909,488.2862651000032,488.23631609990844,491.6521892999881,491.6522212999989,492.80184289999306,492.80184289999306,493.2851482999977,493.2851482999977,492.1357148999814,492.1687071000051,493.78507049998734,497.62060490000295,p,0,3825.6308999843895,None,3.379,1.1247713918158107,3.0041660239464334,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,498.59661680000136,498.70086179999635,498.65066549988114,501.43372069997713,501.4335824000009,509.8822952999908,509.8822952999908,510.3484690999903,510.3484690999903,501.98353759999736,502.01677359998575,510.8485131999769,520.5816937999916,w,0,9726.130099996226,None,2.8027745247378295,8.42,3.0041660239464334,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,521.539049199986,521.6463127000025,521.5795732999104,522.9127142999787,522.9127090999973,526.9285826999985,526.9285826999985,527.4116691999952,527.4116691999952,523.4291937999951,523.479201899987,527.9116509000014,531.280007399997,p,1,3356.9413000077475,None,1.3281556239553374,3.99,3.0041660239464334,,,,,GMA917,001,2024-12-19_10h31.45.182,Time estimation,2023.2.3,60.00877328309166,2024-12-19 10h32.09.927633 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.2801085999818,531.2943802999798,534.2938282999967,534.2782089999819,,,,,,,,
