thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,sound_1.stopped,item1.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.08466840023174882,0.11438070004805923,0.11438070004805923,1.4663897999562323,space,1.3436805997043848,None,,,,,,,,,,,,,,,,,,,,,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,4.059603200294077,4.163433900102973,4.114634462352842,7.829374399967492,7.829241839982569,9.628869600128382,9.628869600128382,9.99557220004499,10.012296200264245,10.112223700154573,10.112223700154573,10.611987400334328,13.37996180029586,w,1,2760.4526998475194,None,5.349,1.783,3,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,14.476773400325328,14.577947699930519,14.528405961301177,19.793407500255853,19.79340864000842,21.609862899873406,21.609862899873406,20.459965399932116,20.49326810007915,22.092962900176644,22.092962900176644,22.59289709990844,25.14431540016085,w,1,2542.707699816674,None,5.4,1.8,3,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,26.132661300245672,26.2254524002783,26.17588978083804,30.658041100017726,30.658095940295606,32.19094350002706,32.19094350002706,31.207723299972713,31.241230400279164,32.67415209999308,32.67415209999308,33.17416789988056,34.892117500305176,w,1,1707.4225000105798,None,4.512,1.5039999999999998,3,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,34.913763500284404,34.92361590033397,34.92361590033397,38.62458240007982,space,3.6834280998446047,None,,,,,,,,,,,,,,,,,,,,,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,39.61122910026461,39.706005200278014,39.65652288086713,42.95535180019215,42.95533423991874,44.08841639989987,44.08841639989987,43.50525780022144,43.53851410001516,44.57174330018461,44.57174330018461,45.07160239992663,46.07344500022009,p,0,994.2030003294349,None,3.329,1.1081278376309067,3.0041660239464334,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,46.864125800319016,46.97128050029278,46.90495070070028,49.5873877000995,49.58739224011079,57.13579870015383,57.13579870015383,49.937202900182456,49.98724240018055,57.61902640014887,57.61902640014887,58.118904100265354,60.00369600020349,p,1,1874.8723003081977,None,2.506,7.528440056009761,3.0041660239464334,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,60.975513600278646,61.06835260009393,61.0187823407352,65.28408219991252,65.28412684034556,67.45030970033258,67.45030970033258,65.81725070020184,65.85074670007452,67.91687930002809,67.91687930002809,68.41688799997792,69.31860540015623,p,0,891.206500120461,None,4.272,2.1340658772769605,2.0018126176362534,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,70.2781656999141,70.38345550000668,70.31696430081502,76.43182789999992,76.4318265400827,78.74825230007991,78.74825230007991,76.94837510026991,76.99831710010767,79.21468050032854,79.21468050032854,79.71458980021998,82.96651560021564,w,1,3242.4567001871765,None,6.103,2.2896624881469663,2.66545835099879,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,83.97272930014879,84.06403829995543,84.01445252113045,85.42996950028464,85.42997764032334,89.34580750018358,89.34580750018358,85.9964403999038,86.02988200029358,89.82900670031086,89.82900670031086,90.32896920014173,90.59735159995034,p,1,250.9417999535799,None,1.4620374760459982,3.897,2.66545835099879,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,91.48548329994082,91.57868310017511,91.52921984093264,93.6451106001623,93.64509343989194,97.76079120021313,97.76079120021313,94.09504720009863,94.12828060006723,98.24395960010588,98.24395960010588,98.74392620008439,101.16195120010525,p,1,2402.259400114417,None,2.0456460129796707,4.095,2.0018126176362534,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,102.15540410019457,102.259950700216,102.19375928081573,106.15915160020813,106.15911994017661,114.17425680020824,114.17425680020824,106.70894180005416,106.75893160002306,114.6406952003017,114.6406952003017,115.1405736003071,119.89164909999818,w,0,4749.374699778855,None,3.99038348026413,7.988,2.0018126176362534,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,120.89612900000066,121.00617270031944,120.93979162108154,124.4721619002521,124.47237174008042,125.83836670033634,125.83836670033634,125.0384411001578,125.08864310011268,126.3215328999795,126.3215328999795,126.8215454001911,128.33979250025004,w,1,1508.3320997655392,None,3.575,1.341232737198985,2.66545835099879,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,129.40495190024376,129.5043387999758,129.45485808104274,132.2870028000325,132.28703644014894,140.15209149988368,140.15209149988368,132.92022700002417,132.95361689990386,140.6188333001919,140.6188333001919,141.11857580021024,144.45318259997293,p,1,3324.317699763924,None,2.9402072619380264,7.837,2.66545835099879,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,145.388451800216,145.4844097001478,145.43492916105313,145.95094700017944,145.95098983990027,146.95088170003146,146.95088170003146,146.45112650003284,146.48411750001833,147.41731420019642,147.41731420019642,147.91714280005544,149.28517300030217,w,0,1365.039300173521,None,0.485,0.9708791195535829,2.0018126176362534,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,150.01175739988685,150.11687280004844,150.05037784092127,151.19989809999242,151.19987054010852,151.566462200135,151.566462200135,151.49975199997425,151.53311440022662,152.04964009998366,152.04964009998366,152.54954389994964,153.28455050010234,p,0,718.2303001172841,None,0.9142522143925851,0.343,2.66545835099879,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,154.0038486002013,154.09930750029162,154.04968004096298,160.14795099990442,160.1480673400685,162.11436890019104,162.11436890019104,160.43128800019622,160.44799300003797,162.58078840002418,162.58078840002418,163.08088620007038,163.7156647001393,p,0,629.933699965477,None,5.849,1.9469629685500671,3.0041660239464334,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,164.6735729998909,164.78052509995177,164.7142288009636,173.37861680006608,173.3786536402069,176.2780351000838,176.2780351000838,173.87850370025262,173.9286064002663,176.74479770008475,176.74479770008475,177.24452419998124,177.84772050008178,p,0,593.1909000501037,None,8.648,2.878669131820992,3.0041660239464334,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,178.81972029991448,178.97784190019593,178.86198524087666,187.39242530008778,187.3924013402313,190.25845640012994,190.25845640012994,187.9090104000643,188.00897340010852,190.72506349999458,190.72506349999458,191.22501499997452,192.16004890017211,p,0,920.5783000215888,None,8.529,2.83905747286092,3.0041660239464334,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,193.1522038001567,193.2414676998742,193.19179988102985,196.12400609999895,196.12395504005252,197.1237972001545,197.1237972001545,196.67390180006623,196.70723810000345,197.60696629993618,197.60696629993618,198.1069073001854,198.8431123001501,p,0,731.4090998843312,None,2.9560993675632905,0.984,3.0041660239464334,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,199.61147870030254,199.7232757001184,199.65697876056655,204.92218769993633,204.9222574399784,206.63845509989187,206.63845509989187,205.2720420002006,205.3054190003313,207.12174239987507,207.12174239987507,207.62172630010173,213.35569910006598,p,0,5720.298300031573,None,5.08,1.690985105186244,3.0041660239464334,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,214.3215536000207,214.77052440028638,214.37082464089616,219.3859021998942,219.38593754014,221.08549800002947,221.08549800002947,219.91902220016345,220.30238240025938,221.5687577999197,221.5687577999197,222.06864750012755,224.02019770024344,w,1,1933.9593001641333,None,5.025,1.6726771955828497,3.0041660239464334,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,225.01238540001214,225.15148730017245,225.0518960809335,226.9011495001614,226.90099523989483,232.54993139998987,232.54993139998987,227.4508702000603,227.53430749988183,233.01640670001507,233.01640670001507,233.51629729988053,235.0513725001365,w,0,1525.3624003380537,None,1.8710683614669052,5.621,3.0041660239464334,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
,,,,,,,,,236.04943350004032,236.149236000143,236.09964052112772,243.16431570006534,243.16435024030505,245.54713540012017,245.54713540012017,243.73093130020425,243.7641821000725,246.03047750005499,246.03047750005499,246.5302972001955,248.11581399990246,p,0,1580.3066999651492,None,7.105,2.3650490496748553,3.0041660239464334,,,,,SFL1018,001,2024-11-12_11h11.17.351,Time estimation,2023.2.3,60.08369662516497,2024-11-12 11h11.40.568220 +0100,
