thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0024482000153511763,0.005576099996687844,0.005576099996687844,49.24761099999887,space,49.22930519998772,None,,,,,,,,,,,,,,,,,,,,,,,,,AGA613,001,2024-05-02_11h04.54.594,Time estimation,2023.2.3,59.99026958449471,2024-05-02 11h05.17.984689 +0200,
,,,,,,,,,49.94312750000972,50.00825250000344,49.964642590010776,51.59812640000018,51.59687483001617,51.82010650000302,51.84675369999604,55.619271300005494,55.619271300005494,56.0996606000117,56.0996606000117,56.59747510001762,59.49832310000784,p,1,2891.0525000246707,None,1.3356666666666666,4.007,3,,,,,AGA613,001,2024-05-02_11h04.54.594,Time estimation,2023.2.3,59.99026958449471,2024-05-02 11h05.17.984689 +0200,
,,,,,,,,,59.75746739999158,59.78944890000275,59.78139221000602,62.530652000015834,62.52948133000755,62.318983100005426,62.318983100005426,68.59898830001475,68.59898830001475,69.09958500001812,69.09958500001812,69.59732760000043,70.51517359999707,p,1,913.6849000060465,None,2.021,6.063,3,,,,,AGA613,001,2024-05-02_11h04.54.594,Time estimation,2023.2.3,59.99026958449471,2024-05-02 11h05.17.984689 +0200,
,,,,,,,,,70.80215400000452,70.83425859999261,70.8147600400087,75.89650269999402,75.89588953001075,75.70011589999194,75.71260749999783,77.36912149999989,77.36912149999989,77.84955610000179,77.84955610000179,78.34702169999946,80.29796050000004,w,1,1942.5523999962024,None,4.37,1.4566666666666668,3,,,,,AGA613,001,2024-05-02_11h04.54.594,Time estimation,2023.2.3,59.99026958449471,2024-05-02 11h05.17.984689 +0200,
,,80.3060792000033,80.3126110000012,80.3126110000012,92.19653750001453,space,11.874780599988298,None,,,,,,,,,,,,,,,,,,,,,,,,,AGA613,001,2024-05-02_11h04.54.594,Time estimation,2023.2.3,59.99026958449471,2024-05-02 11h05.17.984689 +0200,
,,,,,,,,,92.48848180001369,92.52013320001424,92.51302317000808,94.97947590000695,94.97892293001641,94.8100306999986,94.8119903000188,100.32900220001466,100.32900220001466,100.83225639999728,100.83225639999728,101.33030630002031,102.13104040001053,p,1,789.3409999960568,None,1.7808602977847254,5.35,3.0041660239464334,,,,,AGA613,001,2024-05-02_11h04.54.594,Time estimation,2023.2.3,59.99026958449471,2024-05-02 11h05.17.984689 +0200,
,,,,,,,,,102.39298720000079,102.42562819999876,102.41404261002316,105.99586870000348,105.99541593001922,105.76956650000648,105.77870719999191,111.71179299999494,111.71179299999494,112.19864410001901,112.19864410001901,112.69646680000005,113.19735610001953,p,1,495.33780000638217,None,2.8494175477499493,5.704,2.0018126176362534,,,,,AGA613,001,2024-05-02_11h04.54.594,Time estimation,2023.2.3,59.99026958449471,2024-05-02 11h05.17.984689 +0200,
,,,,,,,,,113.48304150000331,113.51450039999327,113.49697044001077,117.09566140000243,117.09506852999911,116.90967480000108,116.91167329999735,121.58933960000286,121.58933960000286,122.08187190000899,122.08187190000899,122.5796432000061,123.2305047000118,p,1,645.4997999826446,None,2.891,4.479539946511587,1.5494776708791378,,,,,AGA613,001,2024-05-02_11h04.54.594,Time estimation,2023.2.3,59.99026958449471,2024-05-02 11h05.17.984689 +0200,
,,,,,,,,,123.48489210000844,123.51634060000652,123.49676968002458,126.91221229999792,126.91163183000171,126.67965629999526,126.69505989999743,130.44948820001446,130.44948820001446,130.9318157999951,130.9318157999951,131.42950860000565,135.63041630000225,p,1,4184.441699995659,None,2.671,3.5210542288208067,1.3182531743994035,,,,,AGA613,001,2024-05-02_11h04.54.594,Time estimation,2023.2.3,59.99026958449471,2024-05-02 11h05.17.984689 +0200,
,,,,,,,,,135.93019840001944,135.96143640001537,135.94675087000942,138.19533980000415,138.19475153000676,138.01864860000205,138.01864860000205,139.51137610001024,139.51137610001024,139.99986060001538,139.99986060001538,140.49593920001644,141.66349040000932,w,1,1153.9304000034463,None,1.5511669975893598,1.303,1.190458171595825,,,,,AGA613,001,2024-05-02_11h04.54.594,Time estimation,2023.2.3,59.99026958449471,2024-05-02 11h05.17.984689 +0200,
