thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.06557489998522215,0.08095719999982975,0.08095719999982975,3.3815227999875788,space,3.2901978000008967,None,,,,,,,,,,,,,,,,,,,,,GBA416,001,2024-11-18_09h30.14.856,Time estimation,2023.2.3,59.852320385463386,2024-11-18 09h30.43.980241 +0100,
,,,,,,,,,4.739057800004957,4.813275299995439,4.76351574001892,9.962380499986466,9.962283379989094,10.86215249999077,10.895371899998281,11.845258999994257,11.845258999994257,12.328530200000387,12.328530200000387,12.82838590000756,14.962762200011639,w,1,2120.172900002217,None,5.574,1.858,3,GBA416,001,2024-11-18_09h30.14.856,Time estimation,2023.2.3,59.852320385463386,2024-11-18 09h30.43.980241 +0100,
,,,,,,,,,15.516444799985038,15.595487199985655,15.544696200013277,21.476648899988504,21.47666257999081,21.57657279999694,21.610041400010232,23.342903499986278,23.342903499986278,23.80953359999694,23.80953359999694,24.30945060000522,26.810562099999515,,,,,,,,,,,,,,,
