thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,sound_1.stopped,item1.stopped,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.07481230003759265,0.10768779995851219,0.10768779995851219,1.8587869999464601,space,1.7427723999135196,None,,,,,,,,,,,,,,,,,,,,,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,4.494624199811369,4.589516700012609,4.5360092402203005,7.555662199854851,7.555631839926354,9.138688499806449,9.138688499806449,9.605251499917358,9.605251499917358,9.738590699853376,9.771951099857688,10.105145999928936,10.723981899907812,w,1,609.7846999764442,None,4.683,1.561,3,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,11.475528599927202,11.571530499961227,11.520459119882434,16.17057149996981,16.170566540001893,17.670217299833894,17.670217299833894,18.15346880001016,18.15346880001016,16.487150999950245,16.520459699910134,18.65353939984925,19.205235000001267,w,1,535.0208000745624,None,4.445,1.4816666666666667,3,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,20.225552099989727,20.31971920002252,20.268481559911745,21.519502199953422,21.519469339889476,25.468735300004482,25.468735300004482,25.95189359993674,25.95189359993674,22.102744000032544,22.13600489986129,26.451755399815738,26.57120499992743,p,1,109.47689996100962,None,1.3093333333333332,3.928,3,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,26.594198300037533,26.618539799936116,26.618539799936116,27.803841299843043,space,1.1797585000749677,None,,,,,,,,,,,,,,,,,,,,,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,28.751325099961832,28.851649699965492,28.80001230002381,34.88344240002334,34.88341413999442,36.9330080000218,36.9330080000218,37.416149699827656,37.416149699827656,35.416702499846,35.43336819997057,37.91611939994618,38.00196009990759,p,0,80.87720000185072,None,6.080432032467582,2.024,3.0041660239464334,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,38.948521699989215,39.049299399834126,38.99802680010907,41.765381400007755,41.76535183985252,50.08043339988217,50.08043339988217,50.56352319987491,50.56352319987491,42.281941999914125,42.31521569984034,51.063466700026765,53.73138739983551,w,0,2650.926599977538,None,2.762164252526664,8.298,3.0041660239464334,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,54.658941299887374,54.76274439995177,54.711398760066366,56.21238839998841,56.212365439883435,60.67818559985608,60.67818559985608,61.144668199820444,61.144668199820444,56.712272099917755,56.74568119994365,61.66126889991574,62.13192279986106,p,1,467.60690002702177,None,1.477,4.437153217368882,3.0041660239464334,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,63.13487660000101,63.22760079987347,63.17636051990558,67.74332889984362,67.7433495398378,70.05956189986318,70.05956189986318,70.54270849982277,70.54270849982277,68.30991509999149,68.34321599989198,71.04269529995508,74.94378739991225,w,1,3894.9272001627833,None,4.602,2.298916471729535,2.0018126176362534,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,75.90122779994272,76.00836719991639,75.94032200006768,78.79139789985493,78.79136873993556,84.49056439986452,84.49056439986452,84.97320659994148,84.97320659994148,79.30766249983571,79.35767179983668,85.47297599981539,87.15849619987421,p,1,1672.9868999682367,None,2.8379279608638606,5.681,2.0018126176362534,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,88.13678439985961,88.23919829982333,88.188088079961,96.67091699992307,96.67073213986586,102.16979329986498,102.16979329986498,102.65280099981464,102.65280099981464,97.23731949995272,97.25391959981062,103.15283809998073,105.02167779998854,w,1,1862.8062000498176,None,8.504,5.4883010964430525,1.5494776708791378,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,105.98680939991027,106.0855423999019,106.03421653995755,108.66843830002472,108.66830243987496,112.78433129983023,112.78433129983023,113.25066789984703,113.25066789984703,109.21827459987253,109.23491789982654,113.7506868999917,118.35184190003201,p,1,4590.92770004645,None,2.6357269141431594,4.084,1.5494776708791378,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,119.32318059983663,119.43284879997373,119.36499054010491,122.9987528999336,122.99871563983615,127.83110999991186,127.83110999991186,128.3142476999201,128.3142476999201,123.54862129990943,123.58196019986644,128.81420999998227,130.71569869993255,w,0,1889.8646000307053,None,3.644216523270429,4.804,1.3182531743994035,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,131.70505500002764,131.81363540003076,131.7456063800957,139.96188950003125,139.96187023983802,145.56086239987053,145.56086239987053,146.0438752998598,146.0438752998598,140.52844959986396,140.5617767998483,146.54385719983838,150.27833709982224,p,0,3719.168799929321,None,8.239,5.576627757539692,1.4774161658648883,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,151.2716550999321,151.37629679986276,151.30823348001576,153.7758285999298,153.77574553994927,155.24202579981647,155.24202579981647,155.7257677000016,155.7257677000016,154.32563019986264,154.3756625999231,156.22526369988918,156.5103792999871,w,1,269.194999942556,None,2.4974104746078623,1.439,1.7355180504571663,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,157.28314689989202,157.39183619990945,157.32400226008613,162.69063479988836,162.690547639993,165.70663389982656,165.70663389982656,166.18996290001087,166.18996290001087,163.02372949989513,163.0738683999516,166.68973400001414,167.87492579990067,p,0,1175.8028999902308,None,5.181,2.9852757789728734,1.7355180504571663,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,168.82840959983878,168.93940649996512,168.8713209000416,171.8386426998768,171.83864163982216,178.28734619985335,178.28734619985335,178.7539615998976,178.7539615998976,172.33860989985988,172.38867509993725,179.25385019998066,180.39064070000313,w,0,1132.7748999465257,None,2.9480529498750063,6.423,2.178726131860124,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,181.37317299982533,181.4700440999586,181.41877317992038,182.98642449988984,182.9864076399477,187.7853669000324,187.7853669000324,188.26862500002608,188.26862500002608,183.53642569994554,183.56960089993663,188.76858429983258,189.82071859994903,p,1,1042.026799870655,None,1.592,4.782632310122723,3.0041660239464334,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,190.8022349998355,190.90146810002625,190.85022998000494,193.0010606998112,193.00097773994784,199.56681609991938,199.56681609991938,200.0167511999607,200.0167511999607,193.55092059983872,193.58425799990073,200.5162337999791,208.24995690002106,w,0,7722.822799813002,None,2.1709852078788745,6.522,3.0041660239464334,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,209.26460490003228,209.3645861998666,209.3130980600603,210.31420369981788,210.31405233989935,213.5303433998488,213.5303433998488,213.99696809984744,213.99696809984744,210.89739859988913,210.93075459985994,214.49660709989257,218.46485399990343,p,1,3950.7623000536114,None,1.0605272726620814,3.186,3.0041660239464334,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,219.51587589993142,219.61261359998025,219.56097163995727,225.34440519986674,225.34438384000677,227.3272752999328,227.3272752999328,227.81051249988377,227.81051249988377,225.9777538999915,225.99424149980769,228.3103769000154,228.94559979997575,p,0,623.2637001667172,None,5.87915290886317,1.957,3.0041660239464334,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,229.89352059992962,229.99347670003772,229.94217059994116,235.74218189995736,235.7422440399183,237.69190179998986,237.69190179998986,238.17506639985368,238.17506639985368,236.25877019995824,236.2922737998888,238.6748885998968,244.02510249987245,w,1,5333.220900036395,None,5.792,1.9279893167792765,3.0041660239464334,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,244.84179680002853,244.923655499937,244.87245233987923,247.62307569989935,247.6230467399815,255.42149089998566,255.42149089998566,255.88818949996494,255.88818949996494,248.0062766999472,248.0230012999382,256.3879193998873,257.52294890000485,p,1,1132.701399968937,None,2.585742578166682,7.768,3.0041660239464334,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,258.37218049983494,258.45416749990545,258.40298861993944,260.8870067000389,260.8869403398363,266.0359779999126,266.0359779999126,266.5024482998997,266.5024482998997,261.2702496999409,261.30356159992516,267.00240009999834,269.6870577998925,p,1,2679.305899888277,None,2.3495380741725294,5.119,2.178726131860124,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,270.5414797998965,270.618938599946,270.5838313599583,274.41755769983865,274.41756123981907,282.53256989992224,282.53256989992224,283.01581289991736,283.01581289991736,274.8174433000386,274.8508666998241,283.5156676999759,284.0838859998621,w,0,564.9780000094324,None,3.7173097993208275,8.099,2.178726131860124,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,284.90261209988967,284.98209209996276,284.947602079995,288.06473959982395,288.0647739400389,297.0129610998556,297.0129610998556,297.4794508998748,297.4794508998748,288.4480498000048,288.46503610000946,297.9794205999933,299.580884099938,p,1,1590.123200090602,None,2.97087442200536,8.925,3.0041660239464334,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,300.4138473998755,300.49546719994396,300.4444303799421,302.4951452999376,302.4951436398784,303.1615913999267,303.1615913999267,303.62823389982805,303.62823389982805,302.8783622998744,302.91175089986064,304.1281198998913,308.84558500000276,w,1,4708.910600049421,None,1.9076454252059851,0.635,3.0041660239464334,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,309.67871399992146,309.76024929992855,309.709151180042,314.4594052999746,314.4593119400321,316.59224299993366,316.59224299993366,317.0755091998726,317.0755091998726,314.8426402998157,314.8759592999704,317.57539649982937,318.37690999987535,w,1,796.7292999383062,None,4.605,2.1136204007744674,2.178726131860124,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,319.24615120003,319.3249586999882,319.29050480003934,320.99133250000887,320.9913486398524,324.5239959999453,324.5239959999453,325.0071401000023,325.0071401000023,321.4245978000108,321.4412501999177,325.5071001998149,326.19194089993834,p,1,682.0986999664456,None,1.6119511069532964,3.512,2.178726131860124,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,327.0345515999943,327.1235219000373,327.07221602003557,327.7566015999764,327.7566841398599,328.1065161000006,328.1065161000006,328.5897798000369,328.5897798000369,328.1565777999349,328.1899078998249,329.0896558999084,334.1570051999297,w,1,5059.304999886081,None,0.5605723302976647,0.323,1.7355180504571663,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,335.0432433998212,335.1217639998067,335.0872131398879,337.8712229998782,337.87123813994697,342.58694119984284,342.58694119984284,343.05350929987617,343.05350929987617,338.30442629987374,338.3212054998148,343.5533570998814,345.92131489980966,p,1,2353.156500030309,None,2.7000583478608156,4.686,1.7355180504571663,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,346.75320409983397,346.8370897998102,346.7850679799915,352.8181070999708,352.8181373400381,356.83397409995086,356.83397409995086,357.3172881999053,357.3172881999053,353.2014540999662,353.2347632998135,357.8171508000232,359.76812389981933,w,1,1933.9048000983894,None,5.897,3.9914278293738987,1.4774161658648886,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,360.5959131999407,360.6833228999749,360.6320545799565,367.54852760001086,367.5484992398648,372.1642595999874,372.1642595999874,372.63079329999164,372.63079329999164,367.93179019982927,367.96513329981826,373.1307001998648,373.8817715998739,w,1,733.8908999226987,None,6.773,4.584354873384672,1.4774161658648886,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,374.7553268999327,374.8471660998184,374.7957064000657,379.6459806000348,379.6460077399621,385.9447937000077,385.9447937000077,386.41129649989307,386.41129649989307,380.07922940002754,380.1127450999338,386.91117259999737,387.4459907999262,p,1,520.7903999835253,None,4.757052834602176,6.271,1.3182531743994037,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,388.2928752999287,388.3778039999306,388.32634822006804,393.95972669986077,393.9597946398659,398.1589265000075,398.1589265000075,398.6254374999553,398.6254374999553,394.34291130001657,394.37634569988586,399.1254558998626,399.6602852998767,w,1,527.8594000265002,None,5.498,4.1706707837095784,1.3182531743994037,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,400.50936279981397,400.5916316998191,400.5405638199998,407.85691819991916,407.85694223993926,416.6217707998585,416.6217707998585,417.10495579987764,417.10495579987764,408.2567974999547,408.29019319987856,417.60485849995166,418.03971619997174,p,1,430.8386000338942,None,7.191295766489744,8.745,1.2160534462718473,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,418.90632910002023,418.98797529982403,418.93672695998106,422.58723199996166,422.58716233985035,425.5199919999577,425.5199919999577,426.00320959999226,426.00320959999226,423.003703400027,423.0371063000057,426.5030564998742,431.45383689994924,w,1,4947.109899949282,None,3.543,2.9135232590821234,1.2160534462718473,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,432.3295253999531,432.41862259991467,432.36736330005806,436.60124069987796,436.6010410399409,440.2336525998544,440.2336525998544,440.7001826998312,440.7001826998312,437.034157600021,437.06759190000594,441.2000941999722,441.76801719982177,p,0,562.6678999979049,None,4.139,3.6037408014354035,1.1485287727550766,,,,,FDI518,001,2024-11-08_08h33.43.992,Time estimation,2023.2.3,59.82636001559209,2024-11-08 08h34.03.822040 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.7681068999227,441.78327209991403,444.782665199833,444.76691049989313,,,,,,,,
