thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,sound_1.stopped,item1.stopped,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.11229350045323372,0.145034100394696,0.145034100394696,8.245020300149918,space,8.089326400309801,None,,,,,,,,,,,,,,,,,,,,,,,,,ETI1115,001,2025-01-17_09h26.19.131,Time estimation,2023.2.3,59.96591530966746,2025-01-17 09h26.37.752418 +0100,
,,,,,,,,,10.755167399998754,10.859500200022012,10.793851583916693,13.125619300175458,13.125677060242742,14.44202210009098,14.44202210009098,14.92524110013619,14.92524110013619,15.191899600438774,15.241985300090164,15.42515920009464,22.208649800159037,w,1,6766.500600147992,None,3.878,1.2926666666666666,3,,,,,ETI1115,001,2025-01-17_09h26.19.131,Time estimation,2023.2.3,59.96591530966746,2025-01-17 09h26.37.752418 +0100,
,,,,,,,,,23.065069700125605,23.15701620001346,23.1073960416019,27.98944210028276,27.989461460057647,29.60575280012563,29.60575280012563,30.07223440008238,30.07223440008238,28.40585000021383,28.439108700025827,30.57221390027553,33.989996100310236,w,1,3404.232600238174,None,4.767,1.5890000000000002,3,,,,,ETI1115,001,2025-01-17_09h26.19.131,Time estimation,2023.2.3,59.96591530966746,2025-01-17 09h26.37.752418 +0100,
,,,,,,,,,34.81369850039482,34.904236200265586,34.85509922150523,37.95410120021552,37.95383856017143,46.83550670044497,46.83550670044497,47.318804000038654,47.318804000038654,38.33734040008858,38.37066990043968,47.81847980013117,50.753356400411576,p,1,2922.8559001348913,None,2.955,8.865,3,,,,,ETI1115,001,2025-01-17_09h26.19.131,Time estimation,2023.2.3,59.96591530966746,2025-01-17 09h26.37.752418 +0100,
,,50.77343170018867,50.78470560023561,50.78470560023561,54.78576320037246,space,3.994437000248581,None,,,,,,,,,,,,,,,,,,,,,,,,,ETI1115,001,2025-01-17_09h26.19.131,Time estimation,2023.2.3,59.96591530966746,2025-01-17 09h26.37.752418 +0100,
,,,,,,,,,55.6184739000164,55.71720810001716,55.65090672140941,64.03225350007415,64.03223556037992,66.79821450030431,66.79821450030431,67.28152750013396,67.28152750013396,64.41546410042793,64.46542000025511,67.78144650021568,68.71584520023316,w,1,932.0053998380899,None,8.245,2.7445220850906655,3.0041660239464334,,,,,ETI1115,001,2025-01-17_09h26.19.131,Time estimation,2023.2.3,59.96591530966746,2025-01-17 09h26.37.752418 +0100,
,,,,,,,,,69.53635400021449,69.63097790023312,69.58123082136734,75.64649670012295,75.64648576024919,78.62927590031177,78.62927590031177,79.11246170010418,79.11246170010418,76.04651190014556,76.06315560033545,79.61247000005096,80.11362400045618,w,1,488.9012002386153,None,5.93,2.9623152275871667,2.0018126176362534,,,,,ETI1115,001,2025-01-17_09h26.19.131,Time estimation,2023.2.3,59.96591530966746,2025-01-17 09h26.37.752418 +0100,
,,,,,,,,,80.94450260000303,81.0453000003472,80.97897522132843,89.89371170010418,89.89370796028524,95.57576720044017,95.57576720044017,96.05897720018402,96.05897720018402,90.27696760045364,90.32680570008233,96.55892730038613,97.49390470003709,w,1,923.1279999949038,None,8.771,5.660617229174744,1.5494776708791378,,,,,ETI1115,001,2025-01-17_09h26.19.131,Time estimation,2023.2.3,59.96591530966746,2025-01-17 09h26.37.752418 +0100,
,,,,,,,,,98.34300390025601,98.44199240021408,98.39232934135943,98.95850520022213,98.95827066004276,99.32516360003501,99.32516360003501,99.80835330020636,99.80835330020636,99.37505420017987,99.40844690008089,100.30818080017343,102.87621990032494,w,1,2555.1758999936283,None,0.4613886110397912,0.35,1.3182531743994035,,,,,ETI1115,001,2025-01-17_09h26.19.131,Time estimation,2023.2.3,59.96591530966746,2025-01-17 09h26.37.752418 +0100,
,,,,,,,,,103.50454780040309,103.60766700003296,103.5412061009556,107.10665070032701,107.10676586013287,109.83970060013235,109.83970060013235,110.3227100004442,110.3227100004442,107.30694010015577,107.34022640017793,110.82282160036266,114.95701290015131,w,1,4117.564000189304,None,3.229,2.712401054521288,1.190458171595825,,,,,ETI1115,001,2025-01-17_09h26.19.131,Time estimation,2023.2.3,59.96591530966746,2025-01-17 09h26.37.752418 +0100,
