thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,sound_1.stopped,item1.stopped,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0787832000060007,0.11192819999996573,0.11192819999996573,2.1974209000181872,space,2.080577100015944,None,,,,,,,,,,,,,,,,,,,,,,,,,CPA1218,001,2024-12-19_14h53.58.238,Time estimation,2023.2.3,60.11692741835978,2024-12-19 14h54.20.892752 +0100,
,,,,,,,,,4.4903985999990255,4.593827500008047,4.528756500396412,6.210420500021428,6.210271910022129,7.243361000000732,7.243361000000732,7.709878800000297,7.709878800000297,8.076543700008187,8.109780500002671,8.209808800020255,11.244540300016524,w,1,3017.838200001279,None,3.01,1.0033333333333332,3,,,,,CPA1218,001,2024-12-19_14h53.58.238,Time estimation,2023.2.3,60.11692741835978,2024-12-19 14h54.20.892752 +0100,
,,,,,,,,,12.159811499994248,12.258971600007499,12.209662980167195,13.74202299999888,13.74204620999808,18.242674900015118,18.242674900015118,18.707623199996306,18.707623199996306,14.22519250001642,14.258752499998081,19.207819600007497,20.143117400002666,p,1,932.7330999949481,None,1.489,4.4670000000000005,3,,,,,CPA1218,001,2024-12-19_14h53.58.238,Time estimation,2023.2.3,60.11692741835978,2024-12-19 14h54.20.892752 +0100,
,,,,,,,,,21.10331530001713,21.207222800003365,21.15788731018256,24.873130399995716,24.87327701000322,26.139595100015868,26.139595100015868,26.62287700001616,26.62287700001616,25.40642330000992,25.439777399995364,27.122982700006105,27.89131570002064,w,1,757.0312999887392,None,3.729,1.243,3,,,,,CPA1218,001,2024-12-19_14h53.58.238,Time estimation,2023.2.3,60.11692741835978,2024-12-19 14h54.20.892752 +0100,
,,27.913312899996527,27.92248800001107,27.92248800001107,31.04043379999348,space,3.1038450000050943,None,,,,,,,,,,,,,,,,,,,,,,,,,CPA1218,001,2024-12-19_14h53.58.238,Time estimation,2023.2.3,60.11692741835978,2024-12-19 14h54.20.892752 +0100,
,,,,,,,,,32.01591200000257,32.10569300001953,32.055641910163104,38.88699379999889,38.88706751000427,41.18680090000271,41.18680090000271,41.66991440000129,41.66991440000129,39.420307699998375,39.45366699999431,42.16966090002097,43.489489700004924,w,1,1306.752400007099,None,6.847,2.2791683100807507,3.0041660239464334,,,,,CPA1218,001,2024-12-19_14h53.58.238,Time estimation,2023.2.3,60.11692741835978,2024-12-19 14h54.20.892752 +0100,
,,,,,,,,,44.42910080001457,44.536059200007,44.471329290172434,46.15234080000664,46.152256209999905,49.48525500000687,49.48525500000687,49.95158459999948,49.95158459999948,46.6521968000161,46.70220349999727,50.45144330000039,53.236593800014816,p,1,2780.7625999848824,None,1.653001869828994,3.309,2.0018126176362534,,,,,CPA1218,001,2024-12-19_14h53.58.238,Time estimation,2023.2.3,60.11692741835978,2024-12-19 14h54.20.892752 +0100,
,,,,,,,,,54.25118809999549,54.35063689999515,54.30148544016993,58.433140300010564,58.433409610021045,64.91527590001351,64.94860760000302,65.41515280000749,65.41515280000749,59.016428800008725,59.049752199993236,65.91492629999993,66.86669950000942,p,1,937.5070999958552,None,4.183990593631269,6.483,1.5494776708791378,,,,,CPA1218,001,2024-12-19_14h53.58.238,Time estimation,2023.2.3,60.11692741835978,2024-12-19 14h54.20.892752 +0100,
,,,,,,,,,67.86806430001161,67.96462179999799,67.91528563016618,76.07979930000147,76.07973871000286,82.3283876000205,82.3283876000205,82.79486399999587,82.79486399999587,76.64625459999661,76.67954919999465,83.29487899999367,87.71257620002143,p,0,4402.5831000180915,None,8.2,6.220352933142696,1.3182531743994035,,,,,CPA1218,001,2024-12-19_14h53.58.238,Time estimation,2023.2.3,60.11692741835978,2024-12-19 14h54.20.892752 +0100,
,,,,,,,,,88.680632100004,88.7938769000175,88.72779121018539,92.22643100001733,92.22656351000478,94.50942390001728,94.50942390001728,94.9925228000211,94.9925228000211,92.75983090000227,92.80969580000965,95.49251250000088,97.51114590000361,w,1,2000.6634999881499,None,3.509,2.2646341189344628,1.5494776708791378,,,,,CPA1218,001,2024-12-19_14h53.58.238,Time estimation,2023.2.3,60.11692741835978,2024-12-19 14h54.20.892752 +0100,
