thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item1.stopped,sound_1.stopped,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.009531499992590398,0.013671200023964047,0.013671200023964047,1.1293857000418939,space,1.1029257999616675,None,,,,,,,,,,,,,,,,,,,,,,,,,EDI714,001,2024-05-13_11h32.50.063,Time estimation,2023.2.3,59.86894686709688,2024-05-13 11h33.02.526816 +0200,
,,,,,,,,,1.6864461000077426,1.7246564000379294,1.711384499882115,5.567617000022437,5.545235719991615,5.631974600022659,5.631974600022659,6.679958800028544,6.711794900009409,7.1799177000066265,7.1799177000066265,7.679241600038949,8.229635700001381,w,1,546.9362000003457,None,3.403,1.1343333333333334,3,,,,,EDI714,001,2024-05-13_11h32.50.063,Time estimation,2023.2.3,59.86894686709688,2024-05-13 11h33.02.526816 +0200,
,,,,,,,,,8.438970000017434,8.471216500038281,8.461649879964535,10.545359300042037,10.544868119986495,10.294874000013806,10.28003040002659,14.500329900009092,14.500329900009092,14.996493200014811,14.996493200014811,15.495386700029485,15.812936200003605,p,1,305.46880001202226,None,1.3136666666666665,3.941,3,,,,,EDI714,001,2024-05-13_11h32.50.063,Time estimation,2023.2.3,59.86894686709688,2024-05-13 11h33.02.526816 +0200,
,,,,,,,,,16.208527000038885,16.230644700000994,16.22802879990195,17.977943600038998,17.977474820037607,17.900861000001896,17.900861000001896,21.450357099995017,21.450357099995017,21.94335900002625,21.94335900002625,22.428180799994152,23.129211799998302,p,1,698.4998999978416,None,1.152,3.4559999999999995,3,,,,,EDI714,001,2024-05-13_11h32.50.063,Time estimation,2023.2.3,59.86894686709688,2024-05-13 11h33.02.526816 +0200,
,,23.136849300004542,23.144188700011,23.144188700011,33.77841470000567,space,10.633046100032516,None,,,,,,,,,,,,,,,,,,,,,,,,,EDI714,001,2024-05-13_11h32.50.063,Time estimation,2023.2.3,59.86894686709688,2024-05-13 11h33.02.526816 +0200,
,,,,,,,,,34.10515469999518,34.127154399990104,34.126785019930686,36.94577290001325,36.94356862001005,36.800226300023496,36.800226300023496,37.679870299994946,37.679870299994946,38.19310430000769,38.19310430000769,38.6604908000445,39.19487050001044,w,1,518.5467000119388,None,2.162999537241432,0.72,3.0041660239464334,,,,,EDI714,001,2024-05-13_11h32.50.063,Time estimation,2023.2.3,59.86894686709688,2024-05-13 11h33.02.526816 +0200,
,,,,,,,,,39.45384420000482,39.475879900041036,39.476884539955066,42.37700340000447,42.37659401998972,42.14327790000243,42.16084570001112,43.47005740000168,43.47005740000168,43.96431020001182,43.96431020001182,44.46037119999528,45.027965800021775,w,1,557.086699991487,None,2.1679630649000625,1.083,2.0018126176362534,,,,,EDI714,001,2024-05-13_11h32.50.063,Time estimation,2023.2.3,59.86894686709688,2024-05-13 11h33.02.526816 +0200,
,,,,,,,,,45.282353800022975,45.30515800003195,45.30998053997173,50.40953850001097,50.409435820003274,50.176235700026155,50.21630750002805,53.24258810002357,53.24258810002357,53.727787900017574,53.727787900017574,54.226400100043975,54.627761300012935,w,1,398.82980001857504,None,4.369527031879168,2.82,1.5494776708791378,,,,,EDI714,001,2024-05-13_11h32.50.063,Time estimation,2023.2.3,59.86894686709688,2024-05-13 11h33.02.526816 +0200,
,,,,,,,,,54.896476300025824,54.91911600000458,54.909594539977846,60.342643600015435,60.34216172003071,60.129609399999026,60.129609399999026,66.55009319999954,66.55009319999954,67.02716900000814,67.02716900000814,67.52583960001357,67.94393900001887,p,1,416.3894000230357,None,4.700917942278694,6.197,1.3182531743994035,,,,,EDI714,001,2024-05-13_11h32.50.063,Time estimation,2023.2.3,59.86894686709688,2024-05-13 11h33.02.526816 +0200,
,,,,,,,,,68.23157190001803,68.2532782999915,68.25871107995626,74.67499600001611,74.67484712000586,74.49163120001322,74.49163120001322,79.49989169999026,79.49989169999026,79.99301999999443,79.99301999999443,80.49170770001365,81.97613520000596,w,1,1477.2117999964394,None,5.725,4.8090727894501,1.190458171595825,,,,,EDI714,001,2024-05-13_11h32.50.063,Time estimation,2023.2.3,59.86894686709688,2024-05-13 11h33.02.526816 +0200,
