thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,1.2746937000047183,1.3286723000055645,1.3286723000055645,61.482772799994564,space,60.13852509998833,None,,,,,,,,,,,,,,,,,,,,,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,62.91288990000612,63.02845939999679,62.94615288003988,64.00036190000537,63.99523210999469,64.95751540000492,65.02871309999318,68.50530699999945,68.50530699999945,68.99474559999362,68.99474559999362,69.47787040000549,73.29667049999989,p,1,3805.5255000072066,None,1.498,4.494,3,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,73.98612990000402,74.04185749999306,74.01022853002506,78.04208990000188,78.04097651000048,78.27904439999838,78.2870597000001,79.30436819999886,79.30436819999886,79.80713519999699,79.80713519999699,80.29190929999459,81.06150939999497,w,1,756.2558999925386,None,3.74,1.2466666666666668,3,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,81.68053830000281,81.72771740000462,81.7078319900218,89.2384960000054,89.23711190999457,89.39889319999202,89.40643499999715,91.64448069999344,91.64448069999344,92.15633579999849,92.15633579999849,92.6372904000018,93.45704029999615,w,1,814.087799997651,None,7.173,2.391,3,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,93.49957939999877,93.50977439999406,93.50977439999406,95.103792599999,space,1.586330200007069,None,,,,,,,,,,,,,,,,,,,,,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,95.92463439999847,95.97400089999428,95.9506291100217,98.66881380000268,98.66718841000257,99.02908350000507,99.03702479999629,106.3536102999933,106.3536102999933,106.8454400000046,106.8454400000046,107.33237499999814,107.46854040000471,p,1,122.18829999619629,None,2.553786954131666,7.672,3.0041660239464334,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,108.24428600000101,108.29935000000114,108.2820729900166,112.13064469999517,112.12897991000064,112.458956699993,112.46585979999509,119.45340040000156,119.45340040000156,119.95569499999692,119.95569499999692,120.42778489999182,120.66473839999526,p,1,231.23459999624174,None,3.6506913462406434,7.308,2.0018126176362534,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,121.45280430000275,121.49972819999675,121.47747869002778,125.07844480000495,125.07492931000452,125.3884939999989,125.39583739999216,130.364259199996,130.364259199996,130.8439681000018,130.8439681000018,131.34089229999518,131.57822529999248,p,1,232.96560000744648,None,3.399210004111661,5.267,1.5494776708791378,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,132.40439049999986,132.4503674000007,132.44067582002606,137.4889009000035,137.4872727099966,137.85860259999754,137.86614450000343,141.21346109999286,141.21346109999286,141.69807810000202,141.69807810000202,142.18704380000418,142.7075463999936,w,1,515.1708000048529,None,4.894,3.7124886896097995,1.3182531743994035,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,143.51897350000218,143.57757739999215,143.553864110024,151.56747729999188,151.56635441000543,151.90969410000253,151.91648119999445,158.17453730000125,158.17453730000125,158.66152340000554,158.66152340000554,159.14763059999677,162.03365080000367,p,0,2870.9247000078904,None,7.846,6.590739756511002,1.190458171595825,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,162.8008775000053,162.84832219999225,162.8303926800232,168.11144569999306,168.11046371000265,168.41840819999925,168.42618959999527,174.82441450000624,174.82441450000624,175.3246336000011,175.3246336000011,175.792761100005,175.97976269999344,p,1,181.75659999542404,None,5.07262195901527,6.687,1.3182531743994035,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,176.77462349999405,176.82412780000595,176.80864730001485,181.67354049999267,181.67241430999564,181.99876139999833,182.00619580000057,185.24414999999863,185.24414999999863,185.72540569999546,185.72540569999546,186.2224869000056,187.0261407999933,w,1,795.0647999969078,None,4.682,3.5516698088992813,1.3182531743994035,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,187.77172849999624,187.81984080000257,187.80597357002114,191.65373589999217,191.65257140999455,191.9496885999979,191.95703219999268,196.07463010000356,196.07463010000356,196.58659989999433,196.58659989999433,197.06864739999583,198.8380552000017,p,1,1753.551099987817,None,3.62648534365006,4.41,1.2160534462718473,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,199.61090479999257,199.65887640000437,199.63472068002156,204.31606029999966,204.3148518100017,204.62869680000586,204.63570909999544,209.77376840000215,209.77376840000215,210.28187229999457,210.28187229999457,210.76409699999203,212.30129930000112,p,1,1529.9613000097452,None,4.472665257168408,5.439,1.2160534462718473,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,213.12976880000497,213.18970220000483,213.17990403002622,218.46140000000014,218.45996370999927,218.85746800000197,218.85746800000197,222.96461419999832,222.96461419999832,223.46155849999923,223.46155849999923,223.94290110000293,229.27903340000194,w,1,5330.968800000846,None,5.151,4.484868052233332,1.1485287727550766,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,230.13553780000075,230.18407829999342,230.17426014002993,237.4381352000055,237.43716820999833,237.84920929999498,237.85674730000028,245.67349820000527,245.67349820000527,246.18219399999361,246.18219399999361,246.66849589999765,247.1055742000026,p,1,428.7786000058986,None,7.1587235731823835,8.222,1.1485287727550766,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,247.87704969999322,247.9247510999994,247.9016645800235,255.36552839999786,255.36423011000005,255.66920400000527,255.67661660000158,263.364173199996,263.364173199996,263.8621628999972,263.8621628999972,264.3461205000058,267.9646405999956,p,1,3603.2437000103528,None,7.245665573505207,7.992,1.1030042608126809,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,268.7697638999962,268.8183856999967,268.79449230001774,269.52617300000566,269.52580560999485,269.84847420000006,269.8584439999977,270.1551635999931,270.1551635999931,270.64880179999454,270.64880179999454,271.1269430999964,274.2457729000016,p,1,3100.711199993384,None,0.547,0.6033433306645365,1.1030042608126809,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,274.8207582000032,274.86822550000215,274.8589092700116,283.4064068000007,283.40483090999913,283.5364602000045,283.5364602000045,292.15618010000617,292.15618010000617,292.6520120000059,292.6520120000059,293.136336399999,293.3559397999925,p,1,207.66379999986384,None,8.149304903432839,8.735,1.0718705587172768,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,294.147014999995,294.19824009999866,294.1856857000239,299.23384289999376,299.2330190099994,299.57731670000067,299.57731670000067,304.4628467000002,304.45736699999543,304.9519758999959,304.9519758999959,305.44857279999997,306.4682749000058,w,0,1003.4833000099752,None,4.866259230258236,5.216,1.0718705587172768,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,307.2665507000056,307.31527079999796,307.29780850002135,312.29651739999827,312.2947969100016,312.61889769999834,312.6273713999981,317.6147045999969,317.6147045999969,318.10896250000224,318.10896250000224,318.59451690000424,320.51496630000474,w,0,1915.616999991471,None,4.811404804628645,5.307,1.1030042608126809,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,321.27672779999557,321.3245532000001,321.31016888001756,323.47461730000214,323.47450620999297,323.7692359999928,323.77687079999305,325.71448310000414,325.71448310000414,326.2266649999947,326.2266649999947,326.6914204999921,327.7791448000062,w,0,1082.4213000014424,None,1.944,2.2327399342358687,1.1485287727550766,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,328.38681769999675,328.43431840000267,328.4244724900098,332.22277849999955,332.22155210999625,332.390519099994,332.3978582999989,335.0641118000058,335.0641118000058,335.5704662999924,335.5704662999924,336.0548540000018,336.47505549999187,w,1,408.068100005039,None,3.44,2.828823034502541,1.2160534462718473,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,337.02148480000324,337.0688933000056,337.05465225001535,341.6365031000023,341.6348747099939,341.7391060999944,341.74664509999275,346.7152681000007,346.7152681000007,347.20446749999246,347.20446749999246,347.6844723999966,347.8372678000014,p,1,140.99549999809824,None,4.155244998064343,5.053,1.2160534462718473,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,348.5426348000037,348.5889604999975,348.5677899400151,353.5821161000058,353.58093571000353,353.82854750000115,353.83575810000184,359.03328930000134,359.03328930000134,359.5286291999946,359.5286291999946,360.01391599999624,360.91642009999487,w,0,891.6846000065561,None,4.735623633488079,5.439,1.1485287727550766,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,361.6691675000038,361.71667379999417,361.6959661700224,366.07815040000423,366.0768611100022,366.36848059999465,366.3758894999919,371.1408783999941,371.1356688999949,371.64164940000046,371.64164940000046,372.126165099995,374.3629327999952,p,1,2231.0834000090836,None,4.151133336676985,5.048,1.2160534462718473,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,375.11644899999374,375.163650699993,375.14223187001915,382.0224317999964,382.0211199099969,382.3196855999995,382.3269261999958,390.134621899997,390.134621899997,390.6352704000019,390.6352704000019,391.11947900000087,391.9905907999928,p,1,863.9165000058711,None,6.656779786133161,8.095,1.2160534462718473,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,392.7729113999958,392.8207107000053,392.80313179002115,401.9327747000061,401.9313322100017,402.2687487999938,402.2760801999975,409.7311555000051,409.72640359999787,410.21681369999715,410.21681369999715,410.71260939999775,413.31611499999417,p,0,2597.9252999968594,None,8.937,7.781259130811355,1.1485287727550766,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,414.0636327999964,414.11195579999185,414.0954405700162,420.70931009999185,420.7082785100021,420.98920690000523,420.9960892999952,428.473771200006,428.473771200006,428.9712073999981,428.9712073999981,429.4566846999951,429.74330859999463,p,1,271.73300000140443,None,6.378831476347735,7.757,1.2160534462718473,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,430.5741629999975,430.62200469999516,430.6064113200176,431.2892151999986,431.28792930999333,431.6674561999971,431.674431499996,431.7536592999968,431.7536592999968,432.25320959999226,432.25320959999226,432.73869480000576,435.97430069999245,w,1,3228.1662999885157,None,0.5447919439297876,0.448,1.2160534462718473,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,436.7015887000016,436.7504196999944,436.7376018600218,440.5861642999953,440.5847452099944,440.84838399999717,440.85516110000026,444.7419735000003,444.7367411000014,445.2215572999994,445.2215572999994,445.7168728999968,445.9206826000009,w,0,186.85260000347625,None,3.5985167268259297,4.133,1.1485287727550766,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,446.51304479999817,446.5606400999968,446.55073048002083,453.89845730000525,453.8969386100027,454.0295576000062,454.0367163000046,462.38409910000337,462.38409910000337,462.87704019999364,462.87704019999364,463.36145589999796,463.5147352000058,p,1,138.471500002197,None,6.963509725630092,8.468,1.2160534462718473,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,464.27517259999877,464.3226214000024,464.31166818002526,464.91111329999694,464.90972221000555,465.2095214000001,465.2161822000053,465.384369899999,465.384369899999,465.86501949999365,465.86501949999365,466.36109849999775,467.76343469999847,w,0,1390.0239000067813,None,0.38,0.462100309583302,1.2160534462718473,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,468.2665749000007,468.3146832000057,468.29369822001024,471.22545280000486,471.2243973099932,471.269558999993,471.27700899999763,474.48459160000493,474.48459160000493,474.9824496999936,474.9824496999936,475.474833100001,475.5107824000006,p,1,17.849299998488277,None,2.46083230672133,3.244,1.3182531743994037,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,476.0887580999988,476.13732049999817,476.1241582700153,478.90658619999886,478.9052278099945,479.019584099995,479.0267692000052,482.0641981999943,482.0641981999943,482.55413069999486,482.55413069999486,483.0386475999985,486.6415338999941,p,1,3593.986300009419,None,2.382,3.14007906141938,1.3182531743994037,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,487.3399158999964,487.3880582999991,487.3710121400189,492.15230479999445,492.1504180099975,492.3993669000047,492.4064437000052,495.87510279999697,495.87510279999697,496.38613970000006,496.38613970000006,496.8676528999931,499.5541161000001,p,0,2678.921300001093,None,4.506,3.7054292422873405,1.2160534462718473,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,500.362924400004,500.410933399995,500.39985661001555,501.9816744999989,501.98077300999574,502.3367792999925,502.3367792999925,503.87525909999385,503.87525909999385,504.3520591999986,504.3520591999986,504.8481252000056,506.2673522999976,p,1,1402.0151999866357,None,1.419,1.870601254472754,1.3182531743994037,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,506.79564409999875,506.8435305000021,506.83044144001616,509.696145599999,509.6950493099968,509.77878559999226,509.78598459999193,512.9044439999998,512.9044439999998,513.4033584999997,513.4033584999997,513.8946634000022,514.4816525999922,p,1,576.7552999895997,None,2.424420484673665,3.196,1.3182531743994037,,,,GCO0716,001,2025-03-19_14h13.38.039,Time estimation,2023.2.3,60.047112963566775,2025-03-19 14h14.29.550221 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.4818383999955,514.4922232999961,517.4912954000029,,,,,,,,
