thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,sound_1.stopped,item1.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.21330429997760803,0.2447607999201864,0.2447607999201864,40.94733459991403,space,40.684544699965045,None,,,,,,,,,,,,,,,,,,,,,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,42.7317219999386,42.86763729993254,42.766007568989885,45.01327969995327,45.01094872998074,46.05211759998929,46.05211759998929,46.342060199938715,46.42682569997851,46.54373269993812,46.54373269993812,47.028364099911414,57.864664799999446,w,1,10829.752100049518,None,3.06,1.02,3,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,58.673311199992895,58.73309759993572,58.713503129477616,62.616613399935886,62.61014512989205,63.878437599982135,63.872810399974696,62.97473929997068,62.98199169989675,64.36750419996679,64.36750419996679,64.86069849994965,68.71405929990578,w,1,3837.18780009076,None,3.7439999999999998,1.248,3,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,69.52483789995313,69.57853979989886,69.5627930295188,73.47678049991373,73.47606762992218,74.73103139991872,74.73103139991872,73.8338205999462,73.84268579992931,75.2409975999035,75.2409975999035,75.72692519996781,78.61327359999996,w,1,2876.355899963528,None,3.75,1.25,3,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,78.66180309990887,78.67131349991541,78.67131349991541,84.86169719998725,space,6.176568599999882,None,,,,,,,,,,,,,,,,,,,,,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,85.71119790000375,85.76210609998088,85.7442743894877,93.5259116999805,93.52530532998499,96.09106649993919,96.0826407999266,93.91450939991046,93.92510199989192,96.59332709992304,96.59332709992304,97.07598500000313,97.69498099992052,w,1,605.5024999659508,None,7.662,2.550458243294685,3.0041660239464334,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,98.58242339990102,98.63380909990519,98.61165224947035,107.49209600000177,107.49144132998772,111.90144299995154,111.90144299995154,107.91456219996326,107.92460519995075,112.4050975999562,112.4050975999562,112.891724599991,114.31179929990321,w,1,1402.9883000766858,None,8.792,4.3920194740213105,2.0018126176362534,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,115.39729189989157,115.45524119993206,115.4450278392993,118.29155919991899,118.29074792999309,122.92090399994049,122.92090399994049,118.9353077999549,118.94201339990832,123.42504529992584,123.42504529992584,123.90784529992379,124.1116228000028,p,1,198.56639998033643,None,2.9777776645094365,4.614,1.5494776708791378,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,125.06240299995989,125.11154499999247,125.09434006940573,127.97448429989163,127.97366262988653,131.7515181999188,131.7515181999188,128.46429299993906,128.47379419999197,132.2420999999158,132.2420999999158,132.72408229997382,135.37687739997637,p,1,2645.979700027965,None,2.848466495603759,3.755,1.3182531743994035,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,136.51427589997184,136.56759979994968,136.5607081293594,140.45702719991095,140.45645542994606,145.33130639989395,145.33130639989395,141.1543922999408,141.16178999992553,145.8211413999088,145.8211413999088,146.30685319995973,146.44365929998457,p,1,126.56350003089756,None,4.076581702567919,4.853,1.190458171595825,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,147.31330189993605,147.3686766999308,147.3594684494892,150.0898713999195,150.08940692995674,152.46114649996161,152.46114649996161,150.5140498999972,150.52254649996758,152.96044860000256,152.96044860000256,153.45673659991007,153.544058999978,w,1,83.5166999604553,None,2.6422301927761485,2.367,1.1162780704588713,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,154.3830602999078,154.43404449999798,154.42595578953623,157.45625569997355,157.45568472989834,160.5919767000014,160.5919767000014,157.8539918999886,157.8608649999369,161.08201009989716,161.08201009989716,161.57281969999894,161.89300089993048,p,1,306.15590000525117,None,2.9089333358790603,3.118,1.0718705587172768,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,162.63205789995845,162.6826405999018,162.67517950953913,165.17258499993477,165.1722305299947,167.3410392999649,167.3410392999649,165.44472479994874,165.45530309993774,167.85004099993967,167.85004099993967,168.33921389991883,170.29305869992822,w,1,1950.2483999822289,None,2.264005322611778,2.167,1.0447648004669026,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,171.14026699995156,171.19007029989734,171.1748839895241,173.08888369996566,173.0882580299396,174.85140499996487,174.85140499996487,173.48264939989895,173.48821379989386,175.33328799996525,175.33328799996525,175.82215629995335,178.49237719993107,w,1,2655.0395000958815,None,1.7866918430770815,1.738,1.0280160201824404,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,179.21053909999318,179.2609083999414,179.24085924960673,186.27168599993456,186.2710652299458,193.18047209992073,193.18047209992073,186.53500729997177,186.54351969994605,193.68354599992745,193.68354599992745,194.17126939992886,195.19109869992826,p,1,1011.7435000138357,None,6.774852822933822,6.894,1.017586681243148,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,196.24487159994897,196.29514169995673,196.27440354938153,203.53812579996884,203.53693592995404,210.9718316999497,210.9718316999497,204.13428509992082,204.14157849992625,211.46703889989294,211.46703889989294,211.95397219993174,212.05728829989675,p,1,85.82319994457066,None,7.33388196711936,7.415,1.0110607224447195,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,212.89887399994768,212.94939139997587,212.93972338947933,220.97018869989552,220.96957442995625,228.94109199999366,228.94109199999366,221.3630421999842,221.3630421999842,229.44814519991633,229.44814519991633,229.9198162999237,230.7068767999299,p,1,781.8925000028685,None,7.903951569090755,7.959,1.006964672091934,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,231.51468039990868,231.57307169993874,231.5555326295318,235.50268339994363,235.50222992994821,239.32165899989195,239.32165899989195,235.86458399996627,235.87194179999642,239.81937239994295,239.81937239994295,240.30246809998062,242.8727378998883,w,0,2565.3735999949276,None,3.7883736558146675,3.805,1.004388781491977,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,243.65766579995397,243.70971999992616,243.6881214695284,250.4853785999585,250.48473782993386,257.06112959992606,257.06112959992606,250.80522609991021,250.8127767998958,257.54826599999797,257.54826599999797,258.0351324999938,258.455339099979,p,0,413.2146000629291,None,6.598,6.552364926857746,1.006964672091934,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,259.53050449991133,259.58002409990877,259.5716641093371,262.85152409994043,262.85087652998044,266.22139530000277,266.22139530000277,263.4743189999135,263.4840861998964,266.7349572998937,266.7349572998937,267.2179631999461,276.70404559990857,p,0,9473.530700081028,None,3.395,3.357859646442377,1.0110607224447195,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,277.5638917000033,277.623160499963,277.60341591942125,278.8508781999117,278.8500536298845,279.99103549995925,279.99103549995925,279.26403959991876,279.2712794999825,280.49901389994193,280.49901389994193,280.9840605999343,285.15369339997414,p,0,4151.372899999842,None,1.1437674297172984,1.124,1.017586681243148,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,285.83860529994126,285.89792219991796,285.8859465195099,286.76710579998326,286.76638582993763,287.37048689997755,287.37048689997755,287.01462849997915,287.0215996999759,287.86541099997703,287.86541099997703,288.35027469997294,292.4707481999649,w,1,4110.315900063142,None,0.6055014358874574,0.589,1.0280160201824404,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
,,,,,,,,,293.1809859999921,293.2327477999497,293.21909484954085,295.05002460000105,295.04933922998606,296.682022199966,296.67264399991836,295.31433709990233,295.3213679000037,297.17027719994076,297.17027719994076,297.6667425999185,302.82032349996734,p,1,5148.080299957655,None,1.573,1.6170691997469788,1.0280160201824404,,,,,APR1014,001,2024-05-27_09h49.03.763,Time estimation,2023.2.3,59.98523163524899,2024-05-27 09h49.22.677702 +0200,
