thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,sound_1.stopped,item2.started,sound_2.started,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,373.5295749999932,373.54946389998076,373.5465093600331,381.07969869999215,381.3460672000074,381.346200690011,381.07969869999215,389.43810169998324,389.43810169998324,389.91444989998126,389.91444989998126,390.4138921999838,391.0646153999842,p,1,643.1073000421748,None,7.027251028843957,8.071,1.1485287727550766,,,,,AEL514,001,2025-04-11_09h39.25.106,Time estimation,2023.2.3,60.021595773889324,2025-04-11 09h39.45.680752 +0200,
,,,,,,,,,391.2796667999937,391.2973767000367,391.29681916006376,397.49777870002436,397.76370120001957,397.7635295900283,397.49777870002436,404.31827520002844,404.31827520002844,404.8149784000125,404.8149784000125,405.31394180003554,408.06509230000665,w,0,2737.063499982469,None,5.695112003428116,6.541,1.1485287727550766,,,,,AEL514,001,2025-04-11_09h39.25.106,Time estimation,2023.2.3,60.021595773889324,2025-04-11 09h39.45.680752 +0200,
,,,,,,,,,408.27481530001387,408.29208590002963,408.29726036004723,412.2289378999849,412.48916210001335,412.48874978999373,412.2059619000065,415.31011680001393,415.31011680001393,415.7906422999804,415.7906422999804,416.29039009998087,417.79256090003764,w,1,1492.7229000022635,None,3.4110299167925318,2.805,1.2160534462718473,,,,,AEL514,001,2025-04-11_09h39.25.106,Time estimation,2023.2.3,60.021595773889324,2025-04-11 09h39.45.680752 +0200,
,,,,,,,,,417.9919328999822,418.00920380000025,418.00681937005135,419.35131140000885,419.6233183000004,419.6231719900272,419.35131140000885,420.64985159999924,420.64985159999924,421.14146369998343,421.14146369998343,421.6399348999839,428.57623459998285,p,1,6931.192699994426,None,0.83,1.0093243604056332,1.2160534462718473,,,,,AEL514,001,2025-04-11_09h39.25.106,Time estimation,2023.2.3,60.021595773889324,2025-04-11 09h39.45.680752 +0200,
,,,,,,,,,428.78533540002536,428.80318669998087,428.8068993600435,430.91964340000413,431.18371369998204,431.1835650899913,430.91964340000413,433.0400843999814,433.0400843999814,433.53450519999024,433.53450519999024,434.03405010001734,434.4012088000309,p,1,363.80029999418184,None,1.605,1.843388680271898,1.1485287727550766,,,,,AEL514,001,2025-04-11_09h39.25.106,Time estimation,2023.2.3,60.021595773889324,2025-04-11 09h39.45.680752 +0200,
,,,,,,,,,434.6084567999933,434.6262026000186,434.63323716005544,440.2402535000001,440.5009699999937,440.50077019002055,440.2402535000001,444.9596499000327,444.9596499000327,445.4350831999909,445.4350831999909,445.9343627000344,448.50404889998026,p,0,2555.9011999866925,None,5.096,4.436980701646489,1.1485287727550766,,,,,AEL514,001,2025-04-11_09h39.25.106,Time estimation,2023.2.3,60.021595773889324,2025-04-11 09h39.45.680752 +0200,
,,,,,,,,,448.73966510000173,448.7618981000269,448.76788394006434,456.6903154000174,456.9100887000095,456.91018489002016,456.6903154000174,463.0198754000012,463.0198754000012,463.51137790002394,463.51137790002394,464.01048579998314,467.1949801000301,p,0,3171.2063999730162,None,7.406,6.09019284695518,1.2160534462718473,,,,,AEL514,001,2025-04-11_09h39.25.106,Time estimation,2023.2.3,60.021595773889324,2025-04-11 09h39.45.680752 +0200,
,,,,,,,,,467.4039152000332,467.4214349000249,467.4267601600266,471.25098459998844,471.5186057999963,471.5183897900162,471.25098459998844,474.060364999983,474.060364999983,474.5363554999931,474.5363554999931,475.03537920000963,475.98767050000606,p,0,947.8123000008054,None,3.32,2.5184843582967984,1.3182531743994037,,,,,AEL514,001,2025-04-11_09h39.25.106,Time estimation,2023.2.3,60.021595773889324,2025-04-11 09h39.45.680752 +0200,
,,,,,,,,,476.20723500003805,476.2259492999874,476.2352006500587,479.389727700036,479.6401710000355,479.6397572900052,479.3735292000347,483.549236699997,483.549236699997,484.04129490000196,484.04129490000196,484.54019379999954,485.7093532999861,p,1,1159.4423999777064,None,2.639743689089063,3.9,1.4774161658648886,,,,,AEL514,001,2025-04-11_09h39.25.106,Time estimation,2023.2.3,60.021595773889324,2025-04-11 09h39.45.680752 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.7094226999907,485.72374099999433,488.7238899000222,488.7090782999876,,,,,,,,
