thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,sound_2.stopped,image_L.started,image_R.started,item2.stopped,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.06913230009377003,0.08455680031329393,0.08455680031329393,4.486051500309259,space,4.38993740035221,None,,,,,,,,,,,,,,,,,,,,,RDP818,001,2024-11-12_10h27.10.322,Time estimation,2023.2.3,59.75193384676277,2024-11-12 10h27.35.624470 +0100,
,,,,,,,,,7.1527767004445195,7.266220400109887,7.195282952254638,7.266220400109887,7.195282952254638,8.999408700037748,9.032534500118345,10.998804400209337,11.048751200083643,11.048751200083643,11.065467600245029,11.548673100303859,14.66657240036875,w,0,3106.5146001055837,None,1.262,3.786,3,RDP818,001,2024-11-12_10h27.10.322,Time estimation,2023.2.3,59.75193384676277,2024-11-12 10h27.35.624470 +0100,
,,,,,,,,,15.567847200203687,15.664667600300163,15.612965850764887,20.580108100082725,20.580128850368784,21.046712200157344,21.080018900334835,22.246591500006616,22.713091799989343,22.713091799989343,22.246591500006616,23.212899200152606,25.381201600190252,p,0,2166.3567000068724,None,4.9079999999999995,1.636,3,RDP818,001,2024-11-12_10h27.10.322,Time estimation,2023.2.3,59.75193384676277,2024-11-12 10h27.35.624470 +0100,
,,,,,,,,,26.344579900149256,26.445724700111896,26.393837151071057,29.99486260022968,29.994856950314716,30.52812340017408,30.561387700028718,31.22793580032885,31.69451400032267,31.69451400032267,31.22793580032885,32.19439290044829,35.695353500079364,,,,,,,,,,,,,,,
