thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item1.stopped,sound_1.stopped,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0038310999516397715,0.007549199974164367,0.007549199974164367,5.370098900049925,space,5.345883900066838,None,,,,,,,,,,,,,,,,,,,,,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,5.794913799967617,5.82109469990246,5.8191016596974805,10.966685499995947,10.966685499995947,11.003395699895918,11.002292479970492,12.556493500014767,12.556493500014767,13.053387499880046,13.053387499880046,13.5534129999578,14.055601000087336,w,1,491.5928998962045,None,4.632,1.544,3,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,14.269876099890098,14.287933700019494,14.286408719839528,16.19882220006548,16.19882220006548,16.453476900001988,16.452764179906808,20.625908999936655,20.625908999936655,21.104107900056988,21.104107900056988,21.603165599983186,22.87321130000055,p,1,1266.1337999161333,None,1.3860000000000001,4.158,3,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,23.086887900019065,23.104284100001678,23.10315011977218,27.153605500003323,27.153605500003323,27.419988400069997,27.419471880071796,28.61710839997977,28.61710839997977,29.087590999901295,29.087590999901295,29.586808499880135,30.53773340000771,w,1,940.5243000946939,None,3.533,1.1776666666666666,3,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,30.550438300007954,30.55404970003292,30.55404970003292,32.9221908999607,space,2.364860199857503,None,,,,,,,,,,,,,,,,,,,,,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,33.13673770008609,33.154782800003886,33.15314251976088,36.028352699941024,36.028352699941024,36.28677310002968,36.28629597986583,43.39736619987525,43.39736619987525,43.870801999932155,43.870801999932155,44.370134599972516,44.98837779997848,p,1,608.6637999396771,None,2.3590573701682893,7.087,3.0041660239464334,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,45.19898430001922,45.2160581999924,45.22011301992461,50.007555099902675,50.007555099902675,50.27024869993329,50.270257279858924,58.84728479990736,58.84728479990736,59.33874929999001,59.33874929999001,59.83698339993134,61.089165000012144,p,1,1245.8113001193851,None,4.277123605160425,8.562,2.0018126176362534,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,61.30520320008509,61.32320229988545,61.32007821975276,67.2558391999919,67.2558391999919,67.52022289996967,67.52003497991245,71.03657709993422,71.03657709993422,71.52103960001841,71.52103960001841,72.02000249992125,72.4892573999241,w,1,451.9927999936044,None,5.426,3.5018252292215437,1.5494776708791378,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,72.6950930999592,72.71355019998737,72.720258919755,79.84661999996752,79.84661999996752,80.10413089999929,80.10332437988836,88.8377006999217,88.8377006999217,89.33863819995895,89.33863819995895,89.8204671998974,89.90517299994826,p,1,79.72380006685853,None,6.614055759033069,8.719,1.3182531743994035,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,90.12789219990373,90.14637649990618,90.15374509978574,98.45570779987611,98.45570779987611,98.72018720000051,98.72022448002826,105.29747759993188,105.29747759993188,105.77220760006458,105.77220760006458,106.27125380001962,106.92354119988158,w,1,645.7891999743879,None,7.801,6.552939184366853,1.190458171595825,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,107.14162450004369,107.1596709000878,107.15479181986302,112.87668749992736,112.87668749992736,113.13775929994881,113.13799817988183,118.96603329991922,118.96603329991922,119.45505600003526,119.45505600003526,119.95429120003246,120.3889534000773,p,1,432.085599983111,None,5.211067165019905,5.817,1.1162780704588713,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,120.60623289993964,120.62523079989478,120.62104461970739,129.27586510009132,129.27586510009132,129.5383762998972,129.53846238006372,137.15040470007807,137.15040470007807,137.63944040006027,137.63944040006027,138.13853999995627,142.85795990005136,w,1,4707.094099838287,None,8.145,7.598865304918199,1.0718705587172768,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,143.08769389986992,143.10589749994688,143.10552109975833,148.77658509998582,148.77658509998582,149.0394051000476,149.0384370799875,153.99760690005496,153.99760690005496,154.47296199994162,154.47296199994162,154.97216170001775,155.77527099987492,p,0,800.4205001052469,None,5.167,4.945610722806589,1.0447648004669026,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,156.0203460000921,156.0386942999903,156.03924877988175,164.86737710004672,164.86737710004672,165.08910809992813,165.0890395800816,172.8573453000281,172.8573453000281,173.35713679995388,173.35713679995388,173.8555791999679,173.87367630004883,p,0,12.232800014317036,None,8.311,7.7537347512799455,1.0718705587172768,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,174.11942099989392,174.13588789990172,174.1391252798494,181.78597870003432,181.78597870003432,182.00581000000238,182.0054690799443,188.416338799987,188.416338799987,188.9068360000383,188.9068360000383,189.40581679996103,190.0066225999035,w,1,590.6454999931157,None,7.132,6.389089052934839,1.1162780704588713,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,190.248513400089,190.26628000009805,190.272261679871,197.55587100004777,197.57721029990353,197.8061844999902,197.80589957989287,205.38984089996666,205.38984089996666,205.87414549989626,205.87414549989626,206.37309350003488,207.2425619000569,w,0,856.6175000742078,None,6.785047740735905,7.574,1.1162780704588713,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,207.46758039994165,207.48627100000158,207.48992649989668,211.52200299990363,211.52200299990363,211.75651440001093,211.75581668002997,215.94048919994384,215.94048919994384,216.442202599952,216.442202599952,216.9400583000388,217.37589240004309,w,0,424.7143999673426,None,3.50957312040568,4.178,1.190458171595825,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,217.5956031999085,217.61207589996047,217.60683421976864,225.37299979990348,225.36718209995888,225.6231007000897,225.62323028000537,231.12601009989157,231.12601009989157,231.62502839998342,231.62502839998342,232.12366409995593,232.1594849000685,w,1,19.075199961662292,None,7.246,5.496667969945363,1.3182531743994037,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,232.39489870006219,232.411090800073,232.40711519971956,238.55782680003904,238.55782680003904,238.80668989988044,238.80737148004118,246.25746129988693,246.25746129988693,246.75832880008966,246.75832880008966,247.25731809996068,247.52686179988086,p,1,257.3715001344681,None,5.644590997013999,7.441,1.3182531743994037,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,247.75662670005113,247.77543790009804,247.7741413997719,251.91682070004754,251.91682070004754,252.173867699923,252.1737943800399,256.5973161000293,256.5973161000293,257.0755397998728,257.0755397998728,257.57429190003313,258.7277396998834,p,1,1142.883500084281,None,3.6314193373148904,4.416,1.2160534462718473,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,258.98088050005026,259.0009254999459,259.00828185968567,263.6407681000419,263.66695229988545,263.8742196999956,263.87403857999016,267.29740909999236,267.29740909999236,267.7748954000417,267.7748954000417,268.27423319988884,269.8610398999881,p,0,1569.5031001232564,None,4.14,3.404455628732709,1.2160534462718473,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,270.0896226998884,270.10613769991323,270.1077245998895,278.8069541999139,278.8069541999139,279.04129029996693,279.04077727987897,285.2667117000092,285.2667117000092,285.7425293000415,285.7425293000415,286.241825300036,287.6936725000851,p,0,1446.3845000136644,None,8.177,6.202905601744856,1.3182531743994037,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
,,,,,,,,,287.9180292999372,287.9368730999995,287.9411694997689,290.4274442999158,290.4274442999158,290.67470999993384,290.6743581799092,292.0373066000175,292.0373066000175,292.5258299000561,292.5258299000561,293.0250268999953,294.160724400077,w,1,1128.2786999363452,None,1.9812150784248155,1.341,1.4774161658648886,,,,,DLA215,001,2025-04-02_10h27.30.137,Time estimation,2023.2.3,59.81941713343437,2025-04-02 10h28.06.280348 +0200,
