thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,2.674362200006726,4.014943400004995,4.014943400004995,55.01747510000132,space,50.98915219999617,None,,,,,,,,,,,,,,,,,,,,,,,,mto1116,001,2025-01-14_10h36.57.638,Time estimation,2023.2.3,59.965663663062514,2025-01-14 10h37.37.050192 +0100,
,,,,,,,,,56.76739710000402,56.9333811999968,56.796907500019,57.24788650000119,57.22985840000765,58.52254879999964,58.646508400008315,60.8690815000009,60.8779324000061,61.36436870000034,61.36436870000034,61.846898200004944,64.56545340000594,w,0,2713.2993999985047,None,1.2066666666666668,3.62,3,,,,mto1116,001,2025-01-14_10h36.57.638,Time estimation,2023.2.3,59.965663663062514,2025-01-14 10h37.37.050192 +0100,
,,,,,,,,,65.5419636000006,65.60569640000176,65.57806960001327,69.77636180000263,69.77617840000167,70.31239000000642,70.31930920000013,71.17806920000294,71.17806920000294,71.6875330000039,71.6875330000039,72.17574910000258,73.56366400000115,p,0,1370.2154999919003,None,4.201,1.4003333333333332,3,,,,mto1116,001,2025-01-14_10h36.57.638,Time estimation,2023.2.3,59.965663663062514,2025-01-14 10h37.37.050192 +0100,
,,,,,,,,,74.23256770000444,74.29435500000545,74.27670720000897,75.66352139999799,75.65698640000338,75.88089000000036,75.8900738999946,78.94072369999776,78.94568699999945,79.43854659999488,79.43854659999488,79.92440390000411,87.65824160000193,w,0,7728.181800004677,None,1.087,3.261,3,,,,mto1116,001,2025-01-14_10h36.57.638,Time estimation,2023.2.3,59.965663663062514,2025-01-14 10h37.37.050192 +0100,
,,87.70355879999988,87.71403679999639,87.71403679999639,95.11903590000293,space,7.388643800004502,None,,,,,,,,,,,,,,,,,,,,,,,,mto1116,001,2025-01-14_10h36.57.638,Time estimation,2023.2.3,59.965663663062514,2025-01-14 10h37.37.050192 +0100,
,,,,,,,,,95.87192370000412,95.92193820000102,95.89948520000763,103.86615800000436,103.86429100000387,104.162032799999,104.16906210000161,106.44823270000052,106.44823270000052,106.95927069999743,106.95927069999743,107.44763009999588,109.55044619999535,w,1,2084.861399998772,None,7.745,2.578086543241626,3.0041660239464334,,,,mto1116,001,2025-01-14_10h36.57.638,Time estimation,2023.2.3,59.965663663062514,2025-01-14 10h37.37.050192 +0100,
,,,,,,,,,110.67767879999883,110.73432309999771,110.71339830000943,112.42974760000652,112.42810420000606,113.10192929999903,113.1110253000079,116.18903190000856,116.18903190000856,116.69263849999697,116.69263849999697,117.17744579999999,117.48169210000196,p,1,287.20479999901727,None,1.8698053788969249,3.743,2.0018126176362534,,,,mto1116,001,2025-01-14_10h36.57.638,Time estimation,2023.2.3,59.965663663062514,2025-01-14 10h37.37.050192 +0100,
,,,,,,,,,118.20515310000337,118.28858599999512,118.26132970001055,123.14257070000167,123.14093849999918,123.43184649999603,123.44078829999489,126.16816359999939,126.16816359999939,126.66164410000783,126.66164410000783,127.15758139999525,129.02851780000492,w,1,1863.5490000015125,None,4.657,3.005528951803304,1.5494776708791378,,,,mto1116,001,2025-01-14_10h36.57.638,Time estimation,2023.2.3,59.965663663062514,2025-01-14 10h37.37.050192 +0100,
,,,,,,,,,129.8162810000067,129.87702319999516,129.8577590000059,137.25373660000332,137.25315370000172,137.5821173000004,137.59195129999716,142.73780329999863,142.73780329999863,143.23022959999798,143.23022959999798,143.71942160000617,146.03900380000414,w,1,2313.3652999968035,None,7.21,5.469359103409615,1.3182531743994035,,,,mto1116,001,2025-01-14_10h36.57.638,Time estimation,2023.2.3,59.965663663062514,2025-01-14 10h37.37.050192 +0100,
,,,,,,,,,146.85456469999917,146.90534959999786,146.88490040000616,153.93154360000335,153.9314489000084,154.29248329999973,154.3011261000065,162.13853769999696,162.13853769999696,162.63939939999545,162.63939939999545,163.12873189999664,164.3163751999964,w,0,1181.5114000055473,None,6.885584219235366,8.197,1.190458171595825,,,,mto1116,001,2025-01-14_10h36.57.638,Time estimation,2023.2.3,59.965663663062514,2025-01-14 10h37.37.050192 +0100,
,,,,,,,,,165.0882205999951,165.138034100004,165.12922480001143,167.61113269999623,167.6099054000064,167.94341829999757,167.95216129999608,169.36721549999493,169.36721549999493,169.87660240000696,169.87660240000696,170.36038800000097,170.88029489999462,p,0,513.986300007673,None,2.293760523454962,1.74,1.3182531743994035,,,,mto1116,001,2025-01-14_10h36.57.638,Time estimation,2023.2.3,59.965663663062514,2025-01-14 10h37.37.050192 +0100,
,,,,,,,,,171.65307329999632,171.71456029999536,171.69214060000522,174.8080883000075,174.80713179999876,175.14291310000408,175.15015430000494,179.34752009999647,179.34752009999647,179.84351170000446,179.84351170000446,180.34008069999982,180.41108900000108,p,1,64.44980000378564,None,2.923565847470253,4.53,1.5494776708791378,,,,mto1116,001,2025-01-14_10h36.57.638,Time estimation,2023.2.3,59.965663663062514,2025-01-14 10h37.37.050192 +0100,
