thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,sound_1.stopped,item1.stopped,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0025525999953970313,0.018721899992669933,0.018721899992669933,22.84757269998954,space,22.824087799992412,None,,,,,,,,,,,,,,,,,,,,,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,23.297678199989605,23.323936999993748,23.310496499977308,25.82779089998803,25.83095139999932,25.86244009999791,25.861852099989484,31.88695679999364,31.88695679999364,32.36316699998861,32.36316699998861,32.862619099993026,40.232467499998165,p,1,7363.1855999992695,None,2.002,6.005999999999999,3,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,40.451759299990954,40.46807170000102,40.46171619998349,42.125382199999876,42.125382199999876,42.380248299989034,42.37942189999885,45.80658049999329,45.80658049999329,46.28066649999528,46.28066649999528,46.779627899988554,51.59891729999799,p,1,4803.18659999466,None,1.136,3.4079999999999995,3,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,51.823065899996436,51.84185539999453,51.845827799981635,55.68590589999803,55.68590589999803,55.9294213999965,55.92933349999803,57.057558699991205,57.057558699991205,57.54759129999729,57.54759129999729,58.04637820000062,59.44951169998967,w,1,1387.3450999963097,None,3.331,1.1103333333333334,3,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,59.46209449999151,59.46483699999226,59.46483699999226,65.9821932999912,space,6.512184899998829,None,,,,,,,,,,,,,,,,,,,,,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,66.20673700000043,66.22409109999717,66.2286117999829,74.51636219999637,74.51636219999637,74.76305819999834,74.7632380999872,77.36660660000052,77.36660660000052,77.86470569999074,77.86470569999074,78.36373579999781,79.73232709999138,w,1,1361.1365999968257,None,7.78,2.5897370311710586,3.0041660239464334,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,79.94068419998803,79.9585156999965,79.96281859998125,84.6374436999904,84.61340269999346,84.8971620999946,84.89677249999804,86.98657729999104,86.98657729999104,87.48200099999667,87.48200099999667,87.96413049999683,88.94955330000084,w,1,980.4844000027515,None,4.156,2.076118395590601,2.0018126176362534,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,89.15236529998947,89.16840059999959,89.16307649999071,92.09821250000095,92.10157099999196,92.36345140000049,92.36326029998745,96.1160486000008,96.1160486000008,96.6152269999875,96.6152269999875,97.11450509999122,98.64928829998826,p,1,1521.7272000008961,None,2.4143619945664936,3.741,1.5494776708791378,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,98.87436059999163,98.89283509999223,98.89636609997979,102.24720410000009,102.24720410000009,102.51372239999182,102.51440669999428,106.2874473999982,106.2874473999982,106.76536710000073,106.76536710000073,107.2640429999883,108.48360469999898,p,1,1215.8234000089578,None,2.85,3.7570215470383,1.3182531743994035,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,108.69091509999998,108.70806939998874,108.7128974999854,111.17625889999908,111.1472095999925,111.43041639999137,111.43064009999361,113.74709299999813,113.74709299999813,114.23167729999113,114.23167729999113,114.73074439998891,120.96660259999044,p,1,6221.393800005899,None,1.939,2.3082983947243045,1.190458171595825,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,121.17639009999402,121.19238779999432,121.19683839998324,128.1472178999975,128.1472178999975,128.41425839999283,128.41436289998964,134.20555499999318,134.20555499999318,134.6821643000003,134.6821643000003,135.18162979999033,136.950245,w,1,1763.982999997097,None,6.44,5.7691718313096425,1.1162780704588713,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,137.16081979998853,137.17733969999244,137.1801295999816,142.15553059999365,142.15553059999365,142.43077289999928,142.4304161999913,146.61448359998758,146.6073655999935,147.09878770000068,147.09878770000068,147.5986295999901,149.41699509999307,w,1,1808.4583000018029,None,4.468,4.16841377315832,1.0718705587172768,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,149.64003329999105,149.65667149999354,149.66391899999144,151.7874412999954,151.76502219999384,152.0314062999969,152.03107439998857,153.58686239999952,153.58686239999952,154.06566259999818,154.06566259999818,154.56475539998792,156.10037329999614,w,1,1528.4739999915473,None,1.607893027918563,1.539,1.0447648004669026,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,156.30956779999542,156.32736129999103,156.33034249998164,163.2558594000002,163.2558594000002,163.51470229998813,163.51433169999072,169.77513909999107,169.77513909999107,170.26666419999674,170.26666419999674,170.74912619999668,174.2170647999883,w,1,3460.129400002188,None,6.412,6.237256885220594,1.0280160201824404,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,174.43061260000104,174.44761550000112,174.44777439997998,177.3362880999921,177.3362880999921,177.59893680000096,177.59881329999334,180.01695089999703,180.01695089999703,180.5165416999953,180.5165416999953,181.0161941999977,185.00133229998755,w,0,3982.2332999901846,None,2.373,2.4147331945899904,1.017586681243148,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,185.22411849998753,185.242582699997,185.2479501999842,188.55752859999484,188.55752859999484,188.7989774999878,188.79898919999104,191.68826279998757,191.68826279998757,192.18348009999318,192.18348009999318,192.68282829999225,205.83530069999688,w,0,13149.508999995305,None,2.798,2.8763888244704683,1.0280160201824404,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,206.05391279999458,206.07141629999387,206.06513859998668,212.28802529998939,212.29917800000112,212.5658754999895,212.56590629999263,218.05836609999824,218.05836609999824,218.53399440000067,218.53399440000067,219.0341783999902,222.3365039999917,p,0,3297.859600002994,None,5.716,5.471087844312457,1.0447648004669026,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,222.5511559000006,222.56792779998796,222.5658330999926,225.05707509999047,225.05707509999047,225.33289009999135,225.33262799999065,227.46606339998834,227.46606339998834,227.95080469999812,227.95080469999812,228.44997629999125,235.8522498999955,w,0,7398.806199998944,None,1.981,2.1233755768189253,1.0718705587172768,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
,,,,,,,,,236.06504449999193,236.08144899999024,236.08195419998665,244.1264572999935,244.1264572999935,244.38318189998972,244.38261809999094,252.7962441999989,252.7962441999989,253.2842660999886,253.2842660999886,253.78380639999523,257.0354592999938,p,1,3241.5032999997493,None,7.521423399949652,8.396,1.1162780704588713,,,,,LPA1116,001,2025-03-19_11h50.37.028,Time estimation,2023.2.3,59.94014377370852,2025-03-19 11h51.07.269749 +0100,
