thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.06213729997398332,0.07860509998863563,0.07860509998863563,117.18838279996999,space,117.1001271000132,None,,,,,,,,,,,,,,,,,,,,,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,118.48193190002348,118.55419320001965,118.50707589985105,119.86976500001037,119.86961140001658,120.70274659997085,120.71947710000677,124.88520919997245,124.88520919997245,125.35179990000324,125.35179990000324,125.85165620001499,128.45243609999306,p,1,2583.4192999755032,None,1.666,4.997999999999999,3,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,129.00550969998585,129.0844268000219,129.03607219993137,133.88338000001386,133.8833991999971,133.9835622999817,134.0166857999866,135.38307759998133,135.38307759998133,135.86630609998247,135.86630609998247,136.36617649998516,138.23356480000075,w,1,1851.521699980367,None,4.424,1.4746666666666668,3,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,138.7841190000181,138.865777399973,138.81729539990192,141.83169189997716,141.8317941000103,141.93176279996987,141.94843210000545,149.59687349997694,149.59687349997694,150.08005980000598,150.08005980000598,150.5798961999826,151.4641937999986,p,1,875.5073000211269,None,2.583,7.7490000000000006,3,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,151.47671189997345,151.49646639998537,151.49646639998537,155.87982309999643,space,4.376056700013578,None,,,,,,,,,,,,,,,,,,,,,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,156.4124710999895,156.49552759999642,156.44692189990312,159.76133649999974,159.76143700001995,159.844743499998,159.87810019997414,160.74451330001466,160.74451330001466,161.21104419999756,161.21104419999756,161.71099549997598,162.76297079998767,w,1,1047.5100000039674,None,2.8749868849167366,0.957,3.0041660239464334,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,163.19393979996676,163.2607008999912,163.22942499994534,165.97674120002193,165.97681989999256,165.96011119999457,165.97674120002193,167.10984669998288,167.10984669998288,167.57638939999742,167.57638939999742,168.07632990001002,169.0439585999702,w,1,951.0510999825783,None,2.2039956920175148,1.101,2.0018126176362534,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,169.45322089997353,169.52613100002054,169.47724969994744,174.99158460000763,174.99155899999897,174.9415808999911,174.97485030000098,178.2077711999882,178.2077711999882,178.67412709997734,178.67412709997734,179.17400599998655,179.7750653999974,p,0,591.0782999708317,None,4.94,3.1881711449234107,1.5494776708791378,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,180.30866839998635,180.3743536999682,180.34202069991736,186.97239229996921,186.97245760001243,187.05576620000647,187.07245610002428,190.08853239996824,190.08853239996824,190.57168100000126,190.57168100000126,191.07158430002164,191.73930469999323,w,1,650.6646999623626,None,6.192,3.0931966086373923,2.0018126176362534,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,192.29240749997552,192.3713648999692,192.3229563999339,195.58729910000693,195.58742439998315,195.68733589997282,195.72068769996986,201.30279609997524,201.30279609997524,201.76936299999943,201.76936299999943,202.2692859999952,202.88697990000946,p,1,604.3411999708042,None,2.841424791655279,5.688,2.0018126176362534,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,203.42344839998987,203.50255919998745,203.45406209990617,205.80191380000906,205.80195559998975,205.88518169999588,205.91853219998302,208.95135599997593,208.95135599997593,209.43458990001818,209.43458990001818,209.93440829997417,210.63530620001256,p,1,697.4802000331692,None,1.912,3.12521089088725,1.6345245245226203,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,211.22871489997488,211.30105429998366,211.2524298998993,217.59952390001854,217.59960259998917,217.73275309999008,217.76613770000404,221.2654008999816,221.2654008999816,221.7319536000141,221.7319536000141,222.23175570002059,222.84944499999983,w,1,602.8262000181712,None,5.95,3.640202340639556,1.6345245245226203,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,223.40004099998623,223.48169210000196,223.43320389994187,224.9646268999786,224.96459459997715,225.06459059996996,225.0978808000218,226.54767120000906,226.54767120000906,227.03079250000883,227.03079250000883,227.53069179999875,229.49833079997916,p,1,1966.2066999590024,None,1.104,1.5632867415092648,1.4160205991931745,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,229.9185118000023,229.996936200012,229.94812349994902,236.62887369998498,236.62889259996592,236.59558650001418,236.62887369998498,240.97796930000186,240.97796930000186,241.44450290000532,241.44450290000532,241.94449919997714,243.21243790001608,p,0,1261.7144000250846,None,6.117,4.319852411388201,1.4160205991931745,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,243.74531049997313,243.8106147000217,243.77896779989825,247.32666610000888,247.32666839997984,247.4101701999898,247.42665979999583,252.408995100006,252.408995100006,252.87554659997113,252.87554659997113,253.37544829997933,253.97629899997264,p,1,596.9260000274517,None,3.0987604798889667,5.065,1.6345245245226203,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,254.51849729998503,254.5918120999704,254.543357799924,255.74154319998343,255.74159110001057,255.8249150000047,255.8582529000123,257.008095600002,257.008095600002,257.4912814999698,257.4912814999698,257.991091599979,258.7092946000048,w,0,712.2363999951631,None,0.763,1.2471422122107594,1.6345245245226203,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,259.118864500022,259.19091920001665,259.14207199997037,264.6063669999712,264.6065005000099,264.5565197999822,264.5897918000119,267.07267919997685,267.07267919997685,267.55577839998296,267.55577839998296,268.0558410999947,268.72333629999775,p,0,656.8671999848448,None,4.896433662738276,2.446,2.0018126176362534,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,269.2869204999879,269.35535919998074,269.3238066999009,275.25418240000727,275.2542732000118,275.37093630002346,275.38752330001444,277.35375820001354,277.35375820001354,277.8370858000126,277.8370858000126,278.3369154999964,280.33759969996754,p,0,1987.6169000053778,None,5.531,2.075065250195128,2.665458350998791,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,280.88391789997695,280.9532214999781,280.9046338999062,283.88576669996837,283.88584219997284,283.9692866000114,284.0024010000052,291.53423940000357,291.53423940000357,292.0007672000211,292.0007672000211,292.50065519998316,294.56824719998986,p,1,2056.0865000006743,None,2.536,7.618565036728155,3.0041660239464334,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,295.1218170999782,295.2002526000142,295.15182459994685,297.23304610000923,297.2330380000174,297.3330301999813,297.3663892999757,302.2153116000118,302.2153116000118,302.69859510002425,302.69859510002425,303.19843639998,305.99974709999515,p,1,2795.8267999929376,None,1.6527049305609647,4.965,3.0041660239464334,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,306.5455312000122,306.61436050001066,306.5659652999486,312.39659840002423,312.3966881000204,312.4800713000004,312.5132550999988,314.89609330001986,314.89609330001986,315.3626582999714,315.3626582999714,315.86254190001637,316.6801585999783,p,0,812.8942999755964,None,5.388,2.4730047164761846,2.178726131860124,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,317.20954150002217,317.278765199997,317.23041099994447,319.8283974999795,319.82842489996693,319.8950176999788,319.9116997999954,326.26045599998906,326.26045599998906,326.72696320002433,326.72696320002433,327.2268993000034,328.5779884000076,p,1,1349.6261999825947,None,2.133,6.407886129077743,3.0041660239464334,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,329.1329970000079,329.20981530001154,329.16138579993276,335.00860170001397,335.0086746999994,335.1085290000192,335.1252674999996,336.8248074000003,336.8248074000003,337.30813099996885,337.30813099996885,337.8080330999801,338.84277499996824,w,1,1030.939500022214,None,5.415,1.8024969182251007,3.0041660239464334,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
,,,,,,,,,339.38543039996875,339.4576819000067,339.409227199899,345.6563982000225,345.6565222999896,345.7399008999928,345.7730382999871,348.3558770000236,348.3558770000236,348.83902219997253,348.83902219997253,349.33906019997085,350.8898272999795,p,0,1535.930800018832,None,5.813,2.668072831639952,2.178726131860124,,,,,BSM818,001,2025-03-25_09h54.49.842,Time estimation,2023.2.3,59.81351341444399,2025-03-25 09h55.20.225770 +0100,
