thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0023579970002174377,0.006321597844362259,0.006321597844362259,36.40278459712863,space,36.38986859843135,None,,,,,,,,,,,,,,,,,,,,,,,,CLE316,001,2025-03-19_13h56.04.147,Time estimation,2023.2.3,60.156274052188174,2025-03-19 13h56.31.549817 +0100,
,,,,,,,,,37.65750169754028,37.7850313000381,37.69490419775247,40.75722919777036,40.75434678941965,41.57065609842539,41.63520769774914,41.89410999789834,41.899629298597574,42.37524949759245,42.37524949759245,42.86590839922428,46.40897659957409,w,1,3535.921599715948,None,3.3360000000000003,1.112,3,,,,CLE316,001,2025-03-19_13h56.04.147,Time estimation,2023.2.3,60.156274052188174,2025-03-19 13h56.31.549817 +0100,
,,,,,,,,,46.92448139935732,46.98527589812875,46.954163358360525,48.66678609699011,48.66600828766823,48.78201749920845,48.789532497525215,52.50502459704876,52.50502459704876,52.94998949766159,52.94998949766159,53.43707189708948,54.98539189994335,p,1,1536.3894999027252,None,1.257,3.771,3,,,,CLE316,001,2025-03-19_13h56.04.147,Time estimation,2023.2.3,60.156274052188174,2025-03-19 13h56.31.549817 +0100,
,,,,,,,,,55.44469549879432,55.482988100498915,55.464273101091386,59.98513139784336,59.9863876901567,59.969786800444126,59.98513139784336,61.33055289834738,61.33055289834738,61.81873159855604,61.81873159855604,62.31290599703789,63.56199139729142,w,1,1235.9563000500202,None,3.994,1.3313333333333335,3,,,,CLE316,001,2025-03-19_13h56.04.147,Time estimation,2023.2.3,60.156274052188174,2025-03-19 13h56.31.549817 +0100,
,,63.594695299863815,63.60213549807668,63.60213549807668,65.87100359797478,space,2.2642365992069244,None,,,,,,,,,,,,,,,,,,,,,,,,CLE316,001,2025-03-19_13h56.04.147,Time estimation,2023.2.3,60.156274052188174,2025-03-19 13h56.31.549817 +0100,
,,,,,,,,,66.42268100008368,66.47460749745369,66.44960013777018,75.27744939923286,75.27668738886715,75.38109499961138,75.38844309747219,78.08512070029974,78.08512070029974,78.59277119860053,78.59277119860053,79.08375389873981,79.60162799805403,w,1,500.83789974451065,None,8.405,2.7977814584823584,3.0041660239464334,,,,CLE316,001,2025-03-19_13h56.04.147,Time estimation,2023.2.3,60.156274052188174,2025-03-19 13h56.31.549817 +0100,
,,,,,,,,,80.15002460032701,80.20302509889007,80.18004854023457,87.51076049730182,87.51013528704644,87.61172539740801,87.61908379942179,91.02164029702544,91.02164029702544,91.4543635994196,91.4543635994196,91.94868839904666,95.64125859737396,w,1,3688.7350007891655,None,6.9,3.446876065826552,2.0018126176362534,,,,CLE316,001,2025-03-19_13h56.04.147,Time estimation,2023.2.3,60.156274052188174,2025-03-19 13h56.31.549817 +0100,
,,,,,,,,,96.19117970019579,96.24341670051217,96.2195429392159,104.04892909899354,104.04821698889137,104.14278279989958,104.15014649927616,108.83637449890375,108.83637449890375,109.34254499897361,109.34254499897361,109.83324059844017,121.57029769942164,w,1,11719.510700553656,None,7.405,4.779029823513736,1.5494776708791378,,,,CLE316,001,2025-03-19_13h56.04.147,Time estimation,2023.2.3,60.156274052188174,2025-03-19 13h56.31.549817 +0100,
,,,,,,,,,122.12797799706459,122.1815620996058,122.16545912772418,125.70653929933906,125.7057546876371,125.83139229938388,125.83890699967742,129.8885466977954,129.8885466977954,130.3206217996776,130.3206217996776,130.80926720052958,136.71265649795532,p,1,5893.413200974464,None,3.1207965813352505,4.114,1.3182531743994035,,,,CLE316,001,2025-03-19_13h56.04.147,Time estimation,2023.2.3,60.156274052188174,2025-03-19 13h56.31.549817 +0100,
,,,,,,,,,137.26399059966207,137.31617579981685,137.2909184396267,144.2891348004341,144.2884480893612,144.42661559954286,144.43418629840016,152.14427929744124,152.14427929744124,152.62418700009584,152.62418700009584,153.1150197982788,153.5995910987258,w,0,476.00019723176956,None,6.568059413224513,7.819,1.190458171595825,,,,CLE316,001,2025-03-19_13h56.04.147,Time estimation,2023.2.3,60.156274052188174,2025-03-19 13h56.31.549817 +0100,
,,,,,,,,,154.16270019859076,154.2155045978725,154.19465273022652,157.12089319899678,157.12006168961526,157.2244902998209,157.23637699708343,160.48742979764938,160.48742979764938,160.95624040067196,160.95624040067196,161.44229849800467,164.98529639840126,w,0,3534.6409007906914,None,2.517,3.3180432399632984,1.3182531743994035,,,,CLE316,001,2025-03-19_13h56.04.147,Time estimation,2023.2.3,60.156274052188174,2025-03-19 13h56.31.549817 +0100,
,,,,,,,,,165.53859519958496,165.59204610064626,165.58027612939478,169.0216047987342,169.02097688764334,169.13219679892063,169.13994019851089,171.0393158979714,171.0393158979714,171.46967589855194,171.46967589855194,171.9636044986546,173.86120329797268,w,1,1891.2461996078491,None,3.024,1.951625413410606,1.5494776708791378,,,,CLE316,001,2025-03-19_13h56.04.147,Time estimation,2023.2.3,60.156274052188174,2025-03-19 13h56.31.549817 +0100,
,,,,,,,,,174.3410566970706,174.37250829860568,174.35650279000401,177.31294870004058,177.29832888916135,177.31294870004058,177.32039579749107,181.13376259803772,181.13376259803772,181.5818349979818,181.5818349979818,182.06936409696937,187.92353799939156,p,1,5851.216796785593,None,2.435,3.7729781285907005,1.5494776708791378,,,,CLE316,001,2025-03-19_13h56.04.147,Time estimation,2023.2.3,60.156274052188174,2025-03-19 13h56.31.549817 +0100,
,,,,,,,,,188.32085489854217,188.35342769697309,188.33518994227052,194.0525879971683,194.0518055871129,194.0053243972361,194.0109628997743,197.8148134984076,197.8148134984076,198.31621069833636,198.31621069833636,198.8070110976696,200.05668139830232,w,1,1246.3864013552666,None,5.12,3.755165341532921,1.363455276754853,,,,CLE316,001,2025-03-19_13h56.04.147,Time estimation,2023.2.3,60.156274052188174,2025-03-19 13h56.31.549817 +0100,
,,,,,,,,,200.59818689897656,200.6519175991416,200.6345913372934,201.58267400041223,201.5820683889091,201.70052029937506,201.70799189805984,202.01550349965692,202.01550349965692,202.47484079748392,202.47484079748392,202.96236849948764,205.94032119959593,w,1,2973.791901022196,None,0.5153860946133344,0.378,1.363455276754853,,,,CLE316,001,2025-03-19_13h56.04.147,Time estimation,2023.2.3,60.156274052188174,2025-03-19 13h56.31.549817 +0100,
