thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,sound_1.stopped,item1.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.06797159998677671,0.10105719999410212,0.10105719999410212,1.1861571000190452,space,1.0703250999795273,None,,,,,,,,,,,,,,,,,,,,,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,3.751782200008165,3.849883300019428,3.798823260481004,8.415614900004584,8.415714480017778,10.515358500008006,10.515358500008006,10.548705999972299,10.581967599980999,10.99836809997214,10.99836809997214,11.498339899990242,16.233271299977787,w,1,4725.156200001948,None,6.228,2.076,3,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,17.162140599975828,17.264025699987542,17.21357612017309,20.446682600013446,20.4466060800245,21.54678299999796,21.54678299999796,20.94644839997636,20.979899999976624,22.0128512000083,22.0128512000083,22.512865800003055,28.0136816999875,w,1,5488.560300029349,None,3.203,1.0676666666666665,3,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,28.990254000003915,29.09492160001537,29.04444316019071,30.528077900002245,30.527935579977928,35.07702769996831,35.07702769996831,31.094632000022102,31.111258600023575,35.560173199977726,35.560173199977726,36.06035350001184,37.21179480000865,p,1,1137.4807000393048,None,1.5103333333333333,4.531,3,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,37.23607099999208,37.26002200000221,37.26002200000221,38.495254300010856,space,1.2297062000143342,None,,,,,,,,,,,,,,,,,,,,,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,39.500042799976654,39.59324000001652,39.54229584020795,41.54238499997882,41.542477879999204,42.24237819999689,42.24237819999689,42.125682900019456,42.142250399978366,42.725436999986414,42.725436999986414,43.22551740001654,44.844019400014076,w,1,1601.9704000209458,None,2.036824564235682,0.678,3.0041660239464334,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,45.61101809999673,45.708322099992074,45.65808772012824,50.723855999996886,50.72388008001726,53.17330329999095,53.17330329999095,51.057114199968055,51.09052899997914,53.656632800004445,53.656632800004445,54.156672700017225,55.55817139998544,w,1,1389.0568999922834,None,4.868408286091368,2.432,2.0018126176362534,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,56.51848859997699,56.622806300001685,56.57237388016656,57.65595599997323,57.65594348000595,59.37270050001098,59.37270050001098,58.18904919998022,58.222417699988,59.85539789998438,59.85539789998438,60.355345399992075,62.99023830000078,w,0,2617.2604999737814,None,1.095,1.696678049612656,1.5494776708791378,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,63.79737210000167,63.90483660000609,63.837601980171165,68.80367290001595,68.80365807997296,71.21988370001782,71.21988370001782,69.1536211000057,69.20360660000006,71.68643220001832,71.68643220001832,72.18637880001916,73.53731370001333,w,1,1345.4199999687262,None,4.798,2.3968277338892454,2.0018126176362534,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,74.21211939997738,74.28576739999698,74.2354406601051,78.46833030000562,78.46832168000984,80.45119469997007,80.45119469997007,78.68491890002042,78.71827830001712,80.93442489998415,80.93442489998415,81.43440690002171,82.73585820000153,w,1,1298.7766999867745,None,3.931,1.9637202630093007,2.0018126176362534,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,83.41620659996988,83.48452340002405,83.45023634015816,85.78344289999222,85.7834149800241,89.1494173000101,89.1494173000101,86.01701249997132,86.0334748000023,89.61601449997397,89.61601449997397,90.1160234999843,93.5339053000207,p,1,3408.1105000223033,None,2.041,3.336064554550668,1.6345245245226203,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,94.18220909999218,94.2651223000139,94.21484338012525,99.28081929998007,99.28074967998546,107.04595810000319,107.04595810000319,99.48074410000117,99.51409239997156,107.52910599997267,107.52910599997267,108.02908740000566,108.83058219996747,p,1,790.364500018768,None,4.740828224809398,7.749,1.6345245245226203,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,109.4965878999792,109.5788140000077,109.52844556014753,114.39445449999766,114.39442628002726,120.8596688999678,120.8596688999678,114.594324900012,114.6277732999879,121.32626739999978,121.32626739999978,121.826286000025,122.6945308999857,p,1,855.2298999857157,None,4.549368846519992,6.442,1.4160205991931745,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,123.36293060000753,123.44304520002333,123.39226696012776,131.7242329000146,131.72433828001377,137.40649690001737,137.40649690001737,131.95765240001492,131.97422839998035,137.88971209997544,137.88971209997544,138.38969619997079,139.54134180000983,w,1,1148.5748999984935,None,8.021,5.664465619052602,1.4160205991931745,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,140.10429609997664,140.18955190002453,140.13914678010624,144.83838019997347,144.83837708001957,150.35393550002482,150.35393550002482,144.955039100023,144.98838439997053,150.83735390001675,150.83735390001675,151.33710750000319,152.85513719997834,w,0,1505.4842000245117,None,4.297111976307987,5.497,1.2792312674902502,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,153.50679680000758,153.5867552999989,153.5363427801407,159.56876210001064,159.568783680012,163.63468630000716,163.63468630000716,159.78541429998586,159.80210079997778,164.11785550002242,164.11785550002242,164.61783090000972,167.0356071999995,w,1,2409.0543999918737,None,5.714,4.035252031824781,1.4160205991931745,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,167.706634400005,167.78377909999108,167.7334443601547,171.84979110001586,171.84967488001567,174.56581000000006,174.56581000000006,172.0661834999919,172.09967000002507,175.03233209997416,175.03233209997416,175.5322879999876,179.66662019997602,w,1,4125.142599979881,None,3.806263370631253,2.688,1.4160205991931745,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,180.2844506999827,180.36458069999935,180.31435992012266,186.4467513000127,186.4466803800082,190.99586829997133,190.99586829997133,186.61363919998985,186.64671140001155,191.46235749998596,191.46235749998596,191.9623473000247,193.68038729997352,w,1,1703.5950000281446,None,5.771,4.511303113566198,1.2792312674902502,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,194.3549050000147,194.42827909998596,194.378328760108,197.77784090000205,197.77782327999594,201.76028340001358,201.76028340001358,197.99432810000144,198.0277850999846,202.22696980001638,202.22696980001638,202.72681490000105,203.49512179999147,p,1,750.8229000377469,None,3.0893553811841303,3.952,1.2792312674902502,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,204.1651644000085,204.2432109999936,204.1929893601453,212.95812700001989,212.95819528002758,220.09002810000675,220.09002810000675,213.17476789996726,213.20802510000067,220.55657459999202,220.55657459999202,221.05648029997246,223.05803169996943,w,1,1990.799600025639,None,8.454,7.101467486814175,1.190458171595825,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,223.70627000002423,223.78932889999123,223.7389378801221,227.28852399997413,227.28856237998698,230.0214285000111,230.0214285000111,227.4718761999975,227.50524470000528,230.4878827999928,230.4878827999928,230.98790629999712,232.80596520000836,p,0,1804.6326000476256,None,3.216,2.7014808892352007,1.190458171595825,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,233.44963539997116,233.57059780001873,233.47037910012295,236.90335699997377,236.90335597997765,239.3363220000174,239.3363220000174,237.0866733000148,237.17001649999293,239.80273870000383,239.80273870000383,240.30260880000424,241.87084210000467,w,1,1564.0404000296257,None,3.085,2.4116045928524903,1.2792312674902502,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,242.55173269996885,242.63610439997865,242.58523024012104,247.45125899999402,247.45124777997844,253.33338640001602,253.33338640001602,247.68456159997731,247.71790699998382,253.81662659998983,253.81662659998983,254.31658879999304,256.7178211999708,p,1,2393.560800002888,None,4.577749269284986,5.856,1.2792312674902502,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,257.4330412999843,257.51579899998615,257.4655626001186,262.44828429998597,262.44829017998416,266.4307501000003,266.4307501000003,262.71485920000123,262.74823069997365,266.91399849997833,266.91399849997833,267.413912900025,268.24892869999167,p,0,831.8023000028916,None,4.722,3.9665400369927295,1.190458171595825,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,268.8940851999796,268.98034860001644,268.93002828010356,274.5125029999763,274.51256088002117,281.26109059999,281.26109059999,274.71249669999816,274.74582140002167,281.74468120001256,281.74468120001256,282.2442505999934,283.51264359999914,w,0,1265.0029000360519,None,5.259408655011849,6.728,1.2792312674902502,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,284.2248278000043,284.3106467999751,284.26031590014463,287.4766077999957,287.4766156800091,291.6923410000163,291.6923410000163,287.7431406999822,287.7765098999953,292.1589453999768,292.1589453999768,292.65905129996827,295.0768546999898,p,1,2409.214199986309,None,2.958,4.188588932413411,1.4160205991931745,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,295.8299973999965,295.90818670002045,295.87453044012653,301.04051929997513,301.04056597999295,304.55641999997897,304.55641999997897,301.3570141000091,301.3738177000196,305.0397535000229,305.0397535000229,305.539674700005,307.9908640999929,w,1,2444.8995999991894,None,4.955,3.499242880240075,1.4160205991931745,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,308.66626849997556,308.73910830001114,308.6887525601312,313.62137379997876,313.62137708001535,319.5701411999762,319.5701411999762,313.8380142999813,313.8713355999789,320.0367429999751,320.0367429999751,320.5366694999975,322.5713445000001,w,0,2030.8693999540992,None,4.625434157506705,5.917,1.2792312674902502,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,323.2267615000019,323.30274539999664,323.2524705801392,326.21883319999324,326.218847980001,329.96801920002326,329.96801920002326,326.4187089999905,326.45218750002095,330.451292200014,330.451292200014,330.9512767000124,332.30266849999316,p,1,1343.5349999926984,None,2.635,3.7312142788740146,1.4160205991931745,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,333.06233609997435,333.1342758000246,333.08373806015584,335.9835917999735,335.98361978002356,337.8832090999931,337.8832090999931,336.26672010001494,336.30020569998305,338.36636510002427,338.36636510002427,338.8662947000121,342.3173117999686,p,0,3439.72769996617,None,2.6663667882807474,1.883,1.4160205991931745,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,342.99520230002236,343.08253670000704,343.0318586401292,348.7144239000045,348.714415980014,357.54581149999285,357.54581149999285,348.94757129997015,348.9810211000149,358.0125167000224,358.0125167000224,358.5124032999738,359.4972958000144,p,1,980.3776000044309,None,5.3868876654338305,8.805,1.6345245245226203,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,360.16097059997264,360.2291236000019,360.1950533601455,362.8282119000214,362.8282674799906,366.66060599999037,366.66060599999037,363.04524379997747,363.06156280002324,367.14403119997587,367.14403119997587,367.64393479999853,369.7117915999843,w,0,2052.904500043951,None,2.3278941018711783,3.805,1.6345245245226203,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,370.32586540002376,370.4101781999925,370.35979302014454,372.9095812999876,372.9095429799985,377.30867769999895,377.30867769999895,373.07641799998237,373.1095170999761,377.79196970001794,377.79196970001794,378.29181239998434,379.3765577999875,p,1,1076.89730002312,None,2.1875174336600676,4.379,2.0018126176362534,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,379.97598460002337,380.0580883999937,380.00784614011644,389.2895931000239,389.2896059800172,393.7720790000167,393.7720790000167,389.43956889997935,389.47295570001006,394.23873959999764,394.23873959999764,394.73855429998366,396.17351669998607,p,0,1433.0537000205368,None,8.911,4.45146559747542,2.0018126176362534,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,396.80203979997896,396.8714820999885,396.83782850013813,400.4706993,400.470732979977,409.28551810001954,409.28551810001954,400.6540073999786,400.6707018999732,409.75214240001515,409.75214240001515,410.25209939997876,411.40374259999953,p,1,1148.1828999822028,None,3.2951180785506797,8.783,2.665458350998791,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,412.08596140000736,412.1683745000046,412.11810004011494,414.1179574999842,414.1180217800196,418.7181134999846,418.7181134999846,414.35120039997855,414.38457890000427,419.20026100001996,419.20026100001996,419.70015519997105,421.18508829997154,w,0,1480.8885999955237,None,1.714,4.568595613611928,2.665458350998791,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,421.8782674999675,421.94974279997405,421.9161284201196,429.8981640000129,429.8981833799975,432.481017299986,432.481017299986,430.1480414000107,430.16474079998443,432.96471189998556,432.96471189998556,433.4641278000199,434.5994872999727,w,1,1127.2969000274315,None,7.705685851422602,2.565,3.0041660239464334,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,435.27168269996764,435.34703669999726,435.2969133601407,438.2631548999925,438.2631708800094,446.27821010001935,446.27821010001935,438.47963419998996,438.5131610999815,446.7617000999744,446.7617000999744,447.2614128999994,448.14620919997105,p,1,873.6255999538116,None,2.662635798500938,7.999,3.0041660239464334,,,,,SZA418,001,2024-11-21_16h23.27.423,Time estimation,2023.2.3,60.149616146069704,2024-11-21 16h23.46.656746 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.14630259998376,448.161175700021,451.16059779998614,451.1448972999933,,,,,,,,
