thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.002486799960024655,0.004909799958113581,0.004909799958113581,1.485454999958165,space,1.4711358999484219,None,,,,,,,,,,,,,,,,,,,,,BSA614,001,2024-05-28_09h39.44.428,Time estimation,2023.2.3,59.939640789638766,2024-05-28 09h39.57.019695 +0200,
,,,,,,,,,2.0949376999633387,2.13929590000771,2.116489340073895,5.79262480000034,5.784535329998471,5.92234449996613,5.934624999994412,6.884278899990022,6.9002254999941215,7.387720600003377,7.387720600003377,7.885124499967787,12.635341499990318,p,0,4738.975299987942,None,3.292,1.0973333333333333,3,BSA614,001,2024-05-28_09h39.44.428,Time estimation,2023.2.3,59.939640789638766,2024-05-28 09h39.57.019695 +0200,
,,,,,,,,,12.889480100013316,12.92474940000102,12.917223109991756,14.951375300006475,14.949085029982962,14.740473099984229,14.740473099984229,18.8820507999626,18.8820507999626,19.369579099991824,19.369579099991824,19.86683000001358,20.734111199970357,,,,,,,,,,,,,,,
