thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item1.stopped,sound_1.stopped,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.003727000002982095,0.016543600002478343,0.016543600002478343,0.8471946999998181,space,0.8069159999977273,None,,,,,,,,,,,,,,,,,,,,,,,,,QJA816,001,2025-03-18_11h41.17.053,Time estimation,2023.2.3,59.968792241558944,2025-03-18 11h41.51.568649 +0100,
,,,,,,,,,1.2739632000011625,1.300192100003187,1.2947250400087795,4.397138300002553,4.397138300002553,4.447804999999789,4.447184520001611,12.258138700002746,12.258138700002746,12.74809760000062,12.74809760000062,13.247307300000102,13.84988710000107,p,1,598.0062000016915,None,2.598,7.794,3,,,,,QJA816,001,2025-03-18_11h41.17.053,Time estimation,2023.2.3,59.968792241558944,2025-03-18 11h41.51.568649 +0100,
,,,,,,,,,14.076972599999863,14.094134800001484,14.098217900005693,20.447984900001757,20.47813210000095,20.7140373000002,20.713852420001057,22.68650560000242,22.68650560000242,23.16457690000243,23.16457690000243,23.663399500001105,25.2332032000013,w,1,1565.9507000018493,None,5.853,1.951,3,,,,,QJA816,001,2025-03-18_11h41.17.053,Time estimation,2023.2.3,59.968792241558944,2025-03-18 11h41.51.568649 +0100,
,,,,,,,,,25.459567500001867,25.478402100001404,25.481026300003577,29.498990500000218,29.498990500000218,29.74217530000169,29.741906420003215,30.917983500003174,30.917983500003174,31.409940400000778,31.409940400000778,31.908614100000705,32.845200900002965,w,1,926.3900999976613,None,3.499,1.1663333333333334,3,,,,,QJA816,001,2025-03-18_11h41.17.053,Time estimation,2023.2.3,59.968792241558944,2025-03-18 11h41.51.568649 +0100,
,,32.85824340000181,32.86153740000009,32.86153740000009,36.576914600002056,space,3.7059446000021126,None,,,,,,,,,,,,,,,,,,,,,,,,,QJA816,001,2025-03-18_11h41.17.053,Time estimation,2023.2.3,59.968792241558944,2025-03-18 11h41.51.568649 +0100,
,,,,,,,,,36.800744800002576,36.81933019999997,36.82594820000668,43.21833400000105,43.21833400000105,43.466918400001305,43.46624842000092,45.44871500000227,45.44871500000227,45.9176557000028,45.9176557000028,46.41729730000225,47.81856890000199,w,1,1395.5620999986422,None,5.882157074887116,1.958,3.0041660239464334,,,,,QJA816,001,2025-03-18_11h41.17.053,Time estimation,2023.2.3,59.968792241558944,2025-03-18 11h41.51.568649 +0100,
,,,,,,,,,48.03489720000289,48.05185809999966,48.05095918000443,52.57857250000234,52.57857250000234,52.833512000001065,52.83351682000212,54.839144400000805,54.839144400000805,55.33467670000027,55.33467670000027,55.83325210000112,56.68608970000059,w,1,837.7528000019083,None,4.003,1.9996876654353168,2.0018126176362534,,,,,QJA816,001,2025-03-18_11h41.17.053,Time estimation,2023.2.3,59.968792241558944,2025-03-18 11h41.51.568649 +0100,
,,,,,,,,,56.89609019999989,56.912584500001685,56.917784680005575,60.87917580000067,60.87917580000067,61.1499298000017,61.14961732000229,63.38880500000232,63.38880500000232,63.86792100000093,63.86792100000093,64.36772530000235,68.85246560000087,w,1,4480.034199998045,None,3.448,2.225266013703627,1.5494776708791378,,,,,QJA816,001,2025-03-18_11h41.17.053,Time estimation,2023.2.3,59.968792241558944,2025-03-18 11h41.51.568649 +0100,
,,,,,,,,,69.06232509999973,69.07969580000281,69.08444828000647,72.3094594000031,72.3094594000031,72.57781630000318,72.57755392000327,76.17730210000082,76.17730210000082,76.64587320000282,76.64587320000282,77.14507910000248,77.8634415000015,p,1,711.7872999988322,None,2.71,3.5724661026223834,1.3182531743994035,,,,,QJA816,001,2025-03-18_11h41.17.053,Time estimation,2023.2.3,59.968792241558944,2025-03-18 11h41.51.568649 +0100,
,,,,,,,,,78.06246730000203,78.07960660000026,78.0787824600062,80.00962100000106,80.00962100000106,80.27821780000158,80.27827772000019,81.97769130000233,81.97769130000233,82.44532150000305,82.44532150000305,82.9452566,84.07970110000315,w,0,1125.5866999999853,None,1.406,1.6737841892637297,1.190458171595825,,,,,QJA816,001,2025-03-18_11h41.17.053,Time estimation,2023.2.3,59.968792241558944,2025-03-18 11h41.51.568649 +0100,
,,,,,,,,,84.28076460000011,84.2983118000011,84.29517656000608,90.49479410000276,90.49095460000171,90.76225730000078,90.76209022000258,98.27744830000302,98.27744830000302,98.7630648000013,98.7630648000013,99.26304549999986,100.36368670000229,p,1,1090.3658999995969,None,5.681761398687658,7.49,1.3182531743994035,,,,,QJA816,001,2025-03-18_11h41.17.053,Time estimation,2023.2.3,59.968792241558944,2025-03-18 11h41.51.568649 +0100,
