thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.002897100057452917,0.00669710012152791,0.00669710012152791,151.21717530000024,space,151.1955780000426,None,,,,,,,,,,,,,,,,,,,,,,,,,VFR216,001,2024-05-16_14h45.27.969,Time estimation,2023.2.3,60.055298948829346,2024-05-16 14h46.04.379543 +0200,
,,,,,,,,,152.1110751000233,152.1877914001234,152.1333111001877,153.68520630011335,153.68346651999747,154.10671710013412,154.16681570000947,158.09533170005307,158.09533170005307,158.58809769991785,158.58809769991785,159.0846347999759,159.752232800005,p,1,665.8177999779582,None,1.4649999999999999,4.395,3,,,,,VFR216,001,2024-05-16_14h45.27.969,Time estimation,2023.2.3,60.055298948829346,2024-05-16 14h46.04.379543 +0200,
,,,,,,,,,160.0429253000766,160.07788889994845,160.06807668011172,165.3332041001413,165.3323691199301,165.13599990005605,165.14926289999858,166.8657460999675,166.8657460999675,167.35373140010051,167.35373140010051,167.8509067001287,176.78467159997672,w,1,8919.208300067112,None,4.566,1.522,3,,,,,VFR216,001,2024-05-16_14h45.27.969,Time estimation,2023.2.3,60.055298948829346,2024-05-16 14h46.04.379543 +0200,
,,,,,,,,,177.14121789997444,177.1819613999687,177.1672721600393,179.56745480000973,179.56559572003317,179.4563442999497,179.46553499996662,184.9253000000026,184.9253000000026,185.42015359993093,185.42015359993093,185.91791009996086,187.15137899992988,p,1,1228.5136999562383,None,1.78,5.34,3,,,,,VFR216,001,2024-05-16_14h45.27.969,Time estimation,2023.2.3,60.055298948829346,2024-05-16 14h46.04.379543 +0200,
,,187.159976700088,187.16561449994333,187.16561449994333,195.61609959998168,space,8.43494959990494,None,,,,,,,,,,,,,,,,,,,,,,,,,VFR216,001,2024-05-16_14h45.27.969,Time estimation,2023.2.3,60.055298948829346,2024-05-16 14h46.04.379543 +0200,
,,,,,,,,,195.98480210010894,196.02289950009435,196.0154892800376,197.68345310003497,197.68182341994253,197.56637870008126,197.58188900002278,200.8551670999732,200.8551670999732,201.33635420002975,201.33635420002975,201.83386239991523,202.43426829995587,p,1,587.7668999601156,None,1.050541140151139,3.156,3.0041660239464334,,,,,VFR216,001,2024-05-16_14h45.27.969,Time estimation,2023.2.3,60.055298948829346,2024-05-16 14h46.04.379543 +0200,
,,,,,,,,,202.74192690011114,202.77784870006144,202.76694830018096,205.3825469999574,205.3818575200392,205.22591740009375,205.2317176000215,209.28513230010867,209.28513230010867,209.78655970003456,209.78655970003456,210.26764700002968,215.35072340001352,p,1,5072.54710001871,None,1.9432388255167081,3.89,2.0018126176362534,,,,,VFR216,001,2024-05-16_14h45.27.969,Time estimation,2023.2.3,60.055298948829346,2024-05-16 14h46.04.379543 +0200,
,,,,,,,,,215.7035461999476,215.7395212999545,215.7333405602025,219.91567040001974,219.91477642005776,219.80609430000186,219.80609430000186,225.4349790001288,225.4349790001288,225.93614390003495,225.93614390003495,226.43330179993063,228.06742210010998,p,1,1629.3285000137985,None,3.556682425035003,5.511,1.5494776708791378,,,,,VFR216,001,2024-05-16_14h45.27.969,Time estimation,2023.2.3,60.055298948829346,2024-05-16 14h46.04.379543 +0200,
,,,,,,,,,228.43718510004692,228.4728238999378,228.46671618013644,231.69879280007444,231.69808442012874,231.605155199999,231.605155199999,235.16513790003955,235.16513790003955,235.65243420004845,235.65243420004845,236.1496771001257,237.00038230000064,w,0,835.2106001693755,None,2.6201340281798626,3.454,1.3182531743994035,,,,,VFR216,001,2024-05-16_14h45.27.969,Time estimation,2023.2.3,60.055298948829346,2024-05-16 14h46.04.379543 +0200,
,,,,,,,,,237.29547000001185,237.33829930005595,237.31643888021355,242.33184330002405,242.33099831996952,242.15591570013203,242.16449130000547,245.13488889997825,245.13488889997825,245.6358304999303,245.6358304999303,246.13345200009644,247.60043919994496,w,1,1464.6719000302255,None,4.329,2.793844713840778,1.5494776708791378,,,,,VFR216,001,2024-05-16_14h45.27.969,Time estimation,2023.2.3,60.055298948829346,2024-05-16 14h46.04.379543 +0200,
,,,,,,,,,247.9927839001175,248.0311821999494,248.0163852000842,254.13167529995553,254.13086162002293,254.0562156001106,254.06433510011993,257.70496360003017,257.70496360003017,258.20165010006167,258.20165010006167,258.69932470005006,259.6667796999682,w,1,963.6896001175046,None,5.523,3.5644269703263145,1.5494776708791378,,,,,VFR216,001,2024-05-16_14h45.27.969,Time estimation,2023.2.3,60.055298948829346,2024-05-16 14h46.04.379543 +0200,
,,,,,,,,,260.02273550000973,260.0596342999488,260.04938836020887,263.43165579997003,263.4308559201425,263.3161347999703,263.3307565001305,267.19776770006865,267.19776770006865,267.70193829992786,267.70193829992786,268.19934769999236,270.6340558999218,w,0,2429.1125000454485,None,2.7598998398805428,3.763,1.363455276754853,,,,,VFR216,001,2024-05-16_14h45.27.969,Time estimation,2023.2.3,60.055298948829346,2024-05-16 14h46.04.379543 +0200,
