thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,sound_1.stopped,item1.stopped,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0679736000020057,0.09945610002614558,0.09945610002614558,16.914520099991933,space,16.808492699987255,None,,,,,,,,,,,,,,,,,,,,,,,,,EMI1018,001,2025-02-14_08h34.02.304,Time estimation,2023.2.3,60.00708083356939,2025-02-14 08h34.21.538283 +0100,
,,,,,,,,,19.082625600043684,19.19577810005285,19.127519351104272,21.262194900074974,21.2617737499997,22.411657700082287,22.411657700082287,22.861425600014627,22.861425600014627,23.011445000069216,23.044671199982986,23.36132100003306,29.17882420006208,w,1,5804.74759999197,None,3.335,1.1116666666666666,3,,,,,EMI1018,001,2025-02-14_08h34.02.304,Time estimation,2023.2.3,60.00708083356939,2025-02-14 08h34.21.538283 +0100,
,,,,,,,,,30.106677400064655,30.21019840007648,30.14274400055874,35.10900860000402,35.10929215005599,36.77524490002543,36.77524490002543,37.241957399994135,37.241957399994135,35.59215640008915,35.64229009998962,37.741849299985915,38.77717130002566,w,1,1024.4956000242382,None,4.921,1.6403333333333334,3,,,,,EMI1018,001,2025-02-14_08h34.02.304,Time estimation,2023.2.3,60.00708083356939,2025-02-14 08h34.21.538283 +0100,
,,,,,,,,,39.692919700057246,39.7916019000113,39.741082500456834,43.52418190008029,43.52403615000658,44.79041260003578,44.79041260003578,45.2569828000851,45.2569828000851,44.007119800080545,44.04055250005331,45.75694210000802,47.57621259998996,w,1,1812.927499995567,None,3.735,1.2449999999999999,3,,,,,EMI1018,001,2025-02-14_08h34.02.304,Time estimation,2023.2.3,60.00708083356939,2025-02-14 08h34.21.538283 +0100,
,,47.597887800075114,47.60642359999474,47.60642359999474,52.49077250005212,space,4.870029299985617,None,,,,,,,,,,,,,,,,,,,,,,,,,EMI1018,001,2025-02-14_08h34.02.304,Time estimation,2023.2.3,60.00708083356939,2025-02-14 08h34.21.538283 +0100,
,,,,,,,,,53.4467883000616,53.55537810001988,53.504774750489744,58.688014000072144,58.68806075006724,60.43727800005581,60.43727800005581,60.90397620003205,60.90397620003205,59.20422690000851,59.237580500077456,61.403779400046915,63.938504600082524,w,1,2527.0234999479726,None,5.182186391307598,1.725,3.0041660239464334,,,,,EMI1018,001,2025-02-14_08h34.02.304,Time estimation,2023.2.3,60.00708083356939,2025-02-14 08h34.21.538283 +0100,
,,,,,,,,,64.85527290008031,64.95319140003994,64.9025082005188,68.93561500008218,68.9356422500452,76.93409430002794,76.93409430002794,77.41727299999911,77.41727299999911,69.41896570008248,69.4522143000504,77.91716429998633,78.76884790009353,p,1,836.8311000522226,None,3.9853880077049606,7.978,2.0018126176362534,,,,,EMI1018,001,2025-02-14_08h34.02.304,Time estimation,2023.2.3,60.00708083356939,2025-02-14 08h34.21.538283 +0100,
,,,,,,,,,79.71675260004122,79.81686330004595,79.76617570058443,84.04930579999927,84.04931495005731,86.83211040007882,86.83211040007882,87.31526439997833,87.31526439997833,84.5659499000758,84.599315200001,87.81528360000812,92.06637180002872,w,1,4235.3732999181375,None,4.274,2.7583488812555985,1.5494776708791378,,,,,EMI1018,001,2025-02-14_08h34.02.304,Time estimation,2023.2.3,60.00708083356939,2025-02-14 08h34.21.538283 +0100,
,,,,,,,,,93.0094205000205,93.11428570002317,93.04723675055429,101.54602090001572,101.54579044999555,107.99442330002785,107.99442330002785,108.46101700002328,108.46101700002328,102.02898330008611,102.07909350004047,108.96103320003022,117.1947327000089,w,1,8220.88379994966,None,8.465,6.421376534030845,1.3182531743994035,,,,,EMI1018,001,2025-02-14_08h34.02.304,Time estimation,2023.2.3,60.00708083356939,2025-02-14 08h34.21.538283 +0100,
,,,,,,,,,118.12439110002015,118.22589280002285,118.15868660053239,123.55812120006885,123.55824535007123,129.95682010008022,129.95682010008022,130.42336440004874,130.42336440004874,124.04126420000102,124.09137040004134,130.92334960005246,135.27425620006397,p,1,4336.449100053869,None,5.3517210028972215,6.371,1.190458171595825,,,,,EMI1018,001,2025-02-14_08h34.02.304,Time estimation,2023.2.3,60.00708083356939,2025-02-14 08h34.21.538283 +0100,
,,,,,,,,,136.1751476000063,136.27227210009005,136.22165015046482,142.93755430006422,142.93761465004644,150.38619270001072,150.38619270001072,150.86933940008748,150.86933940008748,143.40410610008985,143.43755110003985,151.36923850001767,152.72078740003053,p,1,1343.0012000026181,None,6.656047625253205,7.43,1.1162780704588713,,,,,EMI1018,001,2025-02-14_08h34.02.304,Time estimation,2023.2.3,60.00708083356939,2025-02-14 08h34.21.538283 +0100,
,,,,,,,,,153.60414930002298,153.70219189999625,153.65159240055362,157.63479839998763,157.63462445004842,161.30064480006695,161.30064480006695,161.78387440007646,161.78387440007646,158.08458740008064,158.11798400001135,162.28387620009016,163.66849100007676,w,1,1367.7799000870436,None,3.908,3.645962628805442,1.0718705587172768,,,,,EMI1018,001,2025-02-14_08h34.02.304,Time estimation,2023.2.3,60.00708083356939,2025-02-14 08h34.21.538283 +0100,
,,,,,,,,,164.55442689999472,164.65007299999706,164.5994226005161,165.28308760002255,165.28321485004852,165.89965879998636,165.89965879998636,166.36614579998422,166.36614579998422,165.7329417000292,165.76640279998537,166.8661826000316,170.25078970007598,w,1,3380.2734999917448,None,0.6122321730736049,0.586,1.0447648004669026,,,,,EMI1018,001,2025-02-14_08h34.02.304,Time estimation,2023.2.3,60.00708083356939,2025-02-14 08h34.21.538283 +0100,
,,,,,,,,,170.97809150000103,171.08232950000092,171.03146915042305,175.41445260006003,175.41447295008692,179.7136464000214,179.7136464000214,180.1967796999961,180.1967796999961,175.71434469998349,175.747769300011,180.69677050004248,181.69856360007543,p,1,996.1101999506354,None,4.163359243409879,4.28,1.0280160201824404,,,,,EMI1018,001,2025-02-14_08h34.02.304,Time estimation,2023.2.3,60.00708083356939,2025-02-14 08h34.21.538283 +0100,
,,,,,,,,,182.58880530006718,182.67964280000888,182.62916610045357,191.1613288000226,191.16136715007013,199.79296420002356,199.79296420002356,200.2762069000164,200.2762069000164,191.61112960008904,191.64460350002628,200.77609679999296,209.77609370008577,p,1,8988.200400024652,None,8.460212931917214,8.609,1.017586681243148,,,,,EMI1018,001,2025-02-14_08h34.02.304,Time estimation,2023.2.3,60.00708083356939,2025-02-14 08h34.21.538283 +0100,
