thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,sound_1.stopped,item1.stopped,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0032303000007232185,0.010091200001625111,0.010091200001625111,1.1070964999998978,space,1.0883985000000393,None,,,,,,,,,,,,,,,,,,,,,,,,,RDI416,001,2025-03-18_11h28.29.596,Time estimation,2023.2.3,60.29479330328007,2025-03-18 11h29.08.097018 +0100,
,,,,,,,,,1.5373192000006384,1.5638653999994858,1.5517212599963388,3.6087910999995074,3.6216152000015427,3.6720405999985815,3.6713137799994002,8.347529400001804,8.347529400001804,8.82261060000019,8.82261060000019,9.321345500000461,10.58980209999936,p,1,1262.9909999996016,None,1.553,4.659,3,,,,,RDI416,001,2025-03-18_11h28.29.596,Time estimation,2023.2.3,60.29479330328007,2025-03-18 11h29.08.097018 +0100,
,,,,,,,,,10.799892099999852,10.817186200001743,10.81979161999916,15.677800500001467,15.677800500001467,15.930802599999879,15.930885779998425,17.38709960000051,17.38709960000051,17.881718000000546,17.881718000000546,18.38108089999878,25.981508400000166,w,1,7585.7103999987885,None,4.342,1.4473333333333331,3,,,,,RDI416,001,2025-03-18_11h28.29.596,Time estimation,2023.2.3,60.29479330328007,2025-03-18 11h29.08.097018 +0100,
,,,,,,,,,26.189073300000018,26.20594870000059,26.21226061999769,34.47943519999899,34.47943519999899,34.7375890000003,34.73725887999863,37.32776999999987,37.32776999999987,37.82170469999983,37.82170469999983,38.321235700001125,39.67248599999948,w,1,1347.7979000017513,None,7.752000000000001,2.584,3,,,,,RDI416,001,2025-03-18_11h28.29.596,Time estimation,2023.2.3,60.29479330328007,2025-03-18 11h29.08.097018 +0100,
,,39.68652619999921,39.69037549999848,39.69037549999848,42.72339560000182,space,3.0301669999971637,None,,,,,,,,,,,,,,,,,,,,,,,,,RDI416,001,2025-03-18_11h28.29.596,Time estimation,2023.2.3,60.29479330328007,2025-03-18 11h29.08.097018 +0100,
,,,,,,,,,42.93385190000117,42.950835700001335,42.952405719998204,51.136943800000154,51.11071380000067,51.39526919999844,51.394348779998474,53.94882420000067,53.94882420000067,54.445529100001295,54.445529100001295,54.944599900001776,62.69658429999981,w,1,7741.235400000733,None,7.660623361063404,2.55,3.0041660239464334,,,,,RDI416,001,2025-03-18_11h28.29.596,Time estimation,2023.2.3,60.29479330328007,2025-03-18 11h29.08.097018 +0100,
,,,,,,,,,62.91171490000124,62.93061609999859,62.92653601999918,65.58771100000013,65.58771100000013,65.84367140000177,65.84379167999904,70.13741579999987,70.13741579999987,70.62830359999862,70.62830359999862,71.12786689999848,74.71359089999896,w,0,3582.407999998395,None,2.137063160812462,4.278,2.0018126176362534,,,,,RDI416,001,2025-03-18_11h28.29.596,Time estimation,2023.2.3,60.29479330328007,2025-03-18 11h29.08.097018 +0100,
,,,,,,,,,74.92833460000111,74.94526799999949,74.94300221999801,80.68695899999875,80.68695899999875,80.94431880000047,80.9447706800016,82.69852589999937,82.69852589999937,83.17793819999861,83.17793819999861,83.67774759999884,84.63010750000103,w,1,938.9850000006845,None,5.223,1.7385856701550693,3.0041660239464334,,,,,RDI416,001,2025-03-18_11h28.29.596,Time estimation,2023.2.3,60.29479330328007,2025-03-18 11h29.08.097018 +0100,
,,,,,,,,,84.83296289999998,84.85000589999981,84.84302243999882,87.21906310000122,87.21906310000122,87.4941805999988,87.49461828000094,93.09833570000046,93.09833570000046,93.57900159999917,93.57900159999917,94.07786499999929,94.93015809999997,p,1,837.6849999986007,None,1.8590850024537742,5.585,3.0041660239464334,,,,,RDI416,001,2025-03-18_11h28.29.596,Time estimation,2023.2.3,60.29479330328007,2025-03-18 11h29.08.097018 +0100,
,,,,,,,,,95.15691489999881,95.17339129999891,95.17636699999821,103.9686529999999,103.9686529999999,104.2284843999987,104.2277040799996,108.0485363000007,108.0485363000007,108.52911010000025,108.52911010000025,109.02853170000162,112.28054250000059,w,1,3245.534099998622,None,8.285,3.8026807861925,2.178726131860124,,,,,RDI416,001,2025-03-18_11h28.29.596,Time estimation,2023.2.3,60.29479330328007,2025-03-18 11h29.08.097018 +0100,
,,,,,,,,,112.50398810000115,112.52069720000145,112.5263075999992,114.37911510000049,114.37911510000049,114.63428700000077,114.63420627999912,117.55107140000109,117.55107140000109,118.05236480000167,118.05236480000167,118.55110839999907,119.60417529999904,p,1,1051.3768999990134,None,1.339,2.917314290560706,2.178726131860124,,,,,RDI416,001,2025-03-18_11h28.29.596,Time estimation,2023.2.3,60.29479330328007,2025-03-18 11h29.08.097018 +0100,
,,,,,,,,,119.8064861999992,119.82375500000126,119.81695993999783,124.12951329999851,124.13769550000143,124.42133810000087,124.42045198000014,131.0378141000001,131.0378141000001,131.5221273999996,131.5221273999996,132.02154119999977,133.49113719999878,p,1,1467.1564000018407,None,3.8040514751551653,6.602,1.7355180504571663,,,,,RDI416,001,2025-03-18_11h28.29.596,Time estimation,2023.2.3,60.29479330328007,2025-03-18 11h29.08.097018 +0100,
,,,,,,,,,133.7009251999989,133.71810879999975,133.71981951999842,137.79860310000004,137.79860310000004,138.08238290000008,138.08250498000015,144.30914090000078,144.30914090000078,144.7833896000011,144.7833896000011,145.2825567,146.28552109999873,p,1,992.9010000014387,None,3.578758514418166,6.211,1.7355180504571663,,,,,RDI416,001,2025-03-18_11h28.29.596,Time estimation,2023.2.3,60.29479330328007,2025-03-18 11h29.08.097018 +0100,
,,,,,,,,,146.49501679999958,146.5121622000006,146.5145061199968,154.76857530000052,154.76857530000052,155.02622840000186,155.02583328,160.2775662999993,160.2775662999993,160.77762939999957,160.77762939999957,161.27658470000097,163.77837269999873,w,1,2496.282100000826,None,7.741,5.239552794163702,1.4774161658648886,,,,,RDI416,001,2025-03-18_11h28.29.596,Time estimation,2023.2.3,60.29479330328007,2025-03-18 11h29.08.097018 +0100,
