thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,sound_1.stopped,item2.started,sound_2.started,item1.stopped,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,98.60979320004117,98.62695890001487,98.62834101998014,105.68544899998233,105.979326199973,105.9793434399995,105.68544899998233,111.8647996999789,111.8647996999789,112.34698659996502,112.34698659996502,112.84583769994788,112.96488280000631,w,1,107.49419999774545,None,6.55,5.86771358619226,1.1162780704588713,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,113.25690689997282,113.27838399994653,113.27824715994065,119.05352549999952,119.22921819996554,119.22896113999886,119.05352549999952,124.88505399995483,124.88505399995483,125.36416340002324,125.36416340002324,125.86310519999824,126.18178939993959,p,1,303.37239999789745,None,5.259963485467011,5.638,1.0718705587172768,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,126.47898749995511,126.50229850003961,126.49501375985564,128.8547835999634,129.03001270000823,129.02933513998286,128.8547835999634,130.96369689994026,130.96369689994026,131.46448550000787,131.46448550000787,131.96317300002556,132.18046149995644,w,0,211.36910002678633,None,1.843,1.9255015272605014,1.0447648004669026,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,132.37188919994514,132.38900239998475,132.395204119978,138.6145543999737,138.8961117999861,138.89583974002161,138.5960907000117,145.0151465999661,145.0151465999661,145.51439070003107,145.51439070003107,146.0132469999371,146.1304665999487,p,1,103.75279991421849,None,5.704046958166957,6.114,1.0718705587172768,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,146.40776239999104,146.43731960002333,146.44501755983802,154.75364280003123,154.9466534999665,154.9463335399865,154.75364280003123,163.32407249999233,163.32407249999233,163.79837340000086,163.79837340000086,164.29954549996182,165.26691430003848,p,1,961.6278000175953,None,7.800382174882881,8.361,1.0718705587172768,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,165.51609189994633,165.5402865000069,165.5469031799468,168.70459879992995,168.91418500000145,168.9138222399284,168.68043850001413,171.43510250002146,171.43510250002146,171.91515979997348,171.91515979997348,172.41422139992937,172.88355689996388,w,1,465.7929999521002,None,2.6353591236603604,2.509,1.0503623450220647,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,173.11173519992735,173.12842560000718,173.1299550999538,182.52505229995586,182.76420979993418,182.7638414399349,182.52505229995586,191.22623749997,191.22623749997,191.71501619997434,191.71501619997434,192.21472039993387,192.3002976999851,p,0,78.23280000593513,None,8.877,8.451369227077084,1.0503623450220647,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,192.58350149996113,192.6119918000186,192.61324995992473,194.224021299975,194.39765880000778,194.3975082399207,194.224021299975,195.59427759994287,195.59427759994287,196.0657629999332,196.0657629999332,196.56452260003425,196.98278810002375,w,0,406.9447999354452,None,1.09,1.1683389090018317,1.0718705587172768,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,197.17283619998489,197.1896560000023,197.19689461997476,200.60487819998525,200.88158269994892,200.88167383995605,200.60487819998525,203.51450589997694,203.51450589997694,204.01548800000455,204.01548800000455,204.5147372999927,205.55158349999692,w,1,1032.5152999721467,None,2.8997982016765382,2.629,1.1030042608126809,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,205.74447559996042,205.76105810003355,205.76542391990077,213.96509529999457,214.2650254999753,214.26475843993248,213.96509529999457,222.7667198999552,222.7667198999552,223.24884589994326,223.24884589994326,223.7482127000112,224.93347519997042,p,1,1170.574799994938,None,7.699879594066532,8.493,1.1030042608126809,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,225.14179299992975,225.15922080003656,225.16414945989382,232.12396240001544,232.38253910001367,232.38256173996487,232.09766890003812,239.3035837999778,239.3035837999778,239.78212999994867,239.78212999994867,240.28113919997122,240.34860559995286,p,1,58.96499997470528,None,6.439210354149222,6.902,1.0718705587172768,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,240.56520670000464,240.58194569998886,240.58040145991836,247.87576860003173,248.1318224000279,248.1313619400258,247.87576860003173,255.40463370003272,255.40463370003272,255.90022730000783,255.90022730000783,256.3990891999565,257.16744580003433,p,1,766.5011000353843,None,6.776937701034475,7.264,1.0718705587172768,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,257.3842503000051,257.40091440000106,257.3975895598764,261.7249648999423,261.982656499953,261.982109039987,261.7249648999423,266.00396589993034,266.00396589993034,266.49983089999296,266.49983089999296,266.9990323999664,267.73431329999585,w,0,725.676600006409,None,3.8139219470171004,4.006,1.0503623450220647,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,268.0009653000161,268.0199115999276,268.0145633799141,269.2865947999526,269.516341599985,269.5159397399635,269.2996933000395,270.3539030000102,270.3539030000102,270.8334202999249,270.8334202999249,271.33256429992616,272.0347010999685,w,0,691.5413000388071,None,0.768,0.8231965890948686,1.0718705587172768,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,272.23199150001165,272.2488854000112,272.24855691987324,280.19504769996274,280.46629769995343,280.4661446399638,280.19504769996274,287.2047966000391,287.2047966000391,287.7007279000245,287.7007279000245,288.1996271000244,288.6525763999671,p,0,450.60530002228916,None,7.425,6.731614975384905,1.1030042608126809,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,288.9178326999536,288.9435850000009,288.94839321991896,296.826463400037,297.0329193000216,297.0325779399951,296.826463400037,305.50448769994546,305.50448769994546,305.98394589999225,305.98394589999225,306.48372419993393,307.4367520000087,w,0,941.0660999128595,None,7.365945199358182,8.46,1.1485287727550766,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,307.673222900019,307.69092069996987,307.6841315999045,315.2346805999987,315.4833922999678,315.4829605399515,315.2346805999987,324.0547937999945,324.0547937999945,324.53486350004096,324.53486350004096,325.03376539994497,325.1035595999565,p,1,65.61639998108149,None,7.034230301492657,8.554,1.2160534462718473,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,325.4330077000195,325.45407410000917,325.4498514398816,329.6531141999876,329.8004253000254,329.79983954000056,329.6531141999876,332.844789099996,332.844789099996,333.33449729997665,333.33449729997665,333.8342800999526,334.9193639999721,p,0,1070.100300014019,None,3.685,3.0302944424831,1.2160534462718473,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,335.11454959993716,335.1312097000191,335.1331940199132,338.54510230000596,338.8172430000268,338.81659984003056,338.51666369999293,342.6368289999664,342.6368289999664,343.1182226999663,343.1182226999663,343.61751959996764,344.00123629998416,p,1,380.1479999674484,None,2.8856368972774162,3.804,1.3182531743994037,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,344.28899819997605,344.31162279995624,344.31535405995095,345.7450716999592,345.9347770999884,345.9344003399252,345.7450716999592,347.15735999995377,347.15735999995377,347.6350516999373,347.6350516999373,348.1335659000324,349.02012230001856,w,0,883.7522999383509,None,0.919,1.211474667273052,1.3182531743994037,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,349.3345219999319,349.3525139000267,349.3489617998712,355.32508169999346,355.48410529992543,355.4835343400133,355.32508169999346,363.55370449996553,363.55370449996553,364.0522468999261,364.0522468999261,364.5508005999727,365.753518100013,p,1,1197.4047999829054,None,5.458854577564947,8.065,1.4774161658648886,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,366.1167432999937,366.1412024999736,366.1502249599202,370.70409559994005,370.80085280002095,370.8004111399292,370.68387349997647,376.7856432000408,376.7856432000408,377.28519389999565,377.28519389999565,377.7841192999622,378.1027563000098,p,1,305.2884000353515,None,4.042868988443327,5.973,1.4774161658648886,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,378.4100577000063,378.42737019993365,378.43290439993143,383.0051222000038,383.16774790000636,383.1672184399446,383.0051222000038,386.2646409999579,386.2646409999579,386.7526939000236,386.7526939000236,387.251492899959,388.1364289999474,w,1,878.7690999452025,None,4.061,3.0805918611576204,1.3182531743994037,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,388.33608689997345,388.3531407000264,388.3502913199016,393.0031752999639,393.28487460000906,393.2848496399471,393.0031752999639,398.7544824000215,398.7544824000215,399.23661669995636,399.23661669995636,399.73513089993503,399.87011929997243,p,1,118.74579999130219,None,4.139569019043864,5.457,1.3182531743994037,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,400.1592797000194,400.17877839994617,400.1835374598508,408.4358608999755,408.61897179996595,408.6184759399272,408.4358608999755,415.014291999978,415.014291999978,415.50305780000053,415.50305780000053,416.0022774999961,416.2545473999344,w,1,236.1040998948738,None,7.747,6.370608153573019,1.2160534462718473,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,416.513050199952,416.53083559998777,416.53445667993515,417.4768762999447,417.6856146999635,417.68553064003356,417.4768762999447,418.03495559992734,418.03495559992734,418.53669710003305,418.53669710003305,419.03541589993984,419.50396949995775,w,1,460.3987999726087,None,0.42318659930260283,0.348,1.2160534462718473,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,419.6996944999555,419.7172930999659,419.7177673198865,425.7956178999739,426.0692255999893,426.0692090399913,425.7956178999739,432.45515769999474,432.45515769999474,432.95394319994375,432.95394319994375,433.4524564000312,434.4880195999285,p,1,1029.858099995181,None,5.5549326680739,6.38,1.1485287727550766,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,434.8471438999986,434.87162350001745,434.8675686199102,442.9253332000226,443.0360359000042,443.03533334002134,442.9253332000226,451.70455050002784,451.70455050002784,452.1873131999746,452.1873131999746,452.68640829995275,452.80620979995,p,1,116.03429995011538,None,7.538339661470819,8.658,1.1485287727550766,,,,,GGH1015,001,2025-01-22_15h47.35.057,Time estimation,2023.2.3,60.22057595066496,2025-01-22 15h47.55.934408 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.80628889997024,452.8191821000073,455.81908059993293,455.80404620000627,,,,,,,,
