thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item1.stopped,sound_1.stopped,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.01529149999259971,0.022898800001712516,0.022898800001712516,4.757468999989214,space,4.731022699997993,None,,,,,,,,,,,,,,,,,,,,,,,,,ATO1116,001,2025-03-19_14h05.43.578,Time estimation,2023.2.3,59.77468529915331,2025-03-19 14h05.57.507121 +0100,
,,,,,,,,,5.202968500001589,5.228633399994578,5.219528359972173,10.02399119999609,10.02399119999609,10.055346599998302,10.054259969998384,11.495186899992405,11.495186899992405,11.989013899990823,11.989013899990823,12.48797139999806,13.439716399996541,w,1,942.2491000004811,None,4.287,1.429,3,,,,,ATO1116,001,2025-03-19_14h05.43.578,Time estimation,2023.2.3,59.77468529915331,2025-03-19 14h05.57.507121 +0100,
,,,,,,,,,13.650535099994158,13.667223799988278,13.670421979986713,15.42106419999618,15.445632399991155,15.705141499987803,15.704392669998924,19.485362199993688,19.485362199993688,19.972358099999838,19.972358099999838,20.454930899999454,21.090404599992326,p,1,630.7569999917177,None,1.254,3.762,3,,,,,ATO1116,001,2025-03-19_14h05.43.578,Time estimation,2023.2.3,59.77468529915331,2025-03-19 14h05.57.507121 +0100,
,,,,,,,,,21.30048419999366,21.318769499994232,21.32060717997956,23.125037599995267,23.125037599995267,23.388262299995404,23.387913970000227,27.297372000000905,27.297372000000905,27.789234700001543,27.789234700001543,28.288145400001667,29.408137099992018,p,1,1110.1739000005182,None,1.296,3.888,3,,,,,ATO1116,001,2025-03-19_14h05.43.578,Time estimation,2023.2.3,59.77468529915331,2025-03-19 14h05.57.507121 +0100,
,,29.420483399997465,29.423620000001392,29.423620000001392,36.65676569999778,space,7.216451300002518,None,,,,,,,,,,,,,,,,,,,,,,,,,ATO1116,001,2025-03-19_14h05.43.578,Time estimation,2023.2.3,59.77468529915331,2025-03-19 14h05.57.507121 +0100,
,,,,,,,,,36.895543499995256,36.91303959999641,36.920652419983526,39.614977499993984,39.614977499993984,39.855155500001274,39.854915169999,46.43480879999697,46.43480879999697,46.90621950000059,46.90621950000059,47.40536199999042,47.42394159999094,p,1,12.377799997921102,None,2.184965793394194,6.564,3.0041660239464334,,,,,ATO1116,001,2025-03-19_14h05.43.578,Time estimation,2023.2.3,59.77468529915331,2025-03-19 14h05.57.507121 +0100,
,,,,,,,,,47.646813100000145,47.66330639999069,47.67075744998874,53.54578599998786,53.54578599998786,53.78861199998937,53.788005169990356,56.48406379998778,56.48406379998778,56.97362659999635,56.97362659999635,57.47231810000085,57.540679500001715,w,1,54.389499986427836,None,5.361,2.6780728389704556,2.0018126176362534,,,,,ATO1116,001,2025-03-19_14h05.43.578,Time estimation,2023.2.3,59.77468529915331,2025-03-19 14h05.57.507121 +0100,
,,,,,,,,,57.77936239998962,57.79596719999972,57.80423691998294,62.945707999999286,62.945707999999286,63.17169049999211,63.171732169997995,66.17571709999174,66.17571709999174,66.67312339998898,66.67312339998898,67.17213599999377,67.42409749999933,p,0,238.85449999943376,None,4.629,2.987458346123576,1.5494776708791378,,,,,ATO1116,001,2025-03-19_14h05.43.578,Time estimation,2023.2.3,59.77468529915331,2025-03-19 14h05.57.507121 +0100,
,,,,,,,,,67.64877689999412,67.66564949999156,67.67098924997845,76.30511960000149,76.30511960000149,76.55537239999103,76.55468466998718,80.62508209999942,80.62508209999942,81.12368839999544,81.12368839999544,81.62278729998798,82.17442729999311,p,0,537.5512000027811,None,8.128,4.060320096092495,2.0018126176362534,,,,,ATO1116,001,2025-03-19_14h05.43.578,Time estimation,2023.2.3,59.77468529915331,2025-03-19 14h05.57.507121 +0100,
,,,,,,,,,82.39619079999102,82.41291289999208,82.42159554998216,88.44598809999297,88.44598809999297,88.68948029998865,88.68880556999648,90.54558969999198,90.54558969999198,91.0236736999941,91.0236736999941,91.52270039998984,91.75876089998928,w,1,233.45250000420492,None,5.512644653941705,1.835,3.0041660239464334,,,,,ATO1116,001,2025-03-19_14h05.43.578,Time estimation,2023.2.3,59.77468529915331,2025-03-19 14h05.57.507121 +0100,
,,,,,,,,,91.97616989999369,91.99292979999154,91.98816317997989,95.71534859998792,95.71534859998792,95.97255289999885,95.97213147000002,97.04588589999184,97.04588589999184,97.54053499999281,97.54053499999281,98.03944259999844,98.20800800000143,p,0,162.70840000652242,None,3.202440981526898,1.066,3.0041660239464334,,,,,ATO1116,001,2025-03-19_14h05.43.578,Time estimation,2023.2.3,59.77468529915331,2025-03-19 14h05.57.507121 +0100,
