thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0023979999823495746,0.005574899987550452,0.005574899987550452,42.95509659999516,space,42.939328800013755,None,,,,,,,,,,,,,,,,,,,,,,,,,NGA813,001,2024-05-02_12h47.14.338,Time estimation,2023.2.3,60.13572633521968,2024-05-02 12h47.30.257737 +0200,
,,,,,,,,,43.642894999997225,43.70326829998521,43.65490849993657,45.606075499992585,45.60464094999479,45.80948949998128,45.854631599999266,50.548155699972995,50.548155699972995,51.024148999975296,51.024148999975296,51.52186239999719,52.39020209998125,p,1,863.9131000090856,None,1.64,4.92,3,,,,,NGA813,001,2024-05-02_12h47.14.338,Time estimation,2023.2.3,60.13572633521968,2024-05-02 12h47.30.257737 +0200,
,,,,,,,,,52.651372499996796,52.68333309999434,52.672936949960416,57.22188669999014,57.22045304999919,57.00887469999725,57.020346399978735,58.50849029998062,58.50849029998062,59.007311099994695,59.007311099994695,59.505320199998096,60.92273569997633,w,1,1409.8431000020355,None,3.826,1.2753333333333334,3,,,,,NGA813,001,2024-05-02_12h47.14.338,Time estimation,2023.2.3,60.13572633521968,2024-05-02 12h47.30.257737 +0200,
,,,,,,,,,61.1756549999991,61.20728499998222,61.18888149996637,66.25426609997521,66.2535883499775,66.02873409999302,66.03694179997547,67.70816349997767,67.70816349997767,68.19032949997927,68.19032949997927,68.68837479999638,69.63924099999713,w,1,949.4677000038791,None,4.323,1.441,3,,,,,NGA813,001,2024-05-02_12h47.14.338,Time estimation,2023.2.3,60.13572633521968,2024-05-02 12h47.30.257737 +0200,
,,69.64751519999118,69.65361509998911,69.65361509998911,75.20461859999341,space,5.549253300006967,None,,,,,,,,,,,,,,,,,,,,,,,,,NGA813,001,2024-05-02_12h47.14.338,Time estimation,2023.2.3,60.13572633521968,2024-05-02 12h47.30.257737 +0200,
,,,,,,,,,75.4927566999977,75.52757229999406,75.52058254996082,79.13739209997584,79.13665834998828,78.95779049998964,78.95779049998964,87.9282010999741,87.9282010999741,88.42343399999663,88.42343399999663,88.90446519997204,89.5890509999881,p,1,682.3379000124987,None,2.9219423727017424,8.778,3.0041660239464334,,,,,NGA813,001,2024-05-02_12h47.14.338,Time estimation,2023.2.3,60.13572633521968,2024-05-02 12h47.30.257737 +0200,
,,,,,,,,,89.88509059997159,89.916490899981,89.90490194996819,94.3370732999756,94.3365202499961,94.1576196999813,94.1576196999813,101.82825239998056,101.82825239998056,102.32304099999601,102.32304099999601,102.80429339999682,103.4053609999828,p,1,595.5744999810122,None,3.7361139270024317,7.479,2.0018126176362534,,,,,NGA813,001,2024-05-02_12h47.14.338,Time estimation,2023.2.3,60.13572633521968,2024-05-02 12h47.30.257737 +0200,
,,,,,,,,,103.69395869999425,103.72567079999135,103.72139714997611,110.03672169998754,110.03622834999696,109.85801569998148,109.85801569998148,118.77800769999158,118.77800769999158,119.2729528999771,119.2729528999771,119.75385469998582,121.45513289998053,p,1,1699.7312000021338,None,5.628348290460944,8.721,1.5494776708791378,,,,,NGA813,001,2024-05-02_12h47.14.338,Time estimation,2023.2.3,60.13572633521968,2024-05-02 12h47.30.257737 +0200,
,,,,,,,,,121.74155149998842,121.77322129998356,121.75430379997705,123.1698175999918,123.16934444998041,122.97903379998752,122.98595599998953,124.10852769998019,124.10852769998019,124.60621429997263,124.60621429997263,125.10379689998808,125.88829099998111,p,1,780.1565999980085,None,0.705,0.9293684879515794,1.3182531743994035,,,,,NGA813,001,2024-05-02_12h47.14.338,Time estimation,2023.2.3,60.13572633521968,2024-05-02 12h47.30.257737 +0200,
,,,,,,,,,126.1441736999841,126.17630809999537,126.17104994996916,132.20285659999354,132.20247034997448,131.98761719997856,131.98761719997856,136.6689293999807,136.6689293999807,137.17262429997209,137.17262429997209,137.67027489998145,140.9880338999792,p,0,3304.6780999866314,None,5.31,4.460467513009612,1.190458171595825,,,,,NGA813,001,2024-05-02_12h47.14.338,Time estimation,2023.2.3,60.13572633521968,2024-05-02 12h47.30.257737 +0200,
,,,,,,,,,141.28954199998407,141.32198499998776,141.30417004997727,147.98596839999664,147.9855316499714,147.8086288999766,147.81859569999506,152.53806179997628,152.53806179997628,153.03903779998654,153.03903779998654,153.5367168999801,154.22129589997348,w,1,679.5566999935545,None,5.994,4.546926278202112,1.3182531743994035,,,,,NGA813,001,2024-05-02_12h47.14.338,Time estimation,2023.2.3,60.13572633521968,2024-05-02 12h47.30.257737 +0200,
