thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,sound_1.stopped,item2.started,sound_2.started,item1.stopped,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,277.19929879999836,277.2230958,277.2201619199972,278.1255977999972,278.3862172999943,278.3860862299931,278.1255977999972,278.74527159999707,278.74527159999707,279.22091190000356,279.22091190000356,279.719548699999,280.37106220000715,w,1,646.4132999972207,None,0.3846630081899793,0.34,1.1313617887940566,,,,,RSH0515,001,2025-04-03_10h27.52.416,Time estimation,2023.2.3,59.93913780355433,2025-04-03 10h28.07.168046 +0200,
,,,,,,,,,280.6011847000045,280.6234423999995,280.62013755000226,282.8559319000051,283.0694055000058,283.069092930005,282.8559319000051,284.5689285999979,284.5689285999979,285.070578400002,285.070578400002,285.56940100000065,286.2701059999963,w,1,696.9300999917323,None,1.693648597824703,1.497,1.1313617887940566,,,,,RSH0515,001,2025-04-03_10h27.52.416,Time estimation,2023.2.3,59.93913780355433,2025-04-03 10h28.07.168046 +0200,
,,,,,,,,,286.4869452999992,286.50894090000656,286.502900619997,290.75466259999666,291.0191882999934,291.01868013000205,290.75466259999666,295.1054918000009,295.1054918000009,295.58671740000136,295.58671740000136,296.0855702999979,296.7707786999963,p,1,681.5182999998797,None,3.734054500941773,4.075,1.091307049474569,,,,,RSH0515,001,2025-04-03_10h27.52.416,Time estimation,2023.2.3,59.93913780355433,2025-04-03 10h28.07.168046 +0200,
,,,,,,,,,296.98381010000594,297.00467739999294,297.0028054199997,304.00568630000635,304.26818569999887,304.2679590299973,304.00568630000635,311.355492600007,311.355492600007,311.83593010000186,311.83593010000186,312.3347478999931,314.00219359999755,w,0,1661.7829000024358,None,6.485800676727821,7.078,1.091307049474569,,,,,RSH0515,001,2025-04-03_10h27.52.416,Time estimation,2023.2.3,59.93913780355433,2025-04-03 10h28.07.168046 +0200,
,,,,,,,,,314.2273975999997,314.2489643000008,314.251644750002,315.19484140000714,315.4343494000059,315.4339941300001,315.19484140000714,315.91729129999294,315.91729129999294,316.4190207999927,316.4190207999927,316.9179012999957,318.1189666999999,w,0,1185.7559999916703,None,0.425,0.480828760237474,1.1313617887940566,,,,,RSH0515,001,2025-04-03_10h27.52.416,Time estimation,2023.2.3,59.93913780355433,2025-04-03 10h28.07.168046 +0200,
,,,,,,,,,318.31473990000086,318.33534370000416,318.33472139000224,324.4360117000033,324.7337680000055,324.7336436299971,324.4501760999992,331.4053450999927,331.4053450999927,331.90153669999563,331.90153669999563,332.38371929999266,334.9176168999984,p,1,2518.135699996492,None,5.599524753619978,6.666,1.190458171595825,,,,,RSH0515,001,2025-04-03_10h27.52.416,Time estimation,2023.2.3,59.93913780355433,2025-04-03 10h28.07.168046 +0200,
,,,,,,,,,335.1293042000034,335.1505090999999,335.15045372000026,343.11856180000177,343.3660233999981,343.3659555299979,343.11856180000177,349.6251984999981,349.6251984999981,350.11735580000095,350.11735580000095,350.6160902999982,352.3168127999961,w,1,1698.7430000008317,None,7.438,6.248014569070715,1.190458171595825,,,,,RSH0515,001,2025-04-03_10h27.52.416,Time estimation,2023.2.3,59.93913780355433,2025-04-03 10h28.07.168046 +0200,
,,,,,,,,,352.54015800000343,352.5637704999972,352.56621625000116,358.7150297000044,358.9655927999993,358.9652620300054,358.7150297000044,365.36582479999925,365.36582479999925,365.8498432000051,365.8498432000051,366.34853190000285,367.34936170000583,p,1,997.6256999943871,None,5.644525087599943,6.386,1.1313617887940566,,,,,RSH0515,001,2025-04-03_10h27.52.416,Time estimation,2023.2.3,59.93913780355433,2025-04-03 10h28.07.168046 +0200,
,,,,,,,,,367.5758918000065,367.5974079000007,367.5987968500049,370.53459949999524,370.78139639999426,370.78139873000475,370.53459949999524,372.93482749999384,372.93482749999384,373.4162716999999,373.4162716999999,373.91516330000013,376.9822561000037,w,1,3065.3741999994963,None,2.421114228019281,2.14,1.1313617887940566,,,,,RSH0515,001,2025-04-03_10h27.52.416,Time estimation,2023.2.3,59.93913780355433,2025-04-03 10h28.07.168046 +0200,
,,,,,,,,,377.20204509999894,377.22307340000407,377.21494592000676,382.93473740000627,383.1974235999951,383.19718463000174,382.93473740000627,387.9662509000045,387.9662509000045,388.4653152999963,388.4653152999963,388.9641116999992,390.9812991999934,p,0,2004.5076999958837,None,5.202,4.766761107705301,1.091307049474569,,,,,RSH0515,001,2025-04-03_10h27.52.416,Time estimation,2023.2.3,59.93913780355433,2025-04-03 10h28.07.168046 +0200,
,,,,,,,,,391.21954550000373,391.2448282999976,391.24741718000735,397.379743700003,397.61327030000393,397.61325403000376,397.3630850000045,402.585461900002,402.585461900002,403.0811931000062,403.0811931000062,403.58009600000514,405.66474039999594,w,1,2070.3026999981375,None,5.619,4.966581031510191,1.1313617887940566,,,,,RSH0515,001,2025-04-03_10h27.52.416,Time estimation,2023.2.3,59.93913780355433,2025-04-03 10h28.07.168046 +0200,
,,,,,,,,,405.901039999997,405.9218058999977,405.9139084499984,414.58581859999686,414.82925680000335,414.8290898300053,414.5955885000003,422.04564820000087,422.04564820000087,422.5634549999959,422.5634549999959,423.0622730000032,424.87974780000513,p,0,1803.2558999984758,None,8.165,7.216966385883734,1.1313617887940566,,,,,RSH0515,001,2025-04-03_10h27.52.416,Time estimation,2023.2.3,59.93913780355433,2025-04-03 10h28.07.168046 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.8797854000004,424.89523239999835,427.8947546999989,427.8788709999935,,,,,,,,
