thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.06469600001582876,0.09749519999604672,0.09749519999604672,8.898244699987117,space,8.790122600039467,None,,,,,,,,,,,,,,,,,,,,,,,,,ESO915,001,2025-01-24_09h26.22.966,Time estimation,2023.2.3,60.0241897509812,2025-01-24 09h26.42.425324 +0100,
,,,,,,,,,11.259353499975987,11.361683399998583,11.294843840540851,11.361683399998583,11.294843840540851,12.827967400022317,12.878161799977534,14.36111090000486,14.411226500000339,14.461018399975728,14.461018399975728,14.960897799988743,16.91390230000252,p,1,1950.2401999779977,None,1.014,3.042,3,,,,,ESO915,001,2025-01-24_09h26.22.966,Time estimation,2023.2.3,60.0241897509812,2025-01-24 09h26.42.425324 +0100,
,,,,,,,,,17.624717400001828,17.727132000029087,17.677033960167318,19.0102228000178,19.010279710014583,19.310137399996165,19.326775900030043,22.326352300005965,22.326352300005965,22.792861099995207,22.792861099995207,23.29277820000425,26.677143200009596,p,1,3368.990999995731,None,1.0919999999999999,3.276,3,,,,,ESO915,001,2025-01-24_09h26.22.966,Time estimation,2023.2.3,60.0241897509812,2025-01-24 09h26.42.425324 +0100,
,,,,,,,,,27.598567400011234,27.691754399973433,27.641708780219776,29.024864299979527,29.02498011001735,29.507905500009656,29.541388700017706,33.090686800016556,33.090686800016556,33.57391859998461,33.57391859998461,34.07385129999602,35.24246869998751,p,1,1157.6606000307947,None,1.3463333333333332,4.039,3,,,,,ESO915,001,2025-01-24_09h26.22.966,Time estimation,2023.2.3,60.0241897509812,2025-01-24 09h26.42.425324 +0100,
,,35.26598460000241,35.29042789997766,35.29042789997766,37.34228630003054,space,2.0353813999681734,None,,,,,,,,,,,,,,,,,,,,,,,,,ESO915,001,2025-01-24_09h26.22.966,Time estimation,2023.2.3,60.0241897509812,2025-01-24 09h26.42.425324 +0100,
,,,,,,,,,38.1975571999792,38.28971460001776,38.2396557402215,39.77266219997546,39.772741010022585,40.189155200030655,40.22264529997483,44.07197819999419,44.07197819999419,44.55524010001682,44.55524010001682,45.054968899989035,52.72213140001986,p,1,7660.278900002595,None,1.4236896249766862,4.277,3.0041660239464334,,,,,ESO915,001,2025-01-24_09h26.22.966,Time estimation,2023.2.3,60.0241897509812,2025-01-24 09h26.42.425324 +0100,
,,,,,,,,,53.624828599975444,53.72002659999998,53.66987667023787,57.18587480002316,57.18602321001818,57.65248839999549,57.68586810003035,64.13457930000732,64.13457930000732,64.61781530000735,64.61781530000735,65.11764419998508,66.1863699000096,p,1,1065.2503999881446,None,3.461862483504058,6.93,2.0018126176362534,,,,,ESO915,001,2025-01-24_09h26.22.966,Time estimation,2023.2.3,60.0241897509812,2025-01-24 09h26.42.425324 +0100,
,,,,,,,,,67.01816159998998,67.11743139999453,67.06722993018921,71.29986239998834,71.29987520999858,71.69968449999578,71.73308899998665,77.69859570002882,77.69859570002882,78.16513450001366,78.16513450001366,78.66509989998303,80.71656989998883,p,1,2047.884100000374,None,4.10977203458953,6.368,1.5494776708791378,,,,,ESO915,001,2025-01-24_09h26.22.966,Time estimation,2023.2.3,60.0241897509812,2025-01-24 09h26.42.425324 +0100,
,,,,,,,,,81.62039629998617,81.71453789999941,81.66426487023128,82.88086779997684,82.88091810998158,83.33068239997374,83.36413950001588,83.78076400002465,83.78076400002465,84.2473504000227,84.2473504000227,84.74714360001963,89.86644130002242,w,1,5108.731199987233,None,1.14951676807628,0.872,1.3182531743994035,,,,,ESO915,001,2025-01-24_09h26.22.966,Time estimation,2023.2.3,60.0241897509812,2025-01-24 09h26.42.425324 +0100,
,,,,,,,,,90.7279731000308,90.82940069999313,90.76292274020379,94.1453059000196,94.14528831003118,94.56191039999248,94.61193359998288,96.91149610001594,96.91149610001594,97.39470469998196,97.39470469998196,97.89454449998448,100.23062300001038,w,1,2328.7484000320546,None,3.269,2.7460015630938654,1.190458171595825,,,,,ESO915,001,2025-01-24_09h26.22.966,Time estimation,2023.2.3,60.0241897509812,2025-01-24 09h26.42.425324 +0100,
,,,,,,,,,101.09780029999092,101.21063560002949,101.14417025019065,104.20984419999877,104.20989390999894,104.64322730002459,104.69319660001202,107.54273079999257,107.54273079999257,108.00903620000463,108.00903620000463,108.50943650002591,111.36036890000105,p,1,2835.0045999977738,None,2.967,3.3119970350514714,1.1162780704588713,,,,,ESO915,001,2025-01-24_09h26.22.966,Time estimation,2023.2.3,60.0241897509812,2025-01-24 09h26.42.425324 +0100,
,,,,,,,,,112.22881870000856,112.35850380000193,112.27509415018721,116.67412250000052,116.67423230999266,117.1072206000099,117.17403970001033,120.70670440001413,120.70670440001413,121.18982989998767,121.18982989998767,121.68979149998631,125.92441600002348,p,0,4230.061299982481,None,4.305,4.01634317221275,1.0718705587172768,,,,,ESO915,001,2025-01-24_09h26.22.966,Time estimation,2023.2.3,60.0241897509812,2025-01-24 09h26.42.425324 +0100,
,,,,,,,,,126.79839379998157,126.89044789999025,126.83878315021866,128.48842790001072,128.48844270997796,128.9215881000273,128.95511270000134,129.90494380000746,129.90494380000746,130.38799199997447,130.38799199997447,130.88798360002693,132.52339320001192,w,1,1623.5476000001654,None,1.5560916302196666,1.394,1.1162780704588713,,,,,ESO915,001,2025-01-24_09h26.22.966,Time estimation,2023.2.3,60.0241897509812,2025-01-24 09h26.42.425324 +0100,
