thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,sound_1.stopped,item1.stopped,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.011580600054003298,0.016167700057849288,0.016167700057849288,20.480719899991527,space,20.4581091,None,,,,,,,,,,,,,,,,,,,,,,,,,SKA615,001,2025-03-25_12h56.39.736,Time estimation,2023.2.3,60.160652998420815,2025-03-25 12h56.51.314189 +0100,
,,,,,,,,,20.938869300065562,20.965893300017342,20.961895760078914,22.85207560006529,22.86282849998679,22.86282849998679,22.86872524006758,27.012070700060576,27.031803900026716,27.51331290008966,27.51331290008966,28.01213829999324,28.930090600042604,p,1,904.7949000960216,None,1.382,4.146,3,,,,,SKA615,001,2025-03-25_12h56.39.736,Time estimation,2023.2.3,60.160652998420815,2025-03-25 12h56.51.314189 +0100,
,,,,,,,,,29.14621400006581,29.16577600000892,29.16220676007215,31.66254160006065,31.67875130008906,31.928996000089683,31.92875754002016,37.930885300040245,37.930885300040245,38.43011120008305,38.43011120008305,38.92940790008288,39.280554600059986,p,1,335.02410002984107,None,1.998,5.994,3,,,,,SKA615,001,2025-03-25_12h56.39.736,Time estimation,2023.2.3,60.160652998420815,2025-03-25 12h56.51.314189 +0100,
,,,,,,,,,39.48381780006457,39.500555900041945,39.49588232007809,41.641562700038776,41.641562700038776,41.913141500088386,41.91234424007125,46.78161220008042,46.78161220008042,47.26473420008551,47.26473420008551,47.76339780003764,48.132760300068185,p,1,365.61999993864447,None,1.618,4.854,3,,,,,SKA615,001,2025-03-25_12h56.39.736,Time estimation,2023.2.3,60.160652998420815,2025-03-25 12h56.51.314189 +0100,
,,48.14815860008821,48.151904400088824,48.151904400088824,51.06540750002023,space,2.9056989999953657,None,,,,,,,,,,,,,,,,,,,,,,,,,SKA615,001,2025-03-25_12h56.39.736,Time estimation,2023.2.3,60.160652998420815,2025-03-25 12h56.51.314189 +0100,
,,,,,,,,,51.2845881000394,51.30116310005542,51.29600076009519,53.09069670003373,53.09069670003373,53.3458122999873,53.34581273999065,57.18137770006433,57.18137770006433,57.68047230003867,57.68047230003867,58.17961099999957,59.43066080007702,p,1,1235.3001000592485,None,1.276227734898437,3.834,3.0041660239464334,,,,,SKA615,001,2025-03-25_12h56.39.736,Time estimation,2023.2.3,60.160652998420815,2025-03-25 12h56.51.314189 +0100,
,,,,,,,,,59.64106759999413,59.6583069000626,59.66266176004428,63.835235800012015,63.835235800012015,64.09677160007413,64.0979988399893,65.9337852000026,65.9337852000026,66.43111420003697,66.43111420003697,66.93051139998715,67.61701899999753,w,1,681.805899948813,None,3.6633170902743437,1.83,2.0018126176362534,,,,,SKA615,001,2025-03-25_12h56.39.736,Time estimation,2023.2.3,60.160652998420815,2025-03-25 12h56.51.314189 +0100,
,,,,,,,,,67.82731150009204,67.84407970006578,67.8479749600403,76.80162819998804,76.80162819998804,77.06385570007842,77.06361794001423,82.52242699998897,82.52242699998897,83.01468640007079,83.01468640007079,83.51399420003872,85.04938970005605,w,1,1520.8373999921605,None,8.44,5.446996854889389,1.5494776708791378,,,,,SKA615,001,2025-03-25_12h56.39.736,Time estimation,2023.2.3,60.160652998420815,2025-03-25 12h56.51.314189 +0100,
,,,,,,,,,85.25694019999355,85.2742300000973,85.28048646012321,93.753432800062,93.73072470002808,94.01389490009751,94.01357623999938,100.07286110008135,100.07286110008135,100.54867070005275,100.54867070005275,101.04761200002395,103.00063310004771,p,0,1948.230699985288,None,7.957,6.036018084026394,1.3182531743994035,,,,,SKA615,001,2025-03-25_12h56.39.736,Time estimation,2023.2.3,60.160652998420815,2025-03-25 12h56.51.314189 +0100,
,,,,,,,,,103.21024300006684,103.22744360007346,103.23106226003729,107.84226120007224,107.84226120007224,108.1142916000681,108.11427614006679,110.77291020005941,110.77291020005941,111.24888319999445,111.24888319999445,111.74794830009341,112.3833636000054,w,1,618.4090001042932,None,4.1,2.646052974531575,1.5494776708791378,,,,,SKA615,001,2025-03-25_12h56.39.736,Time estimation,2023.2.3,60.160652998420815,2025-03-25 12h56.51.314189 +0100,
