thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.08568439993541688,0.11769460001960397,0.11769460001960397,3.3409946999745443,space,3.2194305999437347,None,,,,,,,,,,,,,,,,,,,,,,,,,NMU1018,001,2024-12-05_16h17.17.452,Time estimation,2023.2.3,60.04105607922142,2024-12-05 16h17.47.422301 +0100,
,,,,,,,,,5.692284399992786,5.816283399937674,5.7488508510869,5.932818899978884,5.932940250029787,7.865732499980368,7.915880299988203,10.731844099937007,10.731844099937007,11.198480499908328,11.198480499908328,11.698930399958044,16.583332299953327,p,1,4873.980399919674,None,1.589,4.7669999999999995,3,,,,,NMU1018,001,2024-12-05_16h17.17.452,Time estimation,2023.2.3,60.04105607922142,2024-12-05 16h17.47.422301 +0100,
,,,,,,,,,17.501210000016727,17.59765080001671,17.547248100396246,19.1968474999303,19.19694674992934,19.68026229995303,19.71354899997823,24.045901899924502,24.045901899924502,24.51259579998441,24.51259579998441,25.012377599952742,29.48012610001024,p,1,4452.004000078887,None,1.6066666666666667,4.82,3,,,,,NMU1018,001,2024-12-05_16h17.17.452,Time estimation,2023.2.3,60.04105607922142,2024-12-05 16h17.47.422301 +0100,
,,,,,,,,,30.380044499994256,30.47804879990872,30.42774455039762,35.01036179997027,35.01042384991888,35.47706469998229,35.51044739992358,36.54338619997725,36.54338619997725,37.02698289998807,37.02698289998807,37.527092100004666,38.99501660000533,w,1,1463.1451000459492,None,4.528,1.5093333333333332,3,,,,,NMU1018,001,2024-12-05_16h17.17.452,Time estimation,2023.2.3,60.04105607922142,2024-12-05 16h17.47.422301 +0100,
,,39.027785099926405,39.04276869993191,39.04276869993191,41.3279518999625,space,2.2797719000373036,None,,,,,,,,,,,,,,,,,,,,,,,,,NMU1018,001,2024-12-05_16h17.17.452,Time estimation,2023.2.3,60.04105607922142,2024-12-05 16h17.47.422301 +0100,
,,,,,,,,,42.236564999911934,42.342486599925905,42.27524395042565,45.19163769995794,45.1916600499535,45.65835389995482,45.70826619991567,46.158280799980275,46.158280799980275,46.64132419996895,46.64132419996895,47.141323999967426,53.17529029992875,w,1,6017.407699953765,None,2.8539577227491115,0.95,3.0041660239464334,,,,,NMU1018,001,2024-12-05_16h17.17.452,Time estimation,2023.2.3,60.04105607922142,2024-12-05 16h17.47.422301 +0100,
,,,,,,,,,54.095179999945685,54.189997499925084,54.13966440036893,57.505868799984455,57.50589794991538,57.98916909995023,58.02250139997341,64.18792029994074,64.18792029994074,64.65437929995824,64.65437929995824,65.15434959996492,70.95496569992974,w,0,5794.393599964678,None,3.323987440870996,6.654,2.0018126176362534,,,,,NMU1018,001,2024-12-05_16h17.17.452,Time estimation,2023.2.3,60.04105607922142,2024-12-05 16h17.47.422301 +0100,
,,,,,,,,,71.83091359992977,71.93642519996502,71.86948265042156,73.51931409991812,73.51929614995606,73.95252029993571,74.00257939996663,78.20159959990997,78.20159959990997,78.66815219994169,78.66815219994169,79.16830179991666,83.95289119996596,w,0,4778.026699903421,None,1.5511792500330506,4.66,3.0041660239464334,,,,,NMU1018,001,2024-12-05_16h17.17.452,Time estimation,2023.2.3,60.04105607922142,2024-12-05 16h17.47.422301 +0100,
,,,,,,,,,84.86470719997305,84.96720780001488,84.90048165037297,85.35026029997971,85.35032324993517,85.81676840002183,85.86690819996875,86.5667443999555,86.5667443999555,87.04994910000823,87.04994910000823,87.5498254999984,91.81836069992278,p,1,4263.575199991465,None,0.398,1.1956580775306807,3.0041660239464334,,,,,NMU1018,001,2024-12-05_16h17.17.452,Time estimation,2023.2.3,60.04105607922142,2024-12-05 16h17.47.422301 +0100,
,,,,,,,,,92.78841149993241,92.88211060001049,92.831810950418,99.46406169992406,99.46435124997515,99.9974116999656,100.0307658999227,101.69710130000021,101.69710130000021,102.18010090000462,102.18010090000462,102.68027979996987,109.18090769997798,w,1,6483.27770002652,None,6.64,2.210263995755248,3.0041660239464334,,,,,NMU1018,001,2024-12-05_16h17.17.452,Time estimation,2023.2.3,60.04105607922142,2024-12-05 16h17.47.422301 +0100,
