thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item1.stopped,sound_1.stopped,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0086454579995916,0.014639332999649923,0.014639332999649923,2.1790516669998397,space,2.14591074999953,None,,,,,,,,,,,,,,,,,,,,,,,,,AAZ716,001,2025-02-11_10h12.21.264,Time estimation,2023.2.3,None,2025-02-11 10h12.46.515884 +0100,
,,,,,,,,,2.446157999999741,2.4591189579996353,2.453557208332798,3.9708499170001232,3.9708499170001232,4.1984059999995225,4.205025999666092,7.243462957999327,7.265306917000089,7.748678457999631,7.748678457999631,8.24542108300011,9.881336917000226,w,0,1626.8927920000351,None,1.019,3.0569999999999995,3,,,,,AAZ716,001,2025-02-11_10h12.21.264,Time estimation,2023.2.3,None,2025-02-11 10h12.46.515884 +0100,
,,,,,,,,,10.052700000000186,10.060306416999993,10.064124666333495,13.188392624999324,13.198800250000204,13.513480458000231,13.521866666666272,21.415360207999584,21.415360207999584,21.91657616700013,21.91657616700013,22.41117899999972,22.738183957999354,w,0,319.5248329993774,None,2.633,7.899,3,,,,,AAZ716,001,2025-02-11_10h12.21.264,Time estimation,2023.2.3,None,2025-02-11 10h12.46.515884 +0100,
,,,,,,,,,22.91210008300004,22.92393729200012,22.9205542083327,26.531553291999444,26.531553291999444,26.846507833000032,26.854790958666186,27.876203791999615,27.886663624999528,28.382715499999904,28.382715499999904,28.876784791999853,29.645758541999385,p,0,766.8004170000131,None,3.112,1.0373333333333334,3,,,,,AAZ716,001,2025-02-11_10h12.21.264,Time estimation,2023.2.3,None,2025-02-11 10h12.46.515884 +0100,
,,29.653956541999833,29.65905316699991,29.65905316699991,34.805014832999404,space,5.140532874999735,None,,,,,,,,,,,,,,,,,,,,,,,,,AAZ716,001,2025-02-11_10h12.21.264,Time estimation,2023.2.3,None,2025-02-11 10h12.46.515884 +0100,
,,,,,,,,,34.97641583299992,34.986065624999355,34.987875000333524,42.38187558299978,42.38187558299978,42.69699841700003,42.70484224966664,44.988138582999454,44.99879887499992,45.49889124999936,45.49889124999936,45.994882125000004,47.61283408300005,p,0,1609.7144160003154,None,6.896,2.2954789931819564,3.0041660239464334,,,,,AAZ716,001,2025-02-11_10h12.21.264,Time estimation,2023.2.3,None,2025-02-11 10h12.46.515884 +0100,
,,,,,,,,,47.786082417000216,47.79707979199975,47.79562875033292,50.48169683299966,50.48169683299966,50.79740916699939,50.80475224966655,57.35465941700022,57.36551979199976,57.86744050000016,57.86744050000016,58.36140883299959,58.40452841699971,w,0,36.194082999827515,None,2.184965793394194,6.564,3.0041660239464334,,,,,AAZ716,001,2025-02-11_10h12.21.264,Time estimation,2023.2.3,None,2025-02-11 10h12.46.515884 +0100,
,,,,,,,,,58.579567457999474,58.59043420799935,58.58643208333336,61.13801074999992,61.121207457999844,61.43251341699943,61.43804479166671,67.50838258299973,67.51966058299968,68.01659491699957,68.01659491699957,68.51027066699953,70.99844020799992,w,0,2477.4799999995594,None,2.025187673219116,6.084,3.0041660239464334,,,,,AAZ716,001,2025-02-11_10h12.21.264,Time estimation,2023.2.3,None,2025-02-11 10h12.46.515884 +0100,
,,,,,,,,,71.17383108299964,71.18170666700007,71.18068808333277,75.99872708299972,75.99872708299972,76.31344004199946,76.32122083366654,77.7427137499999,77.75302374999956,78.25295854199976,78.25295854199976,78.75321891699969,81.70460004199958,p,0,2947.688499999458,None,4.319990742434971,1.438,3.0041660239464334,,,,,AAZ716,001,2025-02-11_10h12.21.264,Time estimation,2023.2.3,None,2025-02-11 10h12.46.515884 +0100,
,,,,,,,,,81.87737500000003,81.88633687499987,81.88752591633323,83.93195124999966,83.93195124999966,84.24860920799983,84.25443345866667,88.8758754169994,88.88626979199944,89.38177487499979,89.38177487499979,89.87757712499933,90.47188066699982,w,0,586.8911669995214,None,1.544,4.638432340973293,3.0041660239464334,,,,,AAZ716,001,2025-02-11_10h12.21.264,Time estimation,2023.2.3,None,2025-02-11 10h12.46.515884 +0100,
