thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,sound_1.stopped,item1.stopped,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.04972869995981455,0.0659782001748681,0.0659782001748681,107.66192200034857,space,107.58383779972792,None,,,,,,,,,,,,,,,,,,,,,,,,,DSA1117,001,2025-05-23_09h34.55.343,Time estimation,2023.2.3,60.00085183697325,2025-05-23 09h35.23.958720 +0200,
,,,,,,,,,110.07834469992667,110.1763925999403,110.1216382112354,112.72580539993942,112.72595718977973,114.1089625004679,114.1089625004679,114.57553059980273,114.57553059980273,114.70868340041488,114.74219640064985,115.07531489990652,117.72625850047916,w,1,2646.4609000831842,None,4.057,1.3523333333333334,3,,,,,DSA1117,001,2025-05-23_09h34.55.343,Time estimation,2023.2.3,60.00085183697325,2025-05-23 09h35.23.958720 +0200,
,,,,,,,,,118.59485600050539,118.67467210069299,118.63953414699063,119.9244444007054,119.92449348988012,123.52366490010172,123.52366490010172,123.99029820039868,123.99029820039868,120.35769980028272,120.37435550056398,124.49027440045029,125.09185629989952,p,1,595.0681995600462,None,1.1896666666666667,3.569,3,,,,,DSA1117,001,2025-05-23_09h34.55.343,Time estimation,2023.2.3,60.00085183697325,2025-05-23 09h35.23.958720 +0200,
,,,,,,,,,125.79783240053803,125.88989140000194,125.83855474786833,127.65610120072961,127.65597018981353,132.33860770054162,132.33860770054162,132.8050277000293,132.8050277000293,127.90621259994805,127.9562268005684,133.30500040017068,134.10672050062567,p,1,795.1656002551317,None,1.551,4.653,3,,,,,DSA1117,001,2025-05-23_09h34.55.343,Time estimation,2023.2.3,60.00085183697325,2025-05-23 09h35.23.958720 +0200,
,,134.13045410066843,134.1376113006845,134.1376113006845,143.1212157998234,space,8.976329700089991,None,,,,,,,,,,,,,,,,,,,,,,,,,DSA1117,001,2025-05-23_09h34.55.343,Time estimation,2023.2.3,60.00085183697325,2025-05-23 09h35.23.958720 +0200,
,,,,,,,,,143.9653894007206,144.05294479988515,144.00105946725236,148.68519310001284,148.68517379006371,150.21809960063547,150.21809960063547,150.7014995003119,150.7014995003119,149.0848572999239,149.11835280060768,151.20119030028582,152.1361404005438,w,1,920.8193002268672,None,4.553,1.515562044077356,3.0041660239464334,,,,,DSA1117,001,2025-05-23_09h34.55.343,Time estimation,2023.2.3,60.00085183697325,2025-05-23 09h35.23.958720 +0200,
,,,,,,,,,152.98910850007087,153.06746240053326,153.03240245711058,160.3995264004916,160.39947929056362,164.04870670009404,164.04870670009404,164.51507650036365,164.51507650036365,160.8160075005144,160.83263180032372,165.0152576006949,165.6166200004518,w,1,589.9643003940582,None,7.254,3.623715794421131,2.0018126176362534,,,,,DSA1117,001,2025-05-23_09h34.55.343,Time estimation,2023.2.3,60.00085183697325,2025-05-23 09h35.23.958720 +0200,
,,,,,,,,,166.46890310011804,166.54889860004187,166.5129907572642,167.55022620037198,167.5478302902542,169.01426630001515,169.01426630001515,169.48120329994708,169.48120329994708,167.96448860038072,167.98161770030856,169.98063110001385,175.01493259985,w,0,5029.725699685514,None,0.927,1.436365800904961,1.5494776708791378,,,,,DSA1117,001,2025-05-23_09h34.55.343,Time estimation,2023.2.3,60.00085183697325,2025-05-23 09h35.23.958720 +0200,
,,,,,,,,,175.85571289993823,175.94641550071537,175.89462546752767,180.22862100042403,180.2286718898453,188.66034490056336,188.66034490056336,189.14353900030255,189.14353900030255,180.645043999888,180.66176270041615,189.64343830011785,189.72846650052816,p,1,75.52099972963333,None,4.203690158540642,8.415,2.0018126176362534,,,,,DSA1117,001,2025-05-23_09h34.55.343,Time estimation,2023.2.3,60.00085183697325,2025-05-23 09h35.23.958720 +0200,
,,,,,,,,,190.57360310014337,190.65995089989156,190.60823716716843,196.52536670025438,196.52532238988206,199.44133150018752,199.44133150018752,199.92466080002487,199.92466080002487,196.9252500999719,196.9585719006136,200.42442040052265,200.99273459985852,w,1,566.0258000716567,None,5.793245715439317,2.894,2.0018126176362534,,,,,DSA1117,001,2025-05-23_09h34.55.343,Time estimation,2023.2.3,60.00085183697325,2025-05-23 09h35.23.958720 +0200,
