thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.19368030002806336,0.22129490005318075,0.22129490005318075,43.86324350000359,space,43.630975599982776,None,,,,,,,,,,,,,,,,,,,,,,,,LTO1114,001,2024-05-27_08h25.24.524,Time estimation,2023.2.3,60.019002020987934,2024-05-27 08h25.43.663812 +0200,
,,,,,,,,,45.716517799999565,45.83721290004905,45.743999590061144,46.69494089996442,46.69239283000352,48.08451369998511,48.159221500041895,52.182489400031045,52.182489400031045,52.67016910004895,52.67016910004895,53.15967540000565,57.36390500003472,p,1,4187.976300017908,None,1.823,5.468999999999999,3,,,,LTO1114,001,2024-05-27_08h25.24.524,Time estimation,2023.2.3,60.019002020987934,2024-05-27 08h25.43.663812 +0200,
,,,,,,,,,58.16157860006206,58.21946479997132,58.19352690002415,61.54252999997698,61.541651630040725,61.8847989999922,61.89168650005013,62.62243510002736,62.62243510002736,63.126576200011186,63.126576200011186,63.609125999966636,66.94655039999634,w,1,3326.940800063312,None,3.174,1.058,3,,,,LTO1114,001,2024-05-27_08h25.24.524,Time estimation,2023.2.3,60.019002020987934,2024-05-27 08h25.43.663812 +0200,
,,,,,,,,,67.86175130004995,67.91312609997112,67.8931069100392,69.45868050004356,69.45824202996445,69.91580980003346,69.92478690005373,74.00325030006934,74.00325030006934,74.48883060005028,74.48883060005028,74.97516759997234,76.48032580001745,p,1,1495.8708999911323,None,1.507,4.521,3,,,,LTO1114,001,2024-05-27_08h25.24.524,Time estimation,2023.2.3,60.019002020987934,2024-05-27 08h25.43.663812 +0200,
,,76.55871080001816,76.57157020003069,76.57157020003069,84.5270267999731,space,7.95063300000038,None,,,,,,,,,,,,,,,,,,,,,,,,LTO1114,001,2024-05-27_08h25.24.524,Time estimation,2023.2.3,60.019002020987934,2024-05-27 08h25.43.663812 +0200,
,,,,,,,,,85.28443530004006,85.33978539996315,85.32406274003442,89.40783170005307,89.40713542999,89.70545140001923,89.71266489999834,90.71293160005007,90.71293160005007,91.19977349997498,91.19977349997498,91.69131899997592,95.57906000001822,w,1,3879.6455999836326,None,3.868,1.2875453517441715,3.0041660239464334,,,,LTO1114,001,2024-05-27_08h25.24.524,Time estimation,2023.2.3,60.019002020987934,2024-05-27 08h25.43.663812 +0200,
,,,,,,,,,96.54191220004577,96.59189939999487,96.57517200009897,99.29063409997616,99.29013433001236,99.80595780001022,99.81307190004736,100.65189780003857,100.65189780003857,101.15677790006157,101.15677790006157,101.64074719999917,106.16082950006239,w,1,4506.924099987373,None,2.700445221191306,1.349,2.0018126176362534,,,,LTO1114,001,2024-05-27_08h25.24.524,Time estimation,2023.2.3,60.019002020987934,2024-05-27 08h25.43.663812 +0200,
,,,,,,,,,107.23444550007116,107.29224570002407,107.27477111002662,112.4401949000312,112.43952373004285,113.05644499999471,113.06392760004383,120.61288220004644,120.61288220004644,121.10307690000627,121.10307690000627,121.58968740003183,121.66032899997663,p,1,54.768500034697354,None,5.263063904220731,8.155,1.5494776708791378,,,,LTO1114,001,2024-05-27_08h25.24.524,Time estimation,2023.2.3,60.019002020987934,2024-05-27 08h25.43.663812 +0200,
,,,,,,,,,122.55749659996945,122.60681380005553,122.59051938008051,123.65621060004923,123.65552133003948,124.09421200002544,124.09421200002544,124.41214889998082,124.41214889998082,124.91014190006536,124.91014190006536,125.3895795000717,135.30980210006237,w,1,9904.023900046013,None,0.9834168681019549,0.746,1.3182531743994035,,,,LTO1114,001,2024-05-27_08h25.24.524,Time estimation,2023.2.3,60.019002020987934,2024-05-27 08h25.43.663812 +0200,
,,,,,,,,,136.06953169999178,136.1226248999592,136.10642384011297,142.42207720002625,142.42155833003343,142.73598320002202,142.74423329997808,147.5832998000551,147.5832998000551,148.0857824999839,148.0857824999839,148.55530260002706,152.12559770001099,w,1,3566.2966000381857,None,6.112,5.134157709889784,1.190458171595825,,,,LTO1114,001,2024-05-27_08h25.24.524,Time estimation,2023.2.3,60.019002020987934,2024-05-27 08h25.43.663812 +0200,
