thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,sound_1.stopped,item1.stopped,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,251.1466350001283,251.24194910004735,251.1917792006396,253.70744169969112,253.70750529980288,258.72337980009615,258.72337980009615,259.20639599999413,259.20639599999413,254.02428339980543,254.0409094998613,259.70651539973915,260.04211980011314,p,1,326.82660035789013,None,2.2921650991243627,4.994,2.178726131860124,,,,VZO617,001,2025-01-16_11h17.49.100,Time estimation,2023.2.3,59.97051846411794,2025-01-16 11h18.07.571703 +0100,
,,,,,,,,,260.8844502000138,260.97294469969347,260.92335410071536,263.20553959999233,263.20569159984586,267.93790220003575,267.93790220003575,268.42142680007964,268.42142680007964,263.6053721001372,263.63912319997326,268.9210224999115,269.2723934999667,p,1,337.026699911803,None,2.161,4.708227170949728,2.178726131860124,,,,VZO617,001,2025-01-16_11h17.49.100,Time estimation,2023.2.3,59.97051846411794,2025-01-16 11h18.07.571703 +0100,
,,,,,,,,,269.97399690002203,270.0548930997029,270.00445250086483,272.8370972000994,272.83720520008353,277.28589690010995,277.28589690010995,277.7695279996842,277.7695279996842,273.0868664998561,273.12002220004797,278.26954609993845,283.8373070000671,w,0,5552.043800242245,None,2.553128156075816,4.431,1.7355180504571663,,,,VZO617,001,2025-01-16_11h17.49.100,Time estimation,2023.2.3,59.97051846411794,2025-01-16 11h18.07.571703 +0100,
,,,,,,,,,284.57505009975284,284.6686351997778,284.6191033005714,286.63446429977193,286.63412999976424,290.5661321999505,290.5661321999505,291.05028670001775,291.05028670001775,286.9341799998656,286.9673820999451,291.55062949983403,292.01866600010544,p,1,458.43249978497624,None,1.795085643307045,3.911,2.178726131860124,,,,VZO617,001,2025-01-16_11h17.49.100,Time estimation,2023.2.3,59.97051846411794,2025-01-16 11h18.07.571703 +0100,
,,,,,,,,,292.9336933000013,293.0336818997748,292.9669013011269,296.7822909001261,296.78235089974476,305.0304286000319,305.0304286000319,305.49735669977963,305.49735669977963,297.2480596997775,297.2995114000514,305.99687650008127,306.36530689988285,p,1,366.49510031566024,None,3.764585130760517,8.202,2.178726131860124,,,,VZO617,001,2025-01-16_11h17.49.100,Time estimation,2023.2.3,59.97051846411794,2025-01-16 11h18.07.571703 +0100,
,,,,,,,,,307.18978929985315,307.28074180008844,307.23025280069555,311.9295119997114,311.92942499984053,314.5789324999787,314.5789324999787,315.0452429000288,315.0452429000288,312.31257979990914,312.3459906000644,315.54547639982775,317.2804552000016,w,1,1727.8987001627684,None,4.553,2.623424169400404,1.7355180504571663,,,,VZO617,001,2025-01-16_11h17.49.100,Time estimation,2023.2.3,59.97051846411794,2025-01-16 11h18.07.571703 +0100,
,,,,,,,,,318.01289479993284,318.09470559982583,318.0452004006132,327.0593616999686,327.0595189999789,332.14183719968423,332.14183719968423,332.60821059998125,332.60821059998125,327.3429351998493,327.3761892998591,333.10825299983844,337.52586179971695,p,0,4415.04850005731,None,8.771,5.053822400573456,1.7355180504571663,,,,VZO617,001,2025-01-16_11h17.49.100,Time estimation,2023.2.3,59.97051846411794,2025-01-16 11h18.07.571703 +0100,
,,,,,,,,,338.3331200997345,338.44121700013056,338.37409180086104,342.0564715000801,342.05651719970626,349.7551886998117,349.7551886998117,350.2214178997092,350.2214178997092,342.42311580013484,342.4729367000982,350.7215795000084,351.3068511998281,p,1,577.0191000774503,None,3.5204057489555187,7.67,2.178726131860124,,,,VZO617,001,2025-01-16_11h17.49.100,Time estimation,2023.2.3,59.97051846411794,2025-01-16 11h18.07.571703 +0100,
,,,,,,,,,352.12604379979894,352.2221152000129,352.1716538008302,355.62076169997454,355.6202440998517,362.8526355000213,362.8526355000213,363.3188851997256,363.3188851997256,356.0039556999691,356.03725099982694,363.8191041001119,364.2538805999793,p,1,423.7774000503123,None,3.3051423465747964,7.201,2.178726131860124,,,,VZO617,001,2025-01-16_11h17.49.100,Time estimation,2023.2.3,59.97051846411794,2025-01-16 11h18.07.571703 +0100,
,,,,,,,,,365.0883744000457,365.18603210011497,365.13561870092525,371.98428429989144,371.9840858998708,375.8830291000195,375.8830291000195,376.36653349967673,376.36653349967673,372.38398899976164,372.4172331998125,376.8667848999612,378.8677672999911,w,1,1991.4510999806225,None,6.729,3.8772284726324004,1.7355180504571663,,,,VZO617,001,2025-01-16_11h17.49.100,Time estimation,2023.2.3,59.97051846411794,2025-01-16 11h18.07.571703 +0100,
,,,,,,,,,379.64586059981957,379.73296670010313,379.68279190072786,384.13169769989327,384.13168249987064,386.63121599983424,386.63121599983424,387.09738639974967,387.09738639974967,384.4645150997676,384.4982807999477,387.59758959989995,389.79847679985687,w,1,2189.712999854237,None,4.262,2.4557508917163453,1.7355180504571663,,,,VZO617,001,2025-01-16_11h17.49.100,Time estimation,2023.2.3,59.97051846411794,2025-01-16 11h18.07.571703 +0100,
,,,,,,,,,390.6148417000659,390.71423869999126,390.64695310089735,393.64644100004807,393.6465729000978,397.8621852998622,397.8621852998622,398.3284118999727,398.3284118999727,394.0130706001073,394.06292539974675,398.82861460000277,400.246337399818,p,1,1404.7197001054883,None,2.8373860370926547,4.192,1.4774161658648886,,,,VZO617,001,2025-01-16_11h17.49.100,Time estimation,2023.2.3,59.97051846411794,2025-01-16 11h18.07.571703 +0100,
,,,,,,,,,401.0706394999288,401.162079999689,401.11150560081,404.19402509974316,404.19408060014246,406.2105327998288,406.2105327998288,406.676852399949,406.676852399949,404.577313200105,404.6104884999804,407.1769766998477,408.07900010002777,w,1,897.138699889183,None,2.9385807539052635,1.989,1.4774161658648886,,,,VZO617,001,2025-01-16_11h17.49.100,Time estimation,2023.2.3,59.97051846411794,2025-01-16 11h18.07.571703 +0100,
,,,,,,,,,408.93798239994794,409.0440287999809,408.9770893011242,411.5759513997473,411.5760565000586,414.8751217001118,414.8751217001118,415.3420188999735,415.3420188999735,411.99239709973335,412.04279340012,415.8414169996977,417.76022209972143,p,1,1910.9549997374415,None,2.484,3.274540885208119,1.3182531743994037,,,,VZO617,001,2025-01-16_11h17.49.100,Time estimation,2023.2.3,59.97051846411794,2025-01-16 11h18.07.571703 +0100,
