thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item1.stopped,sound_1.stopped,item2.started,sound_2.started,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,251.20213550003245,251.22005200001877,251.2211716999882,254.71670640003867,254.71670640003867,254.95463449996896,254.95420667995933,258.77602670004126,258.77602670004126,259.25505409995094,259.25505409995094,259.75455940002576,260.4387706000125,p,1,671.371900010854,None,2.972,3.8018753269810235,1.2792312674902502,,,,,BTU916,001,2025-05-07_11h25.12.857,Time estimation,2023.2.3,59.91848688360035,2025-05-07 11h25.40.064491 +0200,
,,,,,,,,,260.6432555000065,260.660192499985,260.6545324399253,265.4376297999406,265.4376297999406,265.7208320000209,265.72070928000613,271.18761369993445,271.18761369993445,271.6720702999737,271.6720702999737,272.171195599949,272.33876760001294,p,1,160.39229999296367,None,4.2689700750623825,5.461,1.2792312674902502,,,,,BTU916,001,2025-05-07_11h25.12.857,Time estimation,2023.2.3,59.91848688360035,2025-05-07 11h25.40.064491 +0200,
,,,,,,,,,272.572599099949,272.59125880000647,272.5882295999327,280.97542399994563,280.97542399994563,281.2213625999866,281.22109628004256,287.84608930000104,287.84608930000104,288.3225729999831,288.3225729999831,288.82151060004253,288.9890585000394,w,1,159.34460004791617,None,7.868,6.60922003622592,1.190458171595825,,,,,BTU916,001,2025-05-07_11h25.12.857,Time estimation,2023.2.3,59.91848688360035,2025-05-07 11h25.40.064491 +0200,
,,,,,,,,,289.21804459998384,289.234478999977,289.2385173999355,297.00647140003275,297.00647140003275,297.2548127999762,297.2546246799291,303.35555530001875,303.35555530001875,303.839538399945,303.839538399945,304.33851999999024,305.0396241999697,p,0,696.013499982655,None,7.255,6.094292242351175,1.190458171595825,,,,,BTU916,001,2025-05-07_11h25.12.857,Time estimation,2023.2.3,59.91848688360035,2025-05-07 11h25.40.064491 +0200,
,,,,,,,,,305.2711494000396,305.287808699999,305.2888749000267,310.67629470000975,310.67629470000975,310.9221950999927,310.9221800799831,314.7465189000359,314.7465189000359,315.22341450001113,315.22341450001113,315.7225122000091,315.80730899993796,w,1,77.25380000192672,None,4.87,3.8069738629470433,1.2792312674902502,,,,,BTU916,001,2025-05-07_11h25.12.857,Time estimation,2023.2.3,59.91848688360035,2025-05-07 11h25.40.064491 +0200,
,,,,,,,,,316.0293778999476,316.04901399998926,316.05641329992795,318.5889001999749,318.60632499994244,318.8557897999417,318.8556126799784,321.48533209995367,321.48533209995367,321.956807199982,321.956807199982,322.45591599994805,322.60713399993256,p,1,141.67529996484518,None,2.034,2.6019563980751688,1.2792312674902502,,,,,BTU916,001,2025-05-07_11h25.12.857,Time estimation,2023.2.3,59.91848688360035,2025-05-07 11h25.40.064491 +0200,
,,,,,,,,,322.82570659997873,322.8443980999291,322.83957501994445,328.27245839999523,328.25752829993144,328.5227112999419,328.52256207995816,334.38614419999067,334.38614419999067,334.8736707000062,334.8736707000062,335.37268219992984,335.8237672999967,p,1,438.8837000587955,None,4.9132343660250895,5.849,1.190458171595825,,,,,BTU916,001,2025-05-07_11h25.12.857,Time estimation,2023.2.3,59.91848688360035,2025-05-07 11h25.40.064491 +0200,
,,,,,,,,,336.04302009998355,336.06139229994733,336.05641591995953,344.8056688000215,344.79633589996956,345.0724245000165,345.07242097997806,351.99635829997715,351.99635829997715,352.4735599999549,352.4735599999549,352.97276479995344,354.1074545000447,w,1,1120.2467000111938,None,8.233,6.915824676950686,1.190458171595825,,,,,BTU916,001,2025-05-07_11h25.12.857,Time estimation,2023.2.3,59.91848688360035,2025-05-07 11h25.40.064491 +0200,
,,,,,,,,,354.32325000001583,354.34006740001496,354.3400970199611,362.66636889998335,362.66636889998335,362.9235198999522,362.9231570799719,371.785396900028,371.785396900028,372.27409249998163,372.27409249998163,372.77325109997764,372.90766250004526,p,1,118.22029994800687,None,7.815360291975994,8.842,1.1313617887940566,,,,,BTU916,001,2025-05-07_11h25.12.857,Time estimation,2023.2.3,59.91848688360035,2025-05-07 11h25.40.064491 +0200,
,,,,,,,,,373.16288199997507,373.18136549997143,373.19022845997245,376.3062034000177,376.3257030999521,376.53956870001275,376.53948897997617,378.87585760001093,378.87585760001093,379.3573521999642,379.3573521999642,379.8565807000268,380.9075593999587,p,0,1045.4357999842614,None,2.6258907117910053,2.321,1.1313617887940566,,,,,BTU916,001,2025-05-07_11h25.12.857,Time estimation,2023.2.3,59.91848688360035,2025-05-07 11h25.40.064491 +0200,
,,,,,,,,,381.15162979997694,381.16919859999325,381.1734726799885,384.3665064999368,384.3665064999368,384.58970489993226,384.5897612800007,386.8459129999392,386.8459129999392,387.34149429993704,387.34149429993704,387.84045989997685,389.3744802000001,w,1,1522.5650999927893,None,2.6773404279190105,2.249,1.190458171595825,,,,,BTU916,001,2025-05-07_11h25.12.857,Time estimation,2023.2.3,59.91848688360035,2025-05-07 11h25.40.064491 +0200,
,,,,,,,,,389.5814089999767,389.6011922999751,389.60698881994466,393.9898469999898,393.9898469999898,394.25681709998753,394.25659618003994,397.5254798999522,397.5254798999522,398.02458349999506,398.02458349999506,398.52379390003625,398.7247099999804,w,1,195.95089997164905,None,3.878,3.257569306111352,1.190458171595825,,,,,BTU916,001,2025-05-07_11h25.12.857,Time estimation,2023.2.3,59.91848688360035,2025-05-07 11h25.40.064491 +0200,
,,,,,,,,,398.93233929993585,398.9503457000246,398.957258919999,406.8068371999543,406.835364599945,407.09030149993487,407.09003898001976,413.5962839999702,413.5962839999702,414.09154970000964,414.09154970000964,414.59079079993535,414.824842800037,w,1,224.8183999909088,None,7.355,6.501015035906292,1.1313617887940566,,,,,BTU916,001,2025-05-07_11h25.12.857,Time estimation,2023.2.3,59.91848688360035,2025-05-07 11h25.40.064491 +0200,
