thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.022455899976193905,0.20264239981770515,0.20264239981770515,15.6034865998663,space,15.39881470007822,None,,,,,,,,,,,,,,,,,,,,,,,,,EVE1017,001,2025-03-11_09h48.59.927,Time estimation,2023.2.3,60.83246802796763,2025-03-11 09h49.41.965806 +0100,
,,,,,,,,,16.867501199711114,16.951021699700505,16.900104817468673,17.932077100034803,17.91894883988425,18.723370200023055,18.768252299632877,21.882859400007874,21.901680499780923,22.368137799669057,22.368137799669057,22.867598799988627,23.884589499793947,p,1,1007.407299708575,None,1.316,3.948,3,,,,,EVE1017,001,2025-03-11_09h48.59.927,Time estimation,2023.2.3,60.83246802796763,2025-03-11 09h49.41.965806 +0100,
,,,,,,,,,24.257295900024474,24.29904399998486,24.2828781590797,29.766086199786514,29.7658882397227,29.6509532998316,29.665868599899113,31.410743799991906,31.410743799991906,31.882242899853736,31.882242899853736,32.382581799756736,34.266118099913,w,1,1875.2480000257492,None,4.866,1.6219999999999999,3,,,,,EVE1017,001,2025-03-11_09h48.59.927,Time estimation,2023.2.3,60.83246802796763,2025-03-11 09h49.41.965806 +0100,
,,,,,,,,,34.739579499699175,34.78810499981046,34.764239098876715,36.613619999960065,36.59852243959904,36.613619999960065,36.63230049982667,40.61147290002555,40.631061299704015,41.0979472999461,41.0979472999461,41.5971259996295,42.81490579992533,p,1,1209.4549001194537,None,1.332,3.9960000000000004,3,,,,,EVE1017,001,2025-03-11_09h48.59.927,Time estimation,2023.2.3,60.83246802796763,2025-03-11 09h49.41.965806 +0100,
,,42.83291650004685,42.837985599879175,42.837985599879175,51.846797300037,space,8.9930364000611,None,,,,,,,,,,,,,,,,,,,,,,,,,EVE1017,001,2025-03-11_09h48.59.927,Time estimation,2023.2.3,60.83246802796763,2025-03-11 09h49.41.965806 +0100,
,,,,,,,,,52.365359999705106,52.408107499592006,52.39447391871363,55.31150839990005,55.31144513981417,55.37071920000017,55.37071920000017,62.70067479973659,62.70067479973659,63.17700779996812,63.17700779996812,63.67690149974078,63.84461129968986,p,1,158.68130000308156,None,2.452927015771148,7.369,3.0041660239464334,,,,,EVE1017,001,2025-03-11_09h48.59.927,Time estimation,2023.2.3,60.83246802796763,2025-03-11 09h49.41.965806 +0100,
,,,,,,,,,64.37658189982176,64.419080699794,64.40937095880508,68.97595499968156,68.97556643979624,69.05078149959445,69.05078149959445,71.04994819965214,71.04994819965214,71.52572729997337,71.52572729997337,72.0256068999879,72.34322869963944,w,1,310.5562999844551,None,4.118,2.0571355998657594,2.0018126176362534,,,,,EVE1017,001,2025-03-11_09h48.59.927,Time estimation,2023.2.3,60.83246802796763,2025-03-11 09h49.41.965806 +0100,
,,,,,,,,,72.73458109982312,72.77750039985403,72.7581280991435,76.27545149996877,76.27521013980731,76.19193009985611,76.20730229979381,80.83045729994774,80.83045729994774,81.32381819980219,81.32381819980219,81.8239529998973,82.3747233999893,p,1,540.9646001644433,None,2.9293742564387366,4.539,1.5494776708791378,,,,,EVE1017,001,2025-03-11_09h48.59.927,Time estimation,2023.2.3,60.83246802796763,2025-03-11 09h49.41.965806 +0100,
,,,,,,,,,82.73081859992817,82.77344239968807,82.75643621897325,84.40652989968657,84.40690294001251,84.30167109984905,84.3067406998016,85.20120579982176,85.20120579982176,85.69021589960903,85.69021589960903,86.19002189999446,87.05748689966276,w,1,854.3146997690201,None,1.029555729205934,0.781,1.3182531743994035,,,,,EVE1017,001,2025-03-11_09h48.59.927,Time estimation,2023.2.3,60.83246802796763,2025-03-11 09h49.41.965806 +0100,
,,,,,,,,,87.43054319964722,87.47355269966647,87.45587695902213,94.83857979997993,94.83821273967624,94.73160299984738,94.73819079995155,100.53144609974697,100.53144609974697,101.02139679994434,101.02139679994434,101.52095639985055,102.4230525996536,w,1,899.5277998037636,None,6.766,5.68352602505142,1.190458171595825,,,,,EVE1017,001,2025-03-11_09h48.59.927,Time estimation,2023.2.3,60.83246802796763,2025-03-11 09h49.41.965806 +0100,
