thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item1.stopped,sound_1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.006554200008395128,0.012882700000773184,0.012882700000773184,6.7933543999970425,space,6.768510099995183,None,,,,,,,,,,,,,,,,,,,,,,,,,GBO0617,001,2024-11-25_11h24.56.208,Time estimation,2023.2.3,59.995704308038015,2024-11-25 11h25.10.726823 +0100,
,,,,,,,,,7.399618499999633,7.425090000004275,7.424405900019337,11.342739500003518,11.342404200004239,11.468222399998922,11.468222399998922,12.527241600007983,12.527241600007983,13.027162400001544,13.027162400001544,13.526090200000908,19.31147490000876,w,1,5768.169899994973,None,3.538,1.1793333333333333,3,,,,,GBO0617,001,2024-11-25_11h24.56.208,Time estimation,2023.2.3,59.995704308038015,2024-11-25 11h25.10.726823 +0100,
,,,,,,,,,19.574510200007353,19.600135300002876,19.59201600000233,21.59282869999879,21.592028200007917,21.37534080000478,21.368671799995354,25.397945400007302,25.397945400007302,25.87669360000291,25.87669360000291,26.376003199999104,32.49512140000297,p,1,6104.6688000060385,None,1.265,3.795,3,,,,,GBO0617,001,2024-11-25_11h24.56.208,Time estimation,2023.2.3,59.995704308038015,2024-11-25 11h25.10.726823 +0100,
,,,,,,,,,32.77935419999994,32.801814100006595,32.80907720000687,34.50879449999775,34.508373600001505,34.3367053999973,34.3367053999973,37.56746310000017,37.56746310000017,38.060390900005586,38.060390900005586,38.559729000000516,42.74485679999634,p,1,4168.158200001926,None,1.0136666666666667,3.041,3,,,,,GBO0617,001,2024-11-25_11h24.56.208,Time estimation,2023.2.3,59.995704308038015,2024-11-25 11h25.10.726823 +0100,
,,42.75839299999643,42.76168100000359,42.76168100000359,70.34594880000805,space,27.580333600009908,None,,,,,,,,,,,,,,,,,,,,,,,,,GBO0617,001,2024-11-25_11h24.56.208,Time estimation,2023.2.3,59.995704308038015,2024-11-25 11h25.10.726823 +0100,
,,,,,,,,,70.6172024999978,70.63374560000375,70.62657850000687,71.66072810000333,71.65979330000846,71.45947180000076,71.44966569999815,72.61705260000599,72.61705260000599,73.1114865999989,73.1114865999989,73.61031230000663,78.77876729999844,p,1,5154.304099996807,None,0.314,0.9433081315191801,3.0041660239464334,,,,,GBO0617,001,2024-11-25_11h24.56.208,Time estimation,2023.2.3,59.995704308038015,2024-11-25 11h25.10.726823 +0100,
,,,,,,,,,79.02007919999596,79.04548250000516,79.04291010000452,84.26018919999478,84.25997330000246,84.02742379999836,84.02742379999836,93.2365712000028,93.2365712000028,93.72840360000555,93.72840360000555,94.2274264000007,95.24628269999812,p,1,1011.0676000040257,None,4.479440243806766,8.967,2.0018126176362534,,,,,GBO0617,001,2024-11-25_11h24.56.208,Time estimation,2023.2.3,59.995704308038015,2024-11-25 11h25.10.726823 +0100,
,,,,,,,,,95.4996453000058,95.52791340000113,95.52713210001093,98.71042719999969,98.71012120000523,98.49886809999589,98.49886809999589,100.2977319000056,100.2977319000056,100.7951677999954,100.7951677999954,101.29351920000045,105.03016170000774,w,1,3731.9904000032693,None,2.4543726306725544,1.584,1.5494776708791378,,,,,GBO0617,001,2024-11-25_11h24.56.208,Time estimation,2023.2.3,59.995704308038015,2024-11-25 11h25.10.726823 +0100,
,,,,,,,,,105.24012400000356,105.26111330000276,105.26077980000991,110.91048970000702,110.91023129999667,110.6475533000048,110.6475533000048,117.3579563999956,117.3579563999956,117.84518720000051,117.84518720000051,118.34451110000373,119.63030249999429,p,1,1275.9969000035198,None,4.878425574761058,6.431,1.3182531743994035,,,,,GBO0617,001,2024-11-25_11h24.56.208,Time estimation,2023.2.3,59.995704308038015,2024-11-25 11h25.10.726823 +0100,
,,,,,,,,,119.84776560000319,119.86655740000424,119.86073460000625,121.5110921000014,121.51057809999475,121.25948870000138,121.25948870000138,122.56824439999764,122.56824439999764,123.04560080000374,123.04560080000374,123.54472530000203,124.71258069999749,w,0,1162.575199996354,None,0.873,1.0392699838031552,1.190458171595825,,,,,GBO0617,001,2024-11-25_11h24.56.208,Time estimation,2023.2.3,59.995704308038015,2024-11-25 11h25.10.726823 +0100,
