thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,sound_1.stopped,item1.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.09905500011518598,0.12905520014464855,0.12905520014464855,1.1812328002415597,space,1.043075299821794,None,,,,,,,,,,,,,,,,,,,,,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,3.452568500302732,3.5622622002847493,3.4961411878000943,6.977438100147992,6.977547110104934,8.594106100033969,8.594106100033969,8.810615200083703,8.86049330001697,9.06040500011295,9.06040500011295,9.560623800382018,12.663099500350654,w,1,3095.581099856645,None,4.785,1.595,3,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,13.478619900066406,13.593655200209469,13.526551219262181,14.959264800418168,14.959363310178741,18.842014900408685,18.842014900408685,15.342549900058657,15.392271000426263,19.32502570003271,19.32502570003271,19.825204900000244,21.459432900417596,p,1,1625.9046997874975,None,1.2883333333333333,3.865,3,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,22.284077000338584,22.39181250007823,22.324622719176112,25.957199100404978,25.957142110029235,27.14011420030147,27.14011420030147,26.340325300116092,26.39018060034141,27.623657300136983,27.623657300136983,28.123234400060028,28.959473500028253,w,1,827.8866000473499,None,3.489,1.163,3,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,28.984369200188667,29.00652090040967,29.00652090040967,30.691320600453764,space,1.67123239999637,None,,,,,,,,,,,,,,,,,,,,,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,31.539483700413257,31.656684500165284,31.57317352914251,33.53899830020964,33.53915301016532,39.10512670036405,39.10512670036405,33.9388871002011,34.00527950003743,39.587942000012845,39.587942000012845,40.087441800162196,41.672727400437,p,1,1583.1238003447652,None,1.844,5.539682148157223,3.0041660239464334,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,42.511842500418425,42.62128320010379,42.554407329438256,49.9023195002228,49.90244051027112,53.5356472004205,53.5356472004205,50.302307500038296,50.35196690028533,54.018483500462025,54.018483500462025,54.51788050029427,55.15402610041201,w,1,624.7498001903296,None,7.222,3.607730282231791,2.0018126176362534,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,56.02916570007801,56.15120410034433,56.06842664931901,59.46685600001365,59.466856310190636,61.61597950011492,61.61597950011492,59.90023950021714,59.96700990013778,62.0997414002195,62.0997414002195,62.59990880033001,63.785365000367165,w,1,1173.4436000697315,None,3.302,2.131040712659332,1.5494776708791378,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,64.6735076000914,64.78336940007284,64.71645175926388,68.06558730034158,68.0656260103453,72.41565300012007,72.41565300012007,68.51527280034497,68.56514250021428,72.8976797000505,72.8976797000505,73.39791550021619,75.21641970006749,w,0,1814.3921997398138,None,3.280856882419776,4.325,1.3182531743994035,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,76.05974070029333,76.16395830037072,76.09731682916173,80.57930930005386,80.57934091011994,83.41207060031593,83.41207060031593,80.97961230017245,81.02961530024186,83.8956302003935,83.8956302003935,84.39564690040424,85.39707040041685,w,1,984.4980998896062,None,4.354,2.809979183197678,1.5494776708791378,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,86.25343330018222,86.36250600032508,86.29558563902974,89.76122620003298,89.76125611043535,91.94372620014474,91.94372620014474,90.17763020005077,90.2274498003535,92.4273363002576,92.4273363002576,92.92683920031413,95.59555190009996,w,1,2652.412800118327,None,3.3530696797824544,2.164,1.5494776708791378,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,96.45006830012426,96.5606795004569,96.4936897393316,99.82582290004939,99.82586461030878,102.22483030008152,102.22483030008152,100.2422905000858,100.29214780032635,102.69189530005679,102.69189530005679,103.20862170029432,104.9094937001355,w,1,1697.5535000674427,None,3.229,2.3682478296503517,1.363455276754853,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,105.71801300020888,105.8252162002027,105.75786640918814,112.14004530012608,112.13952771020122,116.73911439999938,116.73911439999938,112.50627710018307,112.55673780012876,117.20534940017387,117.20534940017387,117.70556820044294,118.80770100001246,w,1,1085.0220997817814,None,6.228,4.567806591224029,1.363455276754853,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,119.63143900036812,119.75594050018117,119.67228351915256,123.82090590009466,123.82096200999804,127.05447140010074,127.05447140010074,124.18747600028291,124.25386960012838,127.51988880010322,127.51988880010322,128.0200141002424,130.40502850012854,p,0,2368.881500326097,None,3.998,3.2101426693403554,1.2454275126723697,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,131.30858650011942,131.4200932001695,131.3533376691397,135.20198860019445,135.2020471101161,138.0016177003272,138.0016177003272,135.66831180034205,135.7187537001446,138.4844677001238,138.4844677001238,138.98460810026154,140.30298480018973,w,1,1314.819899853319,None,3.787,2.7775021774189788,1.363455276754853,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,141.16798490006477,141.2682110001333,141.21803974942304,146.66602490004152,146.66611821022815,153.9816642003134,153.9816642003134,147.09975380031392,147.1331491000019,154.44795090006664,154.44795090006664,154.94809250021353,155.78341510007158,p,1,829.4783998280764,None,5.350377180953644,7.295,1.363455276754853,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,156.61630020011216,156.71437210030854,156.6645821292419,162.94645060040057,162.94649621010757,170.6281330003403,170.6281330003403,163.36332120001316,163.3794743004255,171.094903500285,171.094903500285,171.59433140000328,172.79670880036429,p,1,1191.7396001517773,None,6.150498461017289,7.66,1.2454275126723697,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,173.6967086000368,173.7950124000199,173.72832905901595,179.52628350025043,179.52648471021092,186.67511150008067,186.67511150008067,179.97655860008672,180.02634330000728,187.1580399000086,187.1580399000086,187.65812700008973,190.37602890003473,p,1,2712.301999796182,None,5.720927093309162,7.125,1.2454275126723697,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,191.23980270000175,191.34143490018323,191.2742279392667,194.45688130008057,194.45694541004485,197.12310710037127,197.12310710037127,194.87343960022554,194.92332300031558,197.6060398002155,197.6060398002155,198.1061350000091,199.7410676004365,w,1,1625.051099807024,None,3.0814497497219695,2.638,1.1681007390909666,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,200.5856061000377,200.6898776004091,200.62281572925858,202.78868340002373,202.7886400102172,205.18781670043245,205.18781670043245,203.2051631002687,203.238392600324,205.65470490045846,205.65470490045846,206.17071020044386,209.62228620005772,w,0,3442.1811997890472,None,2.036,2.378253104789208,1.1681007390909666,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,210.422557100188,210.52098960010335,210.47080400916747,214.80294990027323,214.80289151011965,220.0347755001858,220.0347755001858,215.18604850023985,215.20280520012602,220.50232260022312,220.50232260022312,221.00111740035936,224.1856434000656,p,1,3167.367300018668,None,4.176076043831713,5.201,1.2454275126723697,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,225.03225090028718,225.1346505000256,225.06749972947873,231.01607160037383,231.01621201033703,238.2982680001296,238.2982680001296,231.4158336003311,231.46624890016392,238.7812840002589,238.7812840002589,239.2814271003008,239.95099360030144,p,1,662.0600000023842,None,5.82852066952017,7.259,1.2454275126723697,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,240.80021700030193,240.89790780004114,240.84770763916893,243.31381550012156,243.31393001000396,246.0966911003925,246.0966911003925,243.73013080004603,243.76339380024,246.56301510008052,246.56301510008052,247.06313950009644,248.51534500019625,w,0,1439.1882000491023,None,2.357,2.7532134420374086,1.1681007390909666,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,249.3781641004607,249.47978730034083,249.4126900394447,251.07898320024833,251.0791335101705,252.34502830030397,252.34502830030397,251.4955660002306,251.54522190010175,252.82849740004167,252.82849740004167,253.328533900436,254.76467590034008,p,0,1424.3176002055407,None,1.5542935358151173,1.248,1.2454275126723697,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,255.47019890043885,255.56154810031876,255.5116230493877,259.22737690014765,259.22745271031744,261.7931765001267,261.7931765001267,259.4938282002695,259.5269873002544,262.2601025002077,262.2601025002077,262.7596102003008,264.27741980040446,w,1,1501.9775000400841,None,3.454,2.533269744073185,1.363455276754853,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,265.0477519002743,265.14349910011515,265.09281638911926,269.8081557000987,269.80824331012553,273.1411565002054,273.1411565002054,270.1416286001913,270.17486690031365,273.62403030041605,273.62403030041605,274.12425440037623,274.6764946002513,w,1,545.1354999095201,None,4.52,3.315106903072031,1.363455276754853,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,275.44612830039114,275.5411745002493,275.4911480894778,278.3564619002864,278.35649041044525,281.70606650039554,281.70606650039554,278.67337610013783,278.70657790033147,282.1723711001687,282.1723711001687,282.6725004003383,284.4573161001317,p,1,1780.6776999495924,None,2.666,3.3203097487845374,1.2454275126723697,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,285.2600891003385,285.35599270043895,285.3053324092645,288.27153790043667,288.27119781035,291.78811370022595,291.78811370022595,288.6207050001249,288.6548633002676,292.2536884001456,292.2536884001456,292.75375280017033,293.57169190002605,w,0,812.1745996177197,None,2.7990388557579986,3.486,1.2454275126723697,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
,,,,,,,,,294.3657875000499,294.45431250007823,294.403537299484,299.1194132003002,299.11954561020247,302.46775050042197,302.46775050042197,299.4522141003981,299.4860061001964,302.93530860031024,302.93530860031024,303.4347638003528,304.35434980038553,w,1,914.0543001703918,None,4.532,3.3239080718412493,1.363455276754853,,,,,RCI1116,001,2025-01-17_15h27.59.413,Time estimation,2023.2.3,59.93349789834298,2025-01-17 15h28.20.994315 +0100,
