thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,sound_1.stopped,item1.stopped,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0029121999978087842,0.016080199988209642,0.016080199988209642,43.58718109999609,space,43.54272900000797,None,,,,,,,,,,,,,,,,,,,,,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,44.04726809999556,44.075285599989,44.068176469992615,46.200966199990944,46.21734249999281,46.21734249999281,46.217638829990754,51.1111874999915,51.1111874999915,51.600427499986836,51.600427499986836,52.1000134999922,56.65177169999515,p,1,4544.186700004502,None,1.6263333333333332,4.879,3,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,56.861037299997406,56.87948649999453,56.88303081999184,62.78072389999579,62.78072389999579,63.0335417999886,63.03313642999856,64.84140859999752,64.84140859999752,65.333948399988,65.333948399988,65.83341119998659,68.40184029999364,w,1,2558.5912999958964,None,5.379,1.793,3,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,68.62474699999439,68.64114389999304,68.65017894998891,77.09016189999238,77.09016189999238,77.33327989999088,77.33310222998844,79.99093729999731,79.99093729999731,80.48457659999258,80.48457659999258,80.98354849999305,81.55204549999326,w,1,554.8526999918977,None,7.928999999999999,2.643,3,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,81.56485539999267,81.56836989999283,81.56836989999283,85.80347659999097,space,4.232162900007097,None,,,,,,,,,,,,,,,,,,,,,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,86.01928669998597,86.03618659998756,86.03392841999595,93.44129029999021,93.44129029999021,93.70035389999975,93.70022432999977,96.00138849999348,96.00138849999348,96.50137379999796,96.50137379999796,97.00038159999531,97.48629689999507,w,1,483.12710000027437,None,6.8885526929091725,2.293,3.0041660239464334,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,97.71181569999317,97.72807529999409,97.73422614998708,100.25046679998923,100.25046679998923,100.50055759999668,100.50052442998859,104.54067719999875,104.54067719999875,105.01850069999637,105.01850069999637,105.51732259998971,105.73573609998857,p,1,208.7191000027815,None,2.00718087427407,4.018,2.0018126176362534,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,105.93899640000018,105.95487349999894,105.95071138999192,108.9504406999913,108.9504406999913,109.23390639999707,109.23393852999143,110.85030139998707,110.85030139998707,111.33589049999136,111.33589049999136,111.83431259999634,112.96982169999683,p,0,1123.9875000028405,None,2.4900106171027745,1.607,1.5494776708791378,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,113.17093779999414,113.18829749998986,113.18474948998774,118.16952139999194,118.16952139999194,118.45094279998739,118.45117862999032,127.43210949999047,127.43210949999047,127.90266549999069,127.90266549999069,128.40149009999004,129.95299389999127,p,1,1542.3153000010643,None,4.473445676735763,8.955,2.0018126176362534,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,130.16192249998858,130.18050669999502,130.18477931999368,135.07060629999614,135.07060629999614,135.35137259999465,135.3511130299943,137.56022200000007,137.56022200000007,138.03649399999995,138.03649399999995,138.53508709999733,139.72036309998657,w,1,1173.4375000087311,None,4.383969632623395,2.19,2.0018126176362534,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,139.92682009999407,139.94552169999224,139.95172451999096,145.42048659999273,145.40167049999582,145.68471109999518,145.68452192999248,148.73161909999908,148.73161909999908,149.21952479999163,149.21952479999163,149.7180120999983,156.98787379999703,p,0,7255.246899992926,None,4.955,3.031462621490588,1.6345245245226203,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,157.20537729999342,157.22277819999726,157.21862271999416,160.46978029998718,160.46978029998718,160.73514179998892,160.73494642999722,166.22045439999783,166.22045439999783,166.71970599998895,166.71970599998895,167.21864899998764,168.18585169999278,p,1,960.0982000119984,None,2.737518962424566,5.48,2.0018126176362534,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,168.4122706999915,168.4288164999889,168.4348642499972,169.47922719999042,169.47922719999042,169.73526019998826,169.73509822998895,170.82445709999593,170.82445709999593,171.30239149999397,171.30239149999397,171.80125679999765,178.51982959998713,p,1,6709.243100005551,None,0.536,1.0729715630530319,2.0018126176362534,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,178.74813129998802,178.76524979999522,178.76847014999657,181.28073589999985,181.28073589999985,181.5185383999924,181.51837402998936,184.78989739999815,184.78989739999815,185.28665319998981,185.28665319998981,185.78531429999566,186.52101949999633,p,1,726.3065999868559,None,1.9981345957191243,3.266,1.6345245245226203,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,186.7279833999928,186.74523719999706,186.75214971998648,189.75907069999084,189.75907069999084,190.03597669999,190.03564242998837,191.57016289999592,191.57016289999592,192.05314589999034,192.05314589999034,192.55231159999676,194.154337999993,w,1,1591.9890999939525,None,2.499187997995086,1.529,1.6345245245226203,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,194.36693969999033,194.38360779998766,194.38563551999104,198.45034369999485,198.45034369999485,198.70207489999302,198.7020026299928,203.73040089999267,203.73040089999267,204.22011579999526,204.22011579999526,204.71924939999008,205.73680849999073,p,1,1012.0008000085363,None,3.5423213496032724,5.016,1.4160205991931745,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,205.9591006999981,205.97760869999183,205.98568914999487,212.17143039999064,212.15261619999364,212.41959939998924,212.418957029999,220.46000099999947,220.46000099999947,220.9372660999943,220.9372660999943,221.4364620999986,222.92154499999015,p,1,1470.3849000070477,None,5.669409049963132,8.028,1.4160205991931745,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,223.14357409998775,223.1610484999983,223.16966794998734,229.32041139999637,229.29499919999216,229.5620515999908,229.5617641299963,233.97100099999807,233.97100099999807,234.46376549999695,234.46376549999695,234.96276450000005,236.23241919999418,w,1,1266.0291999927722,None,5.629,4.400298947541869,1.2792312674902502,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,236.474472899994,236.49395530000038,236.49595837998496,243.77107189998787,243.77107189998787,243.99673979998624,243.99600362999482,252.64996699999028,252.64996699999028,253.14705509999476,253.14705509999476,253.6462426999933,254.46524639999552,p,1,810.911099993973,None,6.757964896340285,8.645,1.2792312674902502,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
,,,,,,,,,254.67942039998889,254.6955103999935,254.6961298199836,257.0217902999866,257.0217902999866,257.2795860999904,257.27921632999494,258.820825399991,258.820825399991,259.2972284999996,259.2972284999996,259.79659759999777,262.4814885999949,w,1,2678.0848000053084,None,1.8094964208256539,1.52,1.190458171595825,,,,,APE916,001,2025-03-19_13h42.50.178,Time estimation,2023.2.3,59.969439578255056,2025-03-19 13h44.01.197467 +0100,
