thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.003118299995549023,0.005678699992131442,0.005678699992131442,1.9508539999951608,space,1.9286582000204362,None,,,,,,,,,,,,,,,,,,,,,DPE1013,001,2024-05-30_09h38.54.174,Time estimation,2023.2.3,59.88583364190807,2024-05-30 09h39.27.046348 +0200,
,,,,,,,,,2.533147200010717,2.5889878000016324,2.5503446799702942,6.784618799982127,6.783162280014949,6.89459809998516,6.93289429997094,8.074281300010625,8.074281300010625,8.569425599998794,8.569425599998794,9.066979399998672,11.867397600028198,w,1,2790.049300005194,None,3.831,1.277,3,DPE1013,001,2024-05-30_09h38.54.174,Time estimation,2023.2.3,59.88583364190807,2024-05-30 09h39.27.046348 +0200,
,,,,,,,,,12.098960599978454,12.129706799983978,12.11665469998843,13.883189700020012,13.881493179971585,13.642716099973768,13.642716099973768,16.90443559997948,16.90443559997948,17.38444769999478,17.38444769999478,17.882870999979787,20.299597100005485,p,1,2404.5698000118136,None,1.001,3.0029999999999997,3,DPE1013,001,2024-05-30_09h38.54.174,Time estimation,2023.2.3,59.88583364190807,2024-05-30 09h39.27.046348 +0200,
,,,,,,,,,20.537965499970596,20.569737899990287,20.565408780006692,22.664295899972785,22.663527180004166,22.433245899970643,22.433245899970643,26.746461000002455,26.746461000002455,27.25014379998902,27.25014379998902,27.747683199995663,27.933146599971224,,,,,,,,,,,,,,,
