thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.05552549986168742,0.07229489996097982,0.07229489996097982,1.5389222998637706,space,1.462808599928394,None,,,,,,,,,,,,,,,,,,,,,EMA1017,001,2024-12-12_11h20.07.726,Time estimation,2023.2.3,59.979331118728744,2024-12-12 11h20.23.400521 +0100,
,,,,,,,,,4.06526770000346,4.153507399838418,4.0997037188149985,4.153507399838418,4.0997037188149985,6.0196789999026805,6.0697460998781025,8.33599939988926,8.36938519985415,8.652569299796596,8.652569299796596,9.152511299820617,11.603168200002983,w,0,2437.6602000556886,None,1.402,4.2059999999999995,3,EMA1017,001,2024-12-12_11h20.07.726,Time estimation,2023.2.3,59.979331118728744,2024-12-12 11h20.23.400521 +0100,
,,,,,,,,,12.126340999966487,12.201907399808988,12.151078739599326,15.817786399973556,15.817766279890202,15.88445009989664,15.917773499852046,16.9175138999708,16.9175138999708,17.40087499981746,17.40087499981746,17.900746600003913,20.984511899994686,,,,,,,,,,,,,,,
