thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.05947409995133057,0.07599250000203028,0.07599250000203028,42.51751350000268,space,42.4368254999863,None,,,,,,,,,,,,,,,,,,,,,CNE1117,001,2025-03-25_08h38.41.732,Time estimation,2023.2.3,60.10764077101838,2025-03-25 08h39.03.019952 +0100,
,,,,,,,,,43.830603699956555,43.89908109995304,43.86453978981008,45.365714099956676,45.365458789997504,46.23195499996655,46.24860469996929,50.91439679998439,50.91439679998439,51.380865299957804,51.380865299957804,51.88072969997302,53.01509059994714,p,1,1121.5768000110984,None,1.839,5.5169999999999995,3,CNE1117,001,2025-03-25_08h38.41.732,Time estimation,2023.2.3,60.10764077101838,2025-03-25 08h39.03.019952 +0100,
,,,,,,,,,53.57362270000158,53.64709569996921,53.596691849903436,56.19647579995217,56.196555789985,56.29648619994987,56.32986229995731,62.72877089999383,62.72877089999383,63.196112899982836,63.196112899982836,63.69632960000308,64.46434469998349,,,,,,,,,,,,,,,
