thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,sound_1.stopped,item1.stopped,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.07133949999843026,0.10347809999802848,0.10347809999802848,6.071153900000354,space,5.964978500000143,None,,,,,,,,,,,,,,,,,,,,,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,8.504048200000398,8.618269899998268,8.552257320009083,10.951057899997977,10.951131780000287,12.267725599998812,12.267725599998812,12.75069209999856,12.75069209999856,12.96742710000035,13.000659400000586,13.250531800000317,16.618838599999435,w,1,3361.922500000219,None,3.875,1.2916666666666667,3,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,17.52685239999846,17.616385699999228,17.566828160003936,20.415842200000043,20.415854780001247,28.83100420000119,28.83100420000119,29.314103100001375,29.314103100001375,20.882416600001307,20.915877700001147,29.814101399999345,30.265933999999106,p,1,444.0565000004426,None,2.795,8.385,3,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,31.142736400001013,31.247143000000506,31.180784700001823,32.86336089999895,32.86339767999889,37.64581890000045,37.64581890000045,38.112336700000014,38.112336700000014,33.29668529999981,33.34667350000018,38.61216010000135,38.998179599999276,p,1,383.1458000022394,None,1.5846666666666664,4.754,3,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,39.02987949999806,39.0455621000001,39.0455621000001,42.61363020000135,space,3.5541081999981543,None,,,,,,,,,,,,,,,,,,,,,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,43.500952399997914,43.611419199998636,43.56195706000217,45.31093189999956,45.31089557999949,50.426626399999805,50.426626399999805,50.90991869999925,50.90991869999925,45.777498799998284,45.81093669999973,51.40970659999948,51.6952194000005,p,1,279.94979999857605,None,1.6969767846928094,5.098,3.0041660239464334,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,52.604997999998886,52.69283119999818,52.64321006000246,55.95881630000076,55.95876007999832,62.4908265999984,62.4908265999984,62.95736300000135,62.95736300000135,56.4420973999986,56.45880259999831,63.45733739999923,64.05906569999934,p,1,585.0110000028508,None,3.250553994251213,6.507,2.0018126176362534,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,64.93719039999996,65.04043989999991,64.99061758000389,67.83969779999825,67.83979518000123,72.1722977999998,72.1722977999998,72.655451300001,72.655451300001,68.2899460999979,68.3230141999993,73.1556101999995,74.37448270000095,p,1,1214.3168000002333,None,2.7777102444838784,4.304,1.5494776708791378,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,75.2722571000013,75.37167190000036,75.32197496000225,76.82139620000089,76.82135387999878,78.75429549999899,78.75429549999899,79.2376574000009,79.2376574000009,77.28792709999834,77.3212351000002,79.737429599998,90.67059339999832,w,0,10930.434399997466,None,1.446,1.9061940901815373,1.3182531743994035,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,91.56716830000005,91.66852970000036,91.60206918000185,97.03392510000049,97.03399657999907,100.51667459999953,100.51667459999953,100.99991189999855,100.99991189999855,97.48410149999836,97.53411119999873,101.49988279999889,102.33469500000137,w,1,825.0259999986156,None,5.363,3.461166366442156,1.5494776708791378,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,103.2531338000008,103.3662430000004,103.29972704000174,107.5819803000013,107.58195037999903,114.1806789000002,114.1806789000002,114.6303427999992,114.6303427999992,108.06518370000049,108.11509149999983,115.1304127000003,115.39918209999814,p,1,266.9954000011785,None,4.2336847592505205,6.56,1.5494776708791378,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,116.30392039999788,116.39689780000117,116.34708956000321,125.17848109999977,125.17860177999827,131.64387870000064,131.64387870000064,132.12697149999804,132.12697149999804,125.66176350000023,125.6783499000012,132.62688049999997,134.09529750000002,w,1,1456.9674000013038,None,8.776,6.436588093221272,1.363455276754853,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,135.064269399998,135.15976130000126,135.11026078000359,138.90899839999838,138.90897858000025,144.14138249999814,144.14138249999814,144.6244239000007,144.6244239000007,139.4422568000009,139.47559499999988,145.1243981000007,145.44291339999836,p,1,307.71549999917625,None,3.8145732307251405,5.201,1.363455276754853,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,146.36260599999878,146.45749309999883,146.4078083400025,149.65688139999838,149.65694117999882,153.6895500999999,153.6895500999999,154.17256540000017,154.17256540000017,150.14000959999976,150.17339889999857,154.6726146000001,157.27419029999874,p,1,2599.2393999986234,None,3.2133544178839673,4.002,1.2454275126723697,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,158.18511109999963,158.28868819999843,158.22200196000193,161.80442349999794,161.8045053799993,164.6706183999995,164.6706183999995,165.15371569999843,165.15371569999843,162.27113340000142,162.32104249999975,165.65372389999902,166.4557707999993,w,1,793.7650000021677,None,3.530786998426168,2.835,1.2454275126723697,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,167.37862889999815,167.4699670000009,167.42077474000396,168.35303589999967,168.3531954799997,169.4195421000004,169.4195421000004,169.8860371999981,169.8860371999981,168.85312590000103,168.86979979999887,170.38614020000023,172.43801719999828,w,0,2038.1804000026023,None,0.889,1.0384415570518692,1.1681007390909666,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,173.20314119999966,173.30220929999996,173.25279792000075,176.36824139999953,176.36830057999904,180.03419009999925,180.03419009999925,180.51756709999972,180.51756709999972,176.70143449999887,176.73489260000133,181.01776830000017,184.25200039999982,p,1,3227.9908999989857,None,2.925,3.642875474566681,1.2454275126723697,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,185.16086020000148,185.26658229999884,185.20019236000297,185.93298819999836,185.93300487999804,186.49949959999867,186.49949959999867,186.98276400000032,186.98276400000032,186.3994848000002,186.44974269999875,187.48260780000055,192.31709440000122,p,0,4817.847800000891,None,0.6750217118684244,0.542,1.2454275126723697,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,193.25187939999887,193.34825350000028,193.2987733200047,196.28122150000127,196.28095578000065,200.34677219999867,200.34677219999867,200.83007499999803,200.83007499999803,196.78075679999893,196.81427540000004,201.3301582999993,203.54951190000065,w,0,2212.514900002134,None,2.961,4.037191074471119,1.363455276754853,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,204.46200540000063,204.56281039999885,204.513633440002,213.04430059999868,213.0443143799981,218.54315739999947,218.54315739999947,219.00966139999946,219.00966139999946,213.51071909999882,213.5442722000007,219.50987339999847,219.97850100000142,w,1,459.8384000018996,None,8.48,5.472812005860429,1.549477670879138,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,220.90841680000085,221.00949899999978,220.9598050200024,224.04201530000137,224.0421126800007,226.04160169999886,226.04160169999886,226.5081915999981,226.5081915999981,224.54198370000086,224.57571050000115,227.00817359999928,227.69319619999806,w,1,669.7529000011855,None,3.055,1.9716321554131615,1.549477670879138,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
,,,,,,,,,228.61462440000105,228.70893369999976,228.65816564000195,237.32297720000133,237.32279637999963,243.67156429999886,243.67156429999886,244.13825899999938,244.13825899999938,237.80606350000016,237.83938679999846,244.6379444999984,246.80649039999844,w,1,2166.1034999997355,None,8.621,6.322906329952209,1.363455276754853,,,,,MIL1117,001,2024-12-17_08h08.04.616,Time estimation,2023.2.3,60.03427957301046,2024-12-17 08h08.31.298418 +0100,
