thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0627645000058692,0.0953661999956239,0.0953661999956239,15.47646249999525,space,15.365217899990967,None,,,,,,,,,,,,,,,,,,,,,ABA1215,001,2024-11-18_15h46.12.660,Time estimation,2023.2.3,60.204514734386855,2024-11-18 15h46.29.477176 +0100,
,,,,,,,,,16.976032999984454,17.05826269998215,17.00949449996697,18.14128250000067,18.141407949992573,19.191163699986646,19.22458559999359,23.157067799998913,23.157067799998913,23.62361919999239,23.62361919999239,24.123543199995765,28.857094699982554,w,0,4724.562199990032,None,1.6613333333333333,4.984,3,ABA1215,001,2024-11-18_15h46.12.660,Time estimation,2023.2.3,60.204514734386855,2024-11-18 15h46.29.477176 +0100,
,,,,,,,,,29.387199299992062,29.45568139999523,29.422890499979257,33.221755200007465,33.22172644998936,33.30505830000038,33.321753700001864,34.37154490000103,34.37154490000103,34.83808399998816,34.83808399998816,35.3379270999867,42.12121839998872,,,,,,,,,,,,,,,
