thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,sound_1.stopped,item1.stopped,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.07012839999515563,0.10287970001809299,0.10287970001809299,1.1214701000135392,space,1.009970799961593,None,,,,,,,,,,,,,,,,,,,,,TFA1118,001,2024-11-21_15h28.13.821,Time estimation,2023.2.3,60.039469940543945,2024-11-21 15h28.34.768154 +0100,
,,,,,,,,,3.663743900018744,3.768462800013367,3.7198364600539207,5.2181540000019595,5.218326009990415,6.268099499982782,6.268099499982782,6.751145199988969,6.751145199988969,7.251136099977884,7.33435429999372,7.36779019999085,9.936331500008237,p,0,2680.912400013767,None,3.093,1.031,3,TFA1118,001,2024-11-21_15h28.13.821,Time estimation,2023.2.3,60.039469940543945,2024-11-21 15h28.34.768154 +0100,
,,,,,,,,,10.694443300017156,10.800577999965753,10.734239679982421,12.117129100020975,12.116976509982488,15.649503000022378,15.649503000022378,16.132689799997024,16.132689799997024,16.632624300022144,12.4502891000011,12.483499999972992,18.967729199968744,,,,,,,,,,,,,,,
