thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,item2.stopped,sound_2.stopped,image_L.started,image_R.started,sound_1.stopped,item1.stopped,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.1544103000778705,0.17087300005368888,0.17087300005368888,2.6554275000235066,space,2.4780450999969617,None,,,,,,,,,,,,,,,,,,,,,ERE115,001,2024-11-25_15h23.30.913,Time estimation,2023.2.3,60.023144919239776,2024-11-25 15h23.55.721458 +0100,
,,,,,,,,,5.06954759999644,5.18649600003846,5.1199179403018205,7.252382599981502,7.25254223003285,8.468915400095284,8.468915400095284,8.952085900004022,8.952085900004022,9.235477400012314,9.285531600005925,9.452095900080167,12.836612900020555,p,0,3367.011999944225,None,3.596,1.1986666666666668,3,ERE115,001,2024-11-25_15h23.30.913,Time estimation,2023.2.3,60.023144919239776,2024-11-25 15h23.55.721458 +0100,
,,,,,,,,,13.818069100030698,13.968024000059813,13.868032660149037,17.33399250009097,17.33389923007926,18.5168466999894,18.5168466999894,19.000121099990793,19.000121099990793,17.884194000042044,17.967094400082715,19.50012710003648,20.718422000063583,,,,,,,,,,,,,,,
