thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item2.started,sound_2.started,sound_1.stopped,item1.stopped,item2.stopped,sound_2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.01534189999802038,0.018967900003190152,0.018967900003190152,24.02872750000097,space,23.997044399991864,None,,,,,,,,,,,,,,,,,,,,,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,24.61033049999969,24.63828430000285,24.627649240024038,29.195248999996693,29.193581440001434,29.299100599993835,29.31143279999378,30.5980727999995,30.5980727999995,31.078836100001354,31.078836100001354,31.577919499992277,36.030637200005,w,1,4439.9649999977555,None,4.1579999999999995,1.386,3,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,36.25005319999764,36.2778360999946,36.2784227000011,43.76263519999338,43.76138494000334,43.51750719999836,43.51750719999836,46.01873509999132,46.01873509999132,46.512146199995186,46.512146199995186,47.01126970000041,47.96289419999812,w,1,942.5398000021232,None,6.726,2.242,3,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,48.28554489999078,48.30587650000234,48.311684740018976,50.29514000000199,50.29489354000107,50.137480399993365,50.137480399993365,54.248723299999256,54.248723299999256,54.7461159999948,54.7461159999948,55.244977099995594,56.230433499993524,p,1,980.2412999997614,None,1.317,3.9509999999999996,3,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,56.245409299997846,56.24946459999774,56.24946459999774,73.76349450000271,space,17.50722320000932,None,,,,,,,,,,,,,,,,,,,,,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,74.10496559999592,74.13053029999719,74.12820508001315,76.89502319999156,76.89562243999826,76.74837600000319,76.7616435999953,77.61691879999125,77.61691879999125,78.09625309999683,78.09625309999683,78.59573459999228,79.3810752999998,w,1,768.7724999996135,None,2.1179370468822354,0.705,3.0041660239464334,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,79.71997140000167,79.74672270000156,79.74576828000718,83.37875659999554,83.37864013999497,83.25720079999883,83.25720079999883,89.36790250000195,89.36790250000195,89.84644680000201,89.84644680000201,90.34583669999847,92.16545349999797,p,1,1816.8357999966247,None,2.983795759591593,5.973,2.0018126176362534,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,92.36931949999416,92.38589089999732,92.3791475200138,94.96231299999636,94.96193283999601,94.68740419999813,94.69530979999399,97.74773229999118,97.74773229999118,98.24636089999694,98.24636089999694,98.74545429999125,100.1142281999928,p,1,1362.9516999935731,None,1.796,2.7828618968989316,1.5494776708791378,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,100.30857670000114,100.32491019999725,100.3294472200083,103.8951248999947,103.89508814000438,103.61599320000096,103.5948808999965,106.01747550000437,106.01747550000437,106.49654939999164,106.49654939999164,106.99587080000492,108.01579309999943,w,1,1017.4586000066483,None,2.770968172587546,2.102,1.3182531743994035,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,108.24887450000097,108.26770480000414,108.26282630001515,110.62902900000336,110.62892683999526,110.36880969999766,110.37891390000004,111.98737030000484,111.98737030000484,112.46294569999736,112.46294569999736,112.96243620000314,114.3638898999925,w,1,1385.6890000024578,None,1.5987853244531929,1.343,1.190458171595825,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,114.6664155000035,114.68278239999199,114.67937756001338,120.69607160000305,120.6955094399993,120.51705320000474,120.51705320000474,126.6483140999917,126.6483140999917,127.14752820000285,127.14752820000285,127.64622300000337,127.93221709999489,p,1,274.9046999961138,None,5.327525602608453,5.947,1.1162780704588713,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,128.15318300000217,128.17104349999863,128.17970060000516,132.01282409999112,132.01275354000535,131.77823609999905,131.74666809999326,134.88805100000172,134.88805100000172,135.38101989999996,135.38101989999996,135.87950729999284,136.76481759999297,w,1,879.1606000013417,None,3.072,2.8660177061643597,1.0718705587172768,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,137.11260959999345,137.13013099999807,137.1297555800178,141.74628049999592,141.74632443999434,141.6174347000051,141.6174347000051,145.8986908999941,145.8986908999941,146.3809973000025,146.3809973000025,146.87974780000513,150.9652877000044,w,0,4079.836199991405,None,3.9683572782574257,4.146,1.0447648004669026,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,151.21604909999587,151.24748150000232,151.2465093800114,153.2129214000015,153.21303693999215,152.9981659000041,152.9981659000041,154.55785480000486,154.55785480000486,155.03050919999077,155.03050919999077,155.53012120000494,155.76582240000425,p,1,227.22760000033304,None,1.238,1.3269757516919887,1.0718705587172768,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,156.1242476000043,156.14934340000036,156.14676962001394,159.67987300000095,159.67976933999597,159.5774958999973,159.5774958999973,162.82765920000384,162.82765920000384,163.3148499999952,163.3148499999952,163.81329999999434,165.34927209999296,p,1,1525.1477999991039,None,2.9126651297672947,3.122,1.0718705587172768,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,165.58475189999444,165.60943519999273,165.6140100400109,167.83036540000467,167.83027273999613,167.58811860000424,167.58811860000424,169.23020279999764,169.23020279999764,169.71452569999383,169.71452569999383,170.21428479999304,171.08313260000432,w,1,854.0895000041928,None,1.4652554713057804,1.395,1.0503623450220647,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,171.37610019999556,171.4036497000052,171.39745046000897,175.34757250000257,175.34718173999426,175.16960870000185,175.18013559999235,178.465867299994,178.465867299994,178.96502079999482,178.96502079999482,179.46421279999777,181.36595229999512,w,1,1892.3529000021517,None,3.263,3.106547007767548,1.0503623450220647,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,181.62887559999945,181.64482549999957,181.64756668000916,188.56404489999113,188.5637103400033,188.3590155999991,188.3590155999991,194.9886406000005,194.9886406000005,195.49889360000088,195.49889360000088,195.99757409999438,196.3488062999968,p,1,340.75260000827257,None,6.198587778384265,6.418,1.035397130678841,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,196.57374999999593,196.59183819999453,196.5977791000114,199.73074899999483,199.7305749399922,199.4803080999991,199.4803080999991,202.20765870000469,202.20765870000469,202.69885489999433,202.69885489999433,203.19767069999943,204.53361099999165,w,0,1319.6212999901036,None,2.378,2.462174376754284,1.035397130678841,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,204.81178039999213,204.83010629999626,204.83149642000498,209.54755730000034,209.54748783999383,209.35790030000499,209.33096330000262,213.7773479000025,213.7773479000025,214.24968269999954,214.24968269999954,214.74772289999237,215.3011383999983,p,1,549.8264000052586,None,4.000524219012944,4.202,1.0503623450220647,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,215.6547106999933,215.67564099999436,215.68154972001648,222.63088480000442,222.63081543999868,222.51485170000524,222.51485170000524,228.67681459999585,228.67681459999585,229.1656837999908,229.1656837999908,229.66442040000402,229.73534089999157,w,1,67.57090000610333,None,6.326,6.022683533906683,1.0503623450220647,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,230.01354909999645,230.03259999999136,230.0320169200073,235.34802720000152,235.3479338400022,235.1579830999981,235.1579830999981,240.13720549999562,240.13720549999562,240.63268090000201,240.63268090000201,241.13171960000182,242.80354839999927,w,0,1667.694499992649,None,4.611757033621824,4.775,1.035397130678841,SMA914,001,2024-12-03_14h35.30.563,Time estimation,2023.2.3,59.856798593427754,2024-12-03 14h35.47.987373 +0100,
,,,,,,,,,243.1671859999915,243.18597150000278,243.182142820007,249.24806509999325,249.24806844000267,249.13933199999155,249.13933199999155,254.4374206999928,254.4374206999928,254.93328670000483,254.93328670000483,255.43177840000135,,,,,,,,,,,,,,,,
